dni_persona,rango
57280222,Rango 3
30107843,Rango 4
38311477,Rango 0
88452968,Rango 1
24607559,Rango 2
12601399,Rango 3
97269963,Rango 4
71379740,Rango 0
33663135,Rango 1
82759436,Rango 2
98493894,Rango 3
97388112,Rango 4
68219303,Rango 0
45274699,Rango 1
31266453,Rango 2
51362771,Rango 3
97635551,Rango 4
72337110,Rango 0
43968990,Rango 1
61109949,Rango 2
55052626,Rango 3
73622056,Rango 4
93520884,Rango 0
26276298,Rango 1
85655916,Rango 2
58867121,Rango 3
65124876,Rango 4
95219899,Rango 0
57244560,Rango 1
22268777,Rango 2
80826524,Rango 3
51691753,Rango 4
93603248,Rango 0
41493169,Rango 1
91042459,Rango 2
95116082,Rango 3
14235816,Rango 4
62175592,Rango 0
88555319,Rango 1
61176592,Rango 2
67980292,Rango 3
26314777,Rango 4
58721969,Rango 0
89826508,Rango 1
30113597,Rango 2
99302250,Rango 3
22606731,Rango 4
92218822,Rango 0
58916864,Rango 1
24748530,Rango 2
97107253,Rango 3
94907976,Rango 4
17324314,Rango 0
93923494,Rango 1
98796363,Rango 2
11517698,Rango 3
77139524,Rango 4
36196747,Rango 0
80625951,Rango 1
65933570,Rango 2
56767250,Rango 3
11576677,Rango 4
94519767,Rango 0
32998159,Rango 1
79223981,Rango 2
94097877,Rango 3
42179744,Rango 4
60080798,Rango 0
90038945,Rango 1
56028242,Rango 2
60873386,Rango 3
32613814,Rango 4
25208500,Rango 0
19907976,Rango 1
69374470,Rango 2
30341494,Rango 3
41994987,Rango 4
78126357,Rango 0
47118031,Rango 1
21797108,Rango 2
49013199,Rango 3
76995165,Rango 4
67658033,Rango 0
70505478,Rango 1
15390959,Rango 2
20106372,Rango 3
61833807,Rango 4
40776649,Rango 0
80178956,Rango 1
59094360,Rango 2
71139359,Rango 3
97111362,Rango 4
86859226,Rango 0
59037617,Rango 1
40611176,Rango 2
35045636,Rango 3
52242286,Rango 4
14917712,Rango 0
54197812,Rango 1
69687135,Rango 2
75390161,Rango 3
12112283,Rango 4
16144497,Rango 0
11199252,Rango 1
51325436,Rango 2
35512926,Rango 3
85587294,Rango 4
38385359,Rango 0
44532796,Rango 1
72932284,Rango 2
41910710,Rango 3
78508813,Rango 4
67013388,Rango 0
16648252,Rango 1
38531215,Rango 2
87542775,Rango 3
63687733,Rango 4
82521444,Rango 0
58453140,Rango 1
66935920,Rango 2
21733678,Rango 3
53847764,Rango 4
23434475,Rango 0
35232052,Rango 1
41094009,Rango 2
43139330,Rango 3
27113671,Rango 4
13160104,Rango 0
55766061,Rango 1
78309214,Rango 2
34718275,Rango 3
67291812,Rango 4
75746152,Rango 0
99923253,Rango 1
56655263,Rango 2
20508604,Rango 3
90022317,Rango 4
42211565,Rango 0
15854686,Rango 1
87649250,Rango 2
39343374,Rango 3
64444573,Rango 4
97697955,Rango 0
99692300,Rango 1
65763339,Rango 2
46599426,Rango 3
20712035,Rango 4
24440381,Rango 0
62078734,Rango 1
49666731,Rango 2
29952011,Rango 3
50817150,Rango 4
14020567,Rango 0
70896744,Rango 1
86633087,Rango 2
44335702,Rango 3
91182969,Rango 4
30502267,Rango 0
23832691,Rango 1
85952374,Rango 2
20850857,Rango 3
37937926,Rango 4
58740457,Rango 0
19472251,Rango 1
29558000,Rango 2
10006943,Rango 3
31836443,Rango 4
12908985,Rango 0
47188216,Rango 1
81094685,Rango 2
74951113,Rango 3
48750333,Rango 4
97612589,Rango 0
60024910,Rango 1
51656999,Rango 2
10153133,Rango 3
53454985,Rango 4
92846886,Rango 0
19519411,Rango 1
58990352,Rango 2
39748015,Rango 3
96337884,Rango 4
68069086,Rango 0
48923738,Rango 1
22449250,Rango 2
11962632,Rango 3
67189904,Rango 4
96850087,Rango 0
24763040,Rango 1
73532241,Rango 2
47622407,Rango 3
59510312,Rango 4
33474799,Rango 0
42942871,Rango 1
19222097,Rango 2
68617852,Rango 3
25130222,Rango 4
40479396,Rango 0
38411014,Rango 1
20571194,Rango 2
35235136,Rango 3
44364369,Rango 4
75747125,Rango 0
17280998,Rango 1
84563207,Rango 2
12445408,Rango 3
89964855,Rango 4
10457503,Rango 0
65639764,Rango 1
34860429,Rango 2
90844049,Rango 3
84106435,Rango 4
30844199,Rango 0
57175869,Rango 1
18748231,Rango 2
98087783,Rango 3
56153317,Rango 4
10332673,Rango 0
43087619,Rango 1
30122554,Rango 2
40481002,Rango 3
14733476,Rango 4
77078773,Rango 0
66501498,Rango 1
41868968,Rango 2
79472780,Rango 3
49003263,Rango 4
38151162,Rango 0
83134655,Rango 1
19717807,Rango 2
71178823,Rango 3
79528039,Rango 4
13059033,Rango 0
18168934,Rango 1
71887170,Rango 2
64638410,Rango 3
90441346,Rango 4
78934486,Rango 0
60639017,Rango 1
18666752,Rango 2
88527369,Rango 3
51483364,Rango 4
23392105,Rango 0
12006307,Rango 1
14863074,Rango 2
76845237,Rango 3
88381572,Rango 4
12066794,Rango 0
31637258,Rango 1
82411677,Rango 2
52469154,Rango 3
14642124,Rango 4
80081391,Rango 0
31529256,Rango 1
78288615,Rango 2
62377359,Rango 3
66119252,Rango 4
69394204,Rango 0
99511592,Rango 1
17574289,Rango 2
18856338,Rango 3
17734385,Rango 4
36602165,Rango 0
54351695,Rango 1
19622356,Rango 2
17006740,Rango 3
94879423,Rango 4
11748973,Rango 0
24915975,Rango 1
23034261,Rango 2
13482308,Rango 3
41991595,Rango 4
11761536,Rango 0
98204980,Rango 1
36786764,Rango 2
27106107,Rango 3
38029542,Rango 4
24979891,Rango 0
26234250,Rango 1
60741317,Rango 2
82831670,Rango 3
50568558,Rango 4
42832081,Rango 0
35630091,Rango 1
99970968,Rango 2
10227798,Rango 3
99030475,Rango 4
55641557,Rango 0
92596174,Rango 1
63451804,Rango 2
14152801,Rango 3
27123577,Rango 4
56541066,Rango 0
72149571,Rango 1
57668119,Rango 2
91012039,Rango 3
47540529,Rango 4
59783674,Rango 0
22496060,Rango 1
64056689,Rango 2
86040478,Rango 3
74997404,Rango 4
78040693,Rango 0
30155664,Rango 1
29967709,Rango 2
92786047,Rango 3
70034232,Rango 4
34663860,Rango 0
14658572,Rango 1
17981274,Rango 2
90835114,Rango 3
85752329,Rango 4
85113091,Rango 0
55972184,Rango 1
68284109,Rango 2
26927578,Rango 3
84557077,Rango 4
98043031,Rango 0
59601022,Rango 1
96932679,Rango 2
70818539,Rango 3
85502496,Rango 4
22157613,Rango 0
74556829,Rango 1
38565069,Rango 2
83468418,Rango 3
14656814,Rango 4
44385135,Rango 0
99098164,Rango 1
96932035,Rango 2
78042671,Rango 3
49687838,Rango 4
37622695,Rango 0
12823155,Rango 1
24869233,Rango 2
54088093,Rango 3
30402426,Rango 4
13481511,Rango 0
89111721,Rango 1
75845486,Rango 2
33204965,Rango 3
48131293,Rango 4
27722284,Rango 0
52213265,Rango 1
68583306,Rango 2
34523394,Rango 3
15537695,Rango 4
80751515,Rango 0
49863357,Rango 1
62826565,Rango 2
70187467,Rango 3
18006383,Rango 4
36134370,Rango 0
11402029,Rango 1
89510154,Rango 2
79639407,Rango 3
91417528,Rango 4
36063182,Rango 0
24712426,Rango 1
32230511,Rango 2
27587107,Rango 3
56711570,Rango 4
76141167,Rango 0
55809953,Rango 1
91614866,Rango 2
87117036,Rango 3
98444193,Rango 4
59738765,Rango 0
80949483,Rango 1
11476663,Rango 2
53082623,Rango 3
10690900,Rango 4
47195443,Rango 0
13866868,Rango 1
11874194,Rango 2
37785294,Rango 3
12964738,Rango 4
62884904,Rango 0
13845753,Rango 1
18345711,Rango 2
31908534,Rango 3
99344888,Rango 4
85936294,Rango 0
90726889,Rango 1
75006018,Rango 2
16781418,Rango 3
88737471,Rango 4
14564784,Rango 0
29627248,Rango 1
92356690,Rango 2
45283199,Rango 3
84030171,Rango 4
18325513,Rango 0
27085142,Rango 1
24391575,Rango 2
20509102,Rango 3
79531513,Rango 4
15718219,Rango 0
56134788,Rango 1
85883033,Rango 2
97947579,Rango 3
95823181,Rango 4
88876126,Rango 0
57632796,Rango 1
18863389,Rango 2
97364041,Rango 3
36887722,Rango 4
64423230,Rango 0
32056904,Rango 1
82852778,Rango 2
45936715,Rango 3
21889286,Rango 4
84537654,Rango 0
19887636,Rango 1
72242836,Rango 2
77111131,Rango 3
48996930,Rango 4
89186993,Rango 0
12861061,Rango 1
88102551,Rango 2
20763383,Rango 3
16482090,Rango 4
17142694,Rango 0
70680847,Rango 1
10383760,Rango 2
97799203,Rango 3
66187647,Rango 4
80600936,Rango 0
32002226,Rango 1
24332083,Rango 2
78908154,Rango 3
35993731,Rango 4
25632871,Rango 0
32150814,Rango 1
72796092,Rango 2
73415426,Rango 3
61258806,Rango 4
36394346,Rango 0
39433895,Rango 1
90919153,Rango 2
33271365,Rango 3
91328912,Rango 4
64255021,Rango 0
54878749,Rango 1
40599329,Rango 2
32008070,Rango 3
29964750,Rango 4
83568257,Rango 0
84010343,Rango 1
31936176,Rango 2
55713329,Rango 3
48926042,Rango 4
36097054,Rango 0
85043317,Rango 1
88992658,Rango 2
80919068,Rango 3
59646761,Rango 4
56994609,Rango 0
33193362,Rango 1
65587712,Rango 2
33223660,Rango 3
70372144,Rango 4
99047463,Rango 0
53907660,Rango 1
16132131,Rango 2
70757551,Rango 3
86732380,Rango 4
27714610,Rango 0
29646792,Rango 1
42754927,Rango 2
92627680,Rango 3
30742392,Rango 4
63761100,Rango 0
59481265,Rango 1
40643128,Rango 2
97847028,Rango 3
18459429,Rango 4
69404435,Rango 0
44535835,Rango 1
74612349,Rango 2
59529164,Rango 3
13323987,Rango 4
37237129,Rango 0
66479186,Rango 1
48781990,Rango 2
11457443,Rango 3
24989833,Rango 4
23189344,Rango 0
10857436,Rango 1
37596441,Rango 2
69626307,Rango 3
70609297,Rango 4
15935609,Rango 0
50689442,Rango 1
32033363,Rango 2
74746651,Rango 3
30411928,Rango 4
53634139,Rango 0
67583769,Rango 1
68455926,Rango 2
98593591,Rango 3
10407505,Rango 4
28248496,Rango 0
13390111,Rango 1
34365354,Rango 2
68768418,Rango 3
71020722,Rango 4
81562406,Rango 0
35109813,Rango 1
53431763,Rango 2
28262723,Rango 3
25862819,Rango 4
31735437,Rango 0
42433419,Rango 1
36186082,Rango 2
16047586,Rango 3
30511014,Rango 4
18660851,Rango 0
73829408,Rango 1
71443380,Rango 2
64270459,Rango 3
79981294,Rango 4
97995819,Rango 0
69214196,Rango 1
76911696,Rango 2
31805172,Rango 3
51242167,Rango 4
50948329,Rango 0
44302753,Rango 1
11724074,Rango 2
43915472,Rango 3
67962925,Rango 4
68927500,Rango 0
95217361,Rango 1
22165543,Rango 2
12005083,Rango 3
74933256,Rango 4
68791106,Rango 0
96036977,Rango 1
34716490,Rango 2
69684704,Rango 3
96176760,Rango 4
14747153,Rango 0
91059651,Rango 1
47650966,Rango 2
57334930,Rango 3
31703728,Rango 4
40432067,Rango 0
18701388,Rango 1
45947082,Rango 2
64817346,Rango 3
15989184,Rango 4
81175953,Rango 0
14285527,Rango 1
81783819,Rango 2
73009928,Rango 3
93748464,Rango 4
33523736,Rango 0
55848171,Rango 1
41469281,Rango 2
95274636,Rango 3
10049935,Rango 4
84537321,Rango 0
49727266,Rango 1
43721990,Rango 2
84911258,Rango 3
34142549,Rango 4
88653244,Rango 0
63005890,Rango 1
26246888,Rango 2
12550170,Rango 3
79631227,Rango 4
63104142,Rango 0
76695719,Rango 1
99999109,Rango 2
32735263,Rango 3
65555170,Rango 4
77331983,Rango 0
75510217,Rango 1
29833399,Rango 2
17603369,Rango 3
88550638,Rango 4
15953978,Rango 0
78673427,Rango 1
47415394,Rango 2
12362733,Rango 3
15675944,Rango 4
26101207,Rango 0
22251509,Rango 1
83042619,Rango 2
55999858,Rango 3
67409094,Rango 4
26853157,Rango 0
14022983,Rango 1
43558687,Rango 2
29675756,Rango 3
15915783,Rango 4
43138046,Rango 0
13086608,Rango 1
52591229,Rango 2
13319248,Rango 3
22683818,Rango 4
67644787,Rango 0
80118868,Rango 1
35632966,Rango 2
73446173,Rango 3
94415653,Rango 4
78940523,Rango 0
48102336,Rango 1
26074626,Rango 2
42770160,Rango 3
13545480,Rango 4
73014654,Rango 0
68703964,Rango 1
85149779,Rango 2
54557547,Rango 3
81515526,Rango 4
30746429,Rango 0
31467678,Rango 1
19968728,Rango 2
36750916,Rango 3
20629735,Rango 4
22069624,Rango 0
23659768,Rango 1
50906190,Rango 2
89772479,Rango 3
16959974,Rango 4
67124263,Rango 0
31655081,Rango 1
95804060,Rango 2
33009632,Rango 3
89278488,Rango 4
44257840,Rango 0
48862635,Rango 1
94051318,Rango 2
68028136,Rango 3
25758028,Rango 4
96910676,Rango 0
52877044,Rango 1
92649617,Rango 2
22989648,Rango 3
11642102,Rango 4
76540398,Rango 0
72032451,Rango 1
67786270,Rango 2
95711378,Rango 3
36872934,Rango 4
18582967,Rango 0
36928950,Rango 1
52628614,Rango 2
56543377,Rango 3
38766042,Rango 4
37708102,Rango 0
45809557,Rango 1
90241290,Rango 2
95265942,Rango 3
39169473,Rango 4
49569247,Rango 0
14895021,Rango 1
29248958,Rango 2
27093860,Rango 3
90769316,Rango 4
32445222,Rango 0
76323513,Rango 1
24919254,Rango 2
15626076,Rango 3
63065052,Rango 4
45229227,Rango 0
37321654,Rango 1
17226974,Rango 2
67171767,Rango 3
48694020,Rango 4
58574307,Rango 0
83095156,Rango 1
39443089,Rango 2
92449593,Rango 3
17566902,Rango 4
19790489,Rango 0
20427315,Rango 1
23758020,Rango 2
79628365,Rango 3
15547318,Rango 4
81027682,Rango 0
64646347,Rango 1
40430724,Rango 2
83522197,Rango 3
35343228,Rango 4
37369419,Rango 0
75910760,Rango 1
22294703,Rango 2
74849753,Rango 3
69189892,Rango 4
41253020,Rango 0
35587732,Rango 1
94005463,Rango 2
86727514,Rango 3
79513997,Rango 4
44768128,Rango 0
43237468,Rango 1
47179587,Rango 2
76472561,Rango 3
21406799,Rango 4
27575772,Rango 0
13785242,Rango 1
63310936,Rango 2
39927819,Rango 3
54974666,Rango 4
65055068,Rango 0
51569063,Rango 1
57758465,Rango 2
47683263,Rango 3
36223371,Rango 4
47764356,Rango 0
88324916,Rango 1
63240901,Rango 2
51645807,Rango 3
57558672,Rango 4
57051884,Rango 0
23609869,Rango 1
73023783,Rango 2
40544108,Rango 3
52423330,Rango 4
39009492,Rango 0
81358688,Rango 1
37002694,Rango 2
62166786,Rango 3
13418667,Rango 4
54873503,Rango 0
35233331,Rango 1
98843747,Rango 2
21739620,Rango 3
84429525,Rango 4
23918239,Rango 0
77892937,Rango 1
14043839,Rango 2
83941246,Rango 3
76244324,Rango 4
83718939,Rango 0
87824837,Rango 1
96235783,Rango 2
96907184,Rango 3
25155618,Rango 4
24994916,Rango 0
89512380,Rango 1
72263965,Rango 2
38401268,Rango 3
28223852,Rango 4
56269155,Rango 0
26292919,Rango 1
91085536,Rango 2
44240293,Rango 3
47315718,Rango 4
34808325,Rango 0
20994247,Rango 1
72679838,Rango 2
34039920,Rango 3
84305955,Rango 4
96713987,Rango 0
64356567,Rango 1
68089642,Rango 2
12991069,Rango 3
78179083,Rango 4
94301425,Rango 0
42576503,Rango 1
36984948,Rango 2
98616588,Rango 3
40180448,Rango 4
75336706,Rango 0
39998223,Rango 1
73035611,Rango 2
58246549,Rango 3
94482795,Rango 4
97162617,Rango 0
99505566,Rango 1
40955998,Rango 2
28259279,Rango 3
26965027,Rango 4
31986027,Rango 0
74155070,Rango 1
74307635,Rango 2
77860623,Rango 3
68592821,Rango 4
28711622,Rango 0
15613066,Rango 1
62725372,Rango 2
89379183,Rango 3
50753300,Rango 4
44583920,Rango 0
34030707,Rango 1
30221449,Rango 2
85248402,Rango 3
22426781,Rango 4
92291822,Rango 0
17880777,Rango 1
16265172,Rango 2
19604029,Rango 3
53280566,Rango 4
43553516,Rango 0
61316281,Rango 1
74859548,Rango 2
34924554,Rango 3
80939136,Rango 4
63332964,Rango 0
11311351,Rango 1
46490230,Rango 2
39840656,Rango 3
95075420,Rango 4
88396240,Rango 0
44414718,Rango 1
55571130,Rango 2
87843038,Rango 3
95947843,Rango 4
96842757,Rango 0
39322688,Rango 1
91388678,Rango 2
73043543,Rango 3
21109717,Rango 4
81832361,Rango 0
68125071,Rango 1
91471706,Rango 2
30562176,Rango 3
53386099,Rango 4
87760131,Rango 0
12201435,Rango 1
56937929,Rango 2
14412032,Rango 3
72690548,Rango 4
48818169,Rango 0
85555362,Rango 1
11328784,Rango 2
81041371,Rango 3
41698777,Rango 4
99404171,Rango 0
38424833,Rango 1
31595315,Rango 2
97673791,Rango 3
78857129,Rango 4
43629569,Rango 0
94561796,Rango 1
79317820,Rango 2
15014158,Rango 3
93688952,Rango 4
55474604,Rango 0
68563273,Rango 1
66693151,Rango 2
12392063,Rango 3
57611594,Rango 4
32529835,Rango 0
30012552,Rango 1
95249040,Rango 2
69514192,Rango 3
95430308,Rango 4
64455067,Rango 0
78526382,Rango 1
39073899,Rango 2
12606100,Rango 3
11461743,Rango 4
56008209,Rango 0
87270576,Rango 1
92149932,Rango 2
88430512,Rango 3
76334355,Rango 4
67131354,Rango 0
95258875,Rango 1
45612019,Rango 2
36011515,Rango 3
60598597,Rango 4
86733293,Rango 0
97835433,Rango 1
17652802,Rango 2
79671793,Rango 3
34987405,Rango 4
74522738,Rango 0
31484687,Rango 1
17147921,Rango 2
18148533,Rango 3
60149737,Rango 4
87123239,Rango 0
69397713,Rango 1
46314874,Rango 2
55851819,Rango 3
23919902,Rango 4
42985215,Rango 0
65898244,Rango 1
60753241,Rango 2
75297653,Rango 3
91756006,Rango 4
40358798,Rango 0
25413537,Rango 1
91565796,Rango 2
70104846,Rango 3
44505240,Rango 4
68377695,Rango 0
75208681,Rango 1
13602953,Rango 2
13913878,Rango 3
48698097,Rango 4
24119588,Rango 0
16681611,Rango 1
30589843,Rango 2
67638008,Rango 3
80899459,Rango 4
69558038,Rango 0
92924152,Rango 1
98382283,Rango 2
74911068,Rango 3
13258886,Rango 4
41669262,Rango 0
13205993,Rango 1
50812386,Rango 2
72832656,Rango 3
72193481,Rango 4
55969026,Rango 0
10518201,Rango 1
62007024,Rango 2
93819696,Rango 3
79076843,Rango 4
46188017,Rango 0
89338454,Rango 1
27446246,Rango 2
27351786,Rango 3
72127297,Rango 4
21116170,Rango 0
17884998,Rango 1
57271957,Rango 2
99732035,Rango 3
65595792,Rango 4
50360729,Rango 0
66424054,Rango 1
23331909,Rango 2
37653210,Rango 3
72155913,Rango 4
91266106,Rango 0
74566108,Rango 1
64557004,Rango 2
61651948,Rango 3
15286018,Rango 4
18765129,Rango 0
15389136,Rango 1
59167389,Rango 2
95059591,Rango 3
10314809,Rango 4
61098878,Rango 0
86022182,Rango 1
69496272,Rango 2
25752991,Rango 3
98043113,Rango 4
67797285,Rango 0
53712369,Rango 1
86540456,Rango 2
15545452,Rango 3
60332923,Rango 4
92871781,Rango 0
64035345,Rango 1
20007819,Rango 2
66804707,Rango 3
95898785,Rango 4
65396659,Rango 0
26025173,Rango 1
75821835,Rango 2
18274578,Rango 3
95026696,Rango 4
24961612,Rango 0
62105360,Rango 1
70879757,Rango 2
32719284,Rango 3
99290744,Rango 4
28604947,Rango 0
15877568,Rango 1
62189437,Rango 2
36543605,Rango 3
75238376,Rango 4
88572028,Rango 0
34940272,Rango 1
88815687,Rango 2
55183211,Rango 3
67350684,Rango 4
59289314,Rango 0
89227625,Rango 1
96215638,Rango 2
36988927,Rango 3
62618509,Rango 4
65819780,Rango 0
87129017,Rango 1
30930948,Rango 2
87306187,Rango 3
19631020,Rango 4
63311040,Rango 0
33965973,Rango 1
23538922,Rango 2
57057753,Rango 3
51957442,Rango 4
24277952,Rango 0
61596508,Rango 1
54261729,Rango 2
41417481,Rango 3
14213783,Rango 4
29974217,Rango 0
85787444,Rango 1
74638445,Rango 2
50389641,Rango 3
46621256,Rango 4
18998407,Rango 0
31483100,Rango 1
51660297,Rango 2
18410235,Rango 3
95706425,Rango 4
24244753,Rango 0
89779877,Rango 1
43957662,Rango 2
84559896,Rango 3
75971802,Rango 4
98642374,Rango 0
66497788,Rango 1
25457772,Rango 2
18405954,Rango 3
41522112,Rango 4
64500284,Rango 0
92930480,Rango 1
64389209,Rango 2
87787118,Rango 3
36665559,Rango 4
22873663,Rango 0
20369445,Rango 1
61428835,Rango 2
72007830,Rango 3
75201987,Rango 4
60652692,Rango 0
75545273,Rango 1
88242623,Rango 2
57714930,Rango 3
88276985,Rango 4
37748402,Rango 0
15833884,Rango 1
87261303,Rango 2
83805936,Rango 3
70236639,Rango 4
54921691,Rango 0
99235762,Rango 1
94887040,Rango 2
78836845,Rango 3
13332216,Rango 4
81998332,Rango 0
13517106,Rango 1
62693913,Rango 2
48517344,Rango 3
81988767,Rango 4
71885059,Rango 0
54448781,Rango 1
87210236,Rango 2
90178768,Rango 3
38571864,Rango 4
59081267,Rango 0
55574807,Rango 1
29722365,Rango 2
24133716,Rango 3
50171752,Rango 4
42526189,Rango 0
33651428,Rango 1
95846920,Rango 2
18822353,Rango 3
73803202,Rango 4
64721309,Rango 0
73944196,Rango 1
26992060,Rango 2
91615857,Rango 3
96348265,Rango 4
40396998,Rango 0
13049361,Rango 1
45840010,Rango 2
92526944,Rango 3
12948069,Rango 4
42680299,Rango 0
21321866,Rango 1
75485045,Rango 2
74512911,Rango 3
77540723,Rango 4
10617323,Rango 0
58113443,Rango 1
52244924,Rango 2
58429842,Rango 3
38345136,Rango 4
81973966,Rango 0
58074491,Rango 1
27220618,Rango 2
45687838,Rango 3
25552799,Rango 4
46875750,Rango 0
41762787,Rango 1
56259835,Rango 2
72129116,Rango 3
19782727,Rango 4
26211758,Rango 0
81804291,Rango 1
78754178,Rango 2
32692071,Rango 3
58275149,Rango 4
31342287,Rango 0
22320649,Rango 1
86152459,Rango 2
65691019,Rango 3
75597670,Rango 4
55457528,Rango 0
15327253,Rango 1
90293098,Rango 2
48517461,Rango 3
61909130,Rango 4
34064177,Rango 0
70669740,Rango 1
79238434,Rango 2
80102061,Rango 3
65400629,Rango 4
52362685,Rango 0
28107479,Rango 1
20347591,Rango 2
54914431,Rango 3
85385198,Rango 4
93178430,Rango 0
56576920,Rango 1
71339983,Rango 2
19687527,Rango 3
38354707,Rango 4
65837446,Rango 0
96387850,Rango 1
75760071,Rango 2
53918010,Rango 3
83445558,Rango 4
76600336,Rango 0
45328255,Rango 1
22821795,Rango 2
77812423,Rango 3
54196218,Rango 4
35563143,Rango 0
72819982,Rango 1
51049934,Rango 2
99177126,Rango 3
69330473,Rango 4
54802566,Rango 0
99645082,Rango 1
70104101,Rango 2
14499341,Rango 3
56225091,Rango 4
15600411,Rango 0
63603931,Rango 1
72114030,Rango 2
32948360,Rango 3
86485821,Rango 4
99859448,Rango 0
84010007,Rango 1
98050574,Rango 2
61048854,Rango 3
59748518,Rango 4
86832437,Rango 0
83263352,Rango 1
30195821,Rango 2
39785094,Rango 3
67372997,Rango 4
75237379,Rango 0
32656040,Rango 1
70134932,Rango 2
31525621,Rango 3
39050983,Rango 4
25636067,Rango 0
31659048,Rango 1
90344775,Rango 2
36582602,Rango 3
36725527,Rango 4
18044094,Rango 0
82834208,Rango 1
14689034,Rango 2
46539806,Rango 3
66888848,Rango 4
38660772,Rango 0
34203268,Rango 1
11855904,Rango 2
28821781,Rango 3
71788359,Rango 4
99301660,Rango 0
58982771,Rango 1
20381863,Rango 2
52232824,Rango 3
10331675,Rango 4
59388580,Rango 0
74220573,Rango 1
77825145,Rango 2
96836536,Rango 3
67322269,Rango 4
36423056,Rango 0
60557585,Rango 1
29980834,Rango 2
52980106,Rango 3
65717428,Rango 4
98926736,Rango 0
63539423,Rango 1
51406491,Rango 2
86883066,Rango 3
71499617,Rango 4
33530011,Rango 0
80614016,Rango 1
19048786,Rango 2
14547180,Rango 3
53988453,Rango 4
61042644,Rango 0
29932371,Rango 1
29345782,Rango 2
17969707,Rango 3
92781764,Rango 4
73200539,Rango 0
12868352,Rango 1
63983576,Rango 2
31289078,Rango 3
64689942,Rango 4
73452213,Rango 0
37360170,Rango 1
51989121,Rango 2
26163993,Rango 3
86211277,Rango 4
79885140,Rango 0
14538771,Rango 1
17219665,Rango 2
61091916,Rango 3
75579498,Rango 4
54112965,Rango 0
53067926,Rango 1
13302017,Rango 2
92075521,Rango 3
64111088,Rango 4
91607044,Rango 0
56413877,Rango 1
24558258,Rango 2
18373192,Rango 3
91827058,Rango 4
56557095,Rango 0
43893991,Rango 1
62632967,Rango 2
71227638,Rango 3
77371932,Rango 4
73070806,Rango 0
14137716,Rango 1
66592563,Rango 2
91947588,Rango 3
93189161,Rango 4
28295819,Rango 0
42981580,Rango 1
19333231,Rango 2
51156823,Rango 3
41462793,Rango 4
69894767,Rango 0
63764842,Rango 1
94609087,Rango 2
50336349,Rango 3
91998408,Rango 4
68385725,Rango 0
41351229,Rango 1
65203232,Rango 2
13929884,Rango 3
67203800,Rango 4
80472636,Rango 0
65414841,Rango 1
83112874,Rango 2
11557140,Rango 3
94114980,Rango 4
75711812,Rango 0
24723565,Rango 1
87971913,Rango 2
14330825,Rango 3
53003412,Rango 4
93188575,Rango 0
98910299,Rango 1
60590660,Rango 2
16400355,Rango 3
88473276,Rango 4
24077494,Rango 0
91760338,Rango 1
44693068,Rango 2
39540153,Rango 3
47991093,Rango 4
47689166,Rango 0
64143701,Rango 1
72593530,Rango 2
41100079,Rango 3
49244101,Rango 4
67797252,Rango 0
49713414,Rango 1
30778225,Rango 2
69906326,Rango 3
71509322,Rango 4
30967677,Rango 0
19374536,Rango 1
83065461,Rango 2
25529026,Rango 3
48788337,Rango 4
75192141,Rango 0
15123254,Rango 1
26595435,Rango 2
60553145,Rango 3
92524985,Rango 4
54117323,Rango 0
57764932,Rango 1
36138399,Rango 2
63667014,Rango 3
49342629,Rango 4
62384599,Rango 0
74928759,Rango 1
13573351,Rango 2
72788262,Rango 3
60584547,Rango 4
15569805,Rango 0
79311526,Rango 1
33117543,Rango 2
74182923,Rango 3
83494688,Rango 4
30782044,Rango 0
85918479,Rango 1
23141461,Rango 2
61566870,Rango 3
45268973,Rango 4
77149329,Rango 0
16330987,Rango 1
60768187,Rango 2
58241281,Rango 3
56759448,Rango 4
94667998,Rango 0
67025624,Rango 1
97297988,Rango 2
75641799,Rango 3
18119501,Rango 4
76773554,Rango 0
76931665,Rango 1
40369136,Rango 2
78572136,Rango 3
99456842,Rango 4
22120418,Rango 0
61504208,Rango 1
15811548,Rango 2
22836291,Rango 3
83817638,Rango 4
99040151,Rango 0
52051908,Rango 1
31319335,Rango 2
80326132,Rango 3
56313912,Rango 4
42304764,Rango 0
36766563,Rango 1
79540807,Rango 2
73200234,Rango 3
32928083,Rango 4
78278289,Rango 0
21139595,Rango 1
68525625,Rango 2
26948660,Rango 3
64853662,Rango 4
10779522,Rango 0
76292853,Rango 1
43732303,Rango 2
52444333,Rango 3
21738895,Rango 4
18595915,Rango 0
81068796,Rango 1
87368178,Rango 2
32887605,Rango 3
63138808,Rango 4
35670703,Rango 0
85972931,Rango 1
63555527,Rango 2
62778602,Rango 3
14933347,Rango 4
81367786,Rango 0
85247217,Rango 1
80296182,Rango 2
45235135,Rango 3
83030748,Rango 4
85982650,Rango 0
99159585,Rango 1
73367566,Rango 2
40917697,Rango 3
27312116,Rango 4
92956223,Rango 0
10266178,Rango 1
57234906,Rango 2
18311047,Rango 3
43430719,Rango 4
97369579,Rango 0
36667654,Rango 1
43816841,Rango 2
81012009,Rango 3
84074499,Rango 4
94083321,Rango 0
14634136,Rango 1
34701976,Rango 2
52534498,Rango 3
97564231,Rango 4
40162364,Rango 0
20857261,Rango 1
33931147,Rango 2
82138006,Rango 3
71890511,Rango 4
16218095,Rango 0
17610945,Rango 1
