dni_persona,ruc_proveedor
27028319,20872529621
19455888,20036781981
44061110,20453744928
26209188,20611691031
18867952,20949851834
27699281,20481480663
99707124,20987853358
96667586,20953229920
22444052,20941107156
82891789,20350726046
10746283,20095676958
63996207,20317092784
75626520,20241883045
57976566,20151336339
12083010,20355543029
16599894,20627362141
97403613,20551477594
98891909,20044238732
91779383,20758450691
53747219,20587198190
78756483,20360523355
96891159,20384571762
40453465,20603781594
20427802,20191281026
24982784,20033880749
15247429,20564036357
33530040,20626889407
74733392,20122395569
10820273,20086264078
73366358,20632341648
30642778,20271679008
50922053,20591694165
73730557,20331622556
18665595,20461417484
43148296,20098731119
70693511,20848526519
26458943,20520018824
21795104,20356699584
24630519,20980896738
71149369,20269023764
95841197,20635139959
14412032,20904169003
98563530,20238163638
15268310,20429575268
95088991,20697555943
58057737,20719799482
74955886,20070138759
97907143,20248374380
53960062,20212556978
53691045,20012169158
59786328,20464399758
88782644,20586164453
16768499,20976711307
83577701,20379711675
31369356,20887058470
60427406,20356162866
71099086,20598050974
29616308,20529553055
89335572,20182670242
95665462,20754116332
45594203,20121533461
62899305,20463220626
51877871,20646233378
85467649,20948782833
53552395,20006446576
27289447,20850572453
10751707,20249883972
95527260,20601211448
42534994,20709098455
88266760,20723449782
48577198,20480554763
29743383,20058649686
32538526,20948480793
26781188,20863585920
68011372,20443290435
42730013,20478625261
51825969,20290033741
97942926,20847703662
55677689,20267652790
84321362,20612898270
37277752,20982972563
23907974,20623394940
24656283,20199627373
38766042,20119947734
90793175,20935075071
47589389,20383651848
74479493,20105369675
35839321,20424792860
62869356,20684968480
22400450,20078978603
56079270,20731091132
19056515,20680326925
81576236,20240820112
14821957,20078917422
72901717,20650379656
99016683,20168442587
13492518,20646156544
49367403,20733341830
79126576,20036218655
33328205,20735598507
74103296,20166348057
85649640,20932386489
36365717,20395824234
74963272,20214993209
83525669,20239660576
10159148,20018022541
87321127,20566817383
93796835,20028685712
61263756,20867247862
19731279,20903369767
31621859,20605250922
46451570,20605633864
22812585,20518007879
50144310,20489029548
92861989,20289210627
65600628,20259943469
24328395,20128331662
78049139,20964795474
58110856,20366160649
34615137,20115318156
36396523,20284552209
66716125,20423058320
19676533,20370470326
45578952,20829070697
71601774,20153421624
58389415,20653696287
24792997,20443364793
85481854,20153888970
47068448,20074347648
55771524,20846722398
21576632,20057073446
36385419,20473697752
33931147,20651164224
46547133,20876583973
41634554,20211130783
61884013,20569084648
31619087,20869838874
32811571,20077097388
43307109,20608598483
42548176,20704350797
87306214,20591811926
74733392,20831790220
43782725,20321925647
99187935,20736837238
70587797,20381008832
83746011,20241664095
36313892,20317842059
81746202,20424020526
32340438,20961128696
69104320,20867256954
92288357,20754734814
78683510,20221196913
28511306,20707662305
11180854,20169968468
62295445,20691509201
60038928,20236883585
60901512,20896330403
12809886,20448166777
75211017,20735624888
86781200,20570608712
60875469,20311287278
56147091,20649625226
90734715,20737494263
65124876,20898711146
37067244,20881178929
83237079,20830770913
51775321,20402773672
69592622,20142759516
60906649,20288084342
29460752,20323652470
36591291,20924492797
86302279,20837163533
87943140,20778881956
68942710,20633867579
74034655,20344501058
96478273,20011608110
90317612,20663431247
83869070,20435175341
74778703,20141122147
34997546,20459443850
76916708,20079128213
55986884,20585280669
41974046,20132336090
88096223,20911661458
97736157,20986952773
57290099,20337334936
74272034,20340662123
73790798,20628373024
14650849,20972477621
62870600,20181207235
71163775,20849759638
70936093,20901231906
68991163,20097772589
84682635,20647378013
18998378,20871643075
68094090,20200986843
99150022,20695900960
98748218,20559722712
70062818,20885680607
40460625,20229830811
28249617,20297216327
68471254,20165436585
40793542,20437784930
81988767,20240042769
55442805,20069482092
58230129,20425794607
69726809,20680990784
98312124,20636552252
88649514,20232281610
34445396,20169779450
44726367,20455262374
30036713,20923328936
66477931,20925869747
49429083,20793589614
90045154,20366522141
36442420,20068846448
30042770,20436305423
87414025,20290187482
27733754,20972880167
75859759,20930310305
60142763,20138649835
37534203,20530536401
55435238,20303789172
33325749,20697870526
64385645,20522207414
74411122,20442347087
33656895,20042111984
95587770,20470567300
59051499,20772120625
32754492,20602772937
71443380,20073963060
96927602,20272369449
20931564,20716587578
55229665,20715968510
33051868,20103909295
22084973,20541360610
50306451,20663833476
84976145,20303062888
76779272,20339534055
61879539,20328260234
71003699,20019233658
31871051,20227524237
70653034,20245075787
40990192,20099970473
19231498,20625137841
58892903,20474335657
69608204,20904343410
11208295,20132461481
98231053,20364885954
15527835,20124477123
61933095,20524999388
32584276,20965341822
99536679,20752960387
28947634,20136369508
50365966,20855896439
82768781,20143502196
66492597,20397033248
39100710,20035759310
60708797,20778109722
70289582,20441280654
37735505,20931657574
31938962,20023039915
91880793,20186501677
94242994,20382010289
62132361,20590441034
66426112,20199233077
55065802,20398244540
52796928,20567585134
94516183,20089592814
86670163,20141613943
38412179,20647062381
74534701,20284227710
44272329,20468350167
65024630,20671084394
79717107,20701856001
57949112,20785918828
11225006,20216449501
29704485,20548219943
58985673,20789234513
87405796,20407560282
35673074,20616589707
84109876,20850027662
67521560,20298480321
80645329,20697409338
56678071,20467552193
29552484,20710625177
32350961,20729789082
96570307,20251462956
23951337,20902993667
37773412,20737924987
62107756,20608401685
50220897,20345005288
67593953,20136192166
25424809,20866809641
52389740,20252803639
27344569,20980440464
24877427,20217612980
51809562,20268969034
61926238,20506444922
36566105,20072538155
30318177,20401872299
91099078,20170740041
53275264,20948361402
43743621,20418590481
55000190,20686233866
15714104,20652861041
49649828,20663258183
45000943,20791965143
43289930,20959086279
46056977,20414736207
92303204,20269461732
97423390,20366832975
46010075,20326149925
57375063,20412319018
24439426,20193133571
94933781,20921888362
74669473,20086689790
30851118,20172251745
78505396,20939329343
97390474,20923178462
56690020,20616954258
60198729,20557854882
95298484,20335537948
41129870,20394067746
35353224,20280711665
98448453,20662436676
82431129,20013877393
76608991,20155334541
18915595,20915873015
17653930,20193002616
79039830,20219821240
30241769,20531523827
76962895,20508237228
20071240,20873020350
92524985,20991210441
29106987,20952888083
51447297,20440457055
90808639,20717312328
51665399,20392097751
22250729,20919969601
16688223,20050142984
49072794,20807597891
34403576,20518202661
22278116,20867800746
51253864,20361278061
79414200,20771621548
20047359,20006751500
51245357,20638115607
98380472,20524937224
39749464,20770168830
81597210,20583883677
80013744,20962983753
58983063,20000614545
66394841,20843737151
68863764,20993466754
19170469,20466253176
40171470,20493479577
53600804,20880796766
70573600,20923581949
40770906,20311721180
71573517,20454108469
43499800,20987296172
22963559,20648906796
20121367,20732979382
10617323,20152025658
50520557,20409511655
26345823,20929633604
17183500,20220849954
92552117,20812093326
26310849,20224010679
42373006,20944809352
89744166,20687164461
78518123,20931702777
54495391,20480336296
56468013,20678207786
75435128,20752638122
64994223,20007382780
10811403,20291261027
73502603,20100035448
56521754,20168189913
97027635,20536677708
27143026,20211047907
47194354,20509877308
34017743,20225007890
75677711,20883010201
21125597,20149293055
83620233,20992038705
22205374,20593941006
57462082,20880835080
31461252,20556039225
48674452,20726557836
77344293,20624221343
27407151,20591228793
95587408,20303166900
30442361,20177529186
95462976,20272703769
98119570,20212766878
96940192,20327623671
73069853,20431750707
84204729,20691695908
93190609,20018124374
92293800,20942763017
22817661,20981229841
52563702,20130871053
41740938,20245102222
62803911,20900840213
41283287,20850141063
13127627,20230377485
17999726,20517015706
41321325,20748599236
53169174,20558031399
89136322,20196425628
60101610,20901987251
16681611,20352389683
13778992,20584968307
56983485,20641683241
51871254,20772692830
79223981,20807032010
86167133,20244750820
57667835,20821048408
39180724,20109907747
55678863,20185788874
49359728,20424412338
28255486,20344137381
11611686,20339382593
83784536,20507586605
36956634,20128614249
39904830,20193433264
32291020,20222041730
85853073,20049731160
19186548,20435362577
56338449,20022865869
59462724,20844832028
65024630,20261340199
62822911,20796256368
74849753,20597128726
88040227,20390305692
97579355,20441584552
53820804,20087878639
11990033,20045859226
43854368,20923822851
57264908,20652742488
17583091,20475079871
13960447,20926206864
25922247,20973829378
54565648,20739254666
82968919,20502898389
88446033,20899756233
49522677,20287326425
99093118,20468694163
26633973,20181883237
89176484,20488238853
53543776,20195690088
11116423,20116938790
45905408,20605494173
13394506,20995899999
15106789,20596046196
17598292,20488668419
20102115,20186503358
51220233,20304263150
33651428,20911461594
53002345,20456218208
24247802,20110753022
15365213,20882994486
56754699,20958819557
17472306,20862709855
79652002,20498896976
27704696,20306613214
86001575,20222596008
92100547,20606482866
11684633,20589640593
40237059,20710759440
40058114,20185508931
40560499,20450848629
17731702,20084791120
74576928,20453264975
61697819,20253825863
34734549,20375407003
15884582,20333838031
51413817,20238798712
25498759,20365431658
19705900,20890856911
71963600,20213749219
97021184,20354927085
92870746,20655365496
27721120,20403889782
81737143,20569890302
13011699,20078537845
81954326,20659841775
67645218,20535117838
86340102,20683971376
17120073,20632459925
44084697,20701364493
58821695,20112638526
74436874,20148032600
52331505,20152643255
82980464,20874458229
55450289,20583300177
67231764,20176225308
36930268,20402203743
98500370,20500127017
86720513,20150456111
18376620,20927638081
49870837,20473000643
42487259,20241443698
24180234,20455552817
99591051,20095747175
65072498,20243691407
62361630,20001558215
35767978,20568799361
94549071,20994264756
10069598,20116389036
64525388,20700027665
84743373,20836613536
92153096,20864980711
32984205,20418649896
97982321,20056766884
57466036,20977091467
36234557,20084075989
42019821,20140599083
86154247,20696014080
47744635,20386176899
54252668,20943606282
93648418,20695507272
47744635,20772640879
13486291,20643057067
94737669,20312857173
20685626,20302553829
35012626,20742945289
43512830,20834933953
98881550,20066124561
43572769,20636382338
41436503,20037195985
46402274,20145792054
96749947,20219961115
41443959,20301836238
58472731,20265095468
93170488,20906769374
74732352,20933327051
48850837,20882024628
80493566,20411869260
15099049,20743929865
57024746,20318956458
65434298,20482802883
94949604,20243026706
91426165,20648683461
45004626,20477769564
13131968,20064029065
30904641,20060267671
13546237,20055031559
42105526,20111012959
73773568,20000198946
36542988,20352207793
18376620,20949813483
57140123,20259133400
19648405,20557308691
42047017,20124228492
93546178,20802433783
45787544,20594975084
37546971,20205842501
75971802,20062702181
73263823,20854935535
57767228,20428608380
11515935,20115890365
99224503,20805802695
40600182,20754383528
46835222,20182770953
48370095,20169629079
63620410,20467785008
85487392,20430388902
82130166,20422166302
11109433,20483347400
56112325,20245210287
38263442,20206108448
36004854,20366260207
11723924,20420457719
39504126,20134164925
49775088,20829481037
73730557,20510255537
90534043,20796596905
40861201,20607773941
29632472,20099011241
24558258,20164904582
16290779,20308403359
56976974,20350712726
73375852,20584200193
97488801,20790012695
83409046,20103355044
88974661,20751183348
93704284,20921689009
44054666,20081543014
69436239,20822464070
35894153,20912216414
62795532,20975237735
10779696,20002998261
74751697,20100285299
66909685,20144625264
34703404,20797884567
99670168,20869249455
78797109,20430054913
89322970,20563394642
75130382,20147635961
18760900,20848149922
11411358,20408172895
78792536,20683599633
40826094,20151126304
84518860,20642752809
70754121,20168177829
98709794,20044964442
84607526,20015780528
37257824,20336002248
37258356,20372907170
30282369,20820888557
53977048,20398711138
83315740,20034790311
22446087,20724065719
49131718,20450385204
45581488,20931981534
25042532,20726236127
15856839,20288632878
69725062,20248504235
37799713,20382447904
56290827,20952403139
90336210,20038340172
27458505,20909490539
97088443,20906826592
15018551,20762819623
90016402,20170330574
27090037,20160431205
39113535,20340191061
97319382,20807054292
48454887,20701244495
22828354,20166077288
19946916,20143431053
62006953,20872693156
74438593,20032969697
27562139,20000785196
99701164,20248899334
63415774,20673585233
37285537,20162643825
78188544,20523365852
14515305,20629788681
96176760,20975752114
31135439,20475990738
48049156,20714159034
78531136,20716970152
40568907,20438762952
71437477,20867661893
12869038,20523288679
74848935,20184772269
75511877,20991330289
18478916,20626080977
66410584,20954682646
24502971,20290157237
30038465,20097635747
87080451,20541906074
59849821,20874041892
38318033,20248896600
42904445,20624793220
54420220,20601199766
11897557,20809464353
30655452,20181273195
95640844,20587915246
66312106,20807207713
58693675,20735949385
57743605,20034398281
35859930,20884347990
64413601,20867904559
12052621,20379318235
10649489,20601622150
65345918,20924513227
57267136,20246663842
38219216,20021582455
48159287,20724622078
17442275,20573833576
66763837,20944034071
30397217,20776692972
40528893,20892426446
21647631,20980997755
32842219,20992635078
25827656,20969464554
73129805,20717752392
30288065,20057247680
75224330,20463299662
12531969,20005552507
90295541,20784697361
69537509,20633055729
35471296,20781423881
90246444,20883505401
69666871,20718806577
25022583,20454171087
35921272,20899443770
13436572,20001738395
45132125,20044716280
42282323,20643920144
37364135,20806773216
81868405,20130694384
22175625,20433652804
58295875,20654576420
25115449,20035985476
75906437,20989129260
74498474,20633473610
74443396,20227494558
87707305,20304382853
53157587,20431242230
65689592,20197969345
48942929,20358872295
42663878,20868846475
81149728,20657975552
16365496,20923831796
65388379,20422641434
29864616,20985736669
86082063,20900057361
50115246,20125208461
51298720,20660835964
84059419,20700004441
93547126,20023322728
88844697,20072223039
48159287,20264748915
84909550,20566919741
42799200,20376997813
74267934,20352984622
97341787,20634742001
37472611,20680668769
23656408,20451661786
40207306,20966773032
30701657,20313485684
51193033,20409792824
17552843,20610402530
82427244,20167237302
17206651,20076805286
38417511,20817363418
11637907,20222868399
12248642,20190029104
71517959,20289587135
62377769,20472454451
67007241,20615598761
27708791,20243668785
46885553,20289365110
62031109,20249412576
21919394,20044010969
69051620,20088077636
54653811,20132272391
87305579,20663519036
53548337,20005333787
53782239,20536442780
26375182,20523351408
93146746,20260225638
57980798,20801490316
18852577,20016091987
96736540,20704906798
80197357,20531575625
25982962,20315650018
80362400,20887440455
42832081,20738421720
61408513,20972739716
95954050,20486657583
54669492,20838236151
35653089,20656809095
14962534,20427003985
29730325,20803414723
16531089,20081745675
79695242,20027901012
34919557,20802506187
50932677,20289469209
92623419,20565248619
16793214,20015156840
78821221,20664080108
53961271,20263982821
90603288,20573115316
44693068,20882075108
52004559,20353158763
82136850,20745689739
42303890,20872462792
45161447,20632149912
97799769,20395801450
60691039,20895748544
20964487,20207418885
37816866,20472521176
76710335,20223900278
30977179,20880394774
45507215,20900829311
22111898,20732908028
78312297,20347133712
28050922,20961726496
32147688,20840397207
99599058,20997912521
40156873,20313334478
42575710,20752780135
15939335,20959847863
52634662,20638570488
84383152,20200314731
95457418,20379374447
99601096,20490067188
35676327,20615329978
39508683,20670586866
88519962,20086331004
20681969,20773316423
65821394,20166159963
28334657,20987573373
18675100,20814531644
36613402,20486801903
88684792,20255309710
48862635,20164322823
73948978,20068079071
30302295,20151233868
47414283,20666675605
69925782,20727355814
13995354,20440391302
19769851,20020169576
74049753,20216827292
54297434,20176692508
50703928,20528483915
44957142,20118753714
70521961,20359161665
43443717,20438127518
84622130,20001356958
31450512,20555065390
81926436,20383231502
93241162,20296059963
60203674,20676249482
81012009,20210312964
13619971,20134459094
29967709,20961655854
33881301,20900105614
56569535,20901106637
71517959,20769400128
59438786,20180165251
50231109,20119470631
67535613,20083942716
25027671,20128112202
60686771,20110307833
66951201,20438848270
84834110,20318987748
17944325,20849450294
26949857,20211363556
37712673,20342891373
65904305,20597767818
45752346,20440470239
73837638,20015419844
62727820,20003896607
48904854,20190967680
92956223,20726407289
99353816,20375762082
26400062,20065311655
85674881,20155975957
94500268,20349411747
39691793,20012430811
29407287,20661228019
69252379,20674272052
57543558,20968357097
32271231,20906513297
94580207,20912203894
60013560,20190170056
13540454,20309405746
49359133,20323267434
80296683,20539981585
78546494,20893845225
44256335,20000229774
65139759,20655965226
42776834,20467612786
10167049,20086767505
68583306,20533206040
90706280,20620924189
66726410,20347407062
24792209,20452484601
54123859,20743779006
25310870,20138153464
20299918,20677054080
43895020,20322848044
19968027,20809547248
31324455,20060793458
11668254,20500111381
32543674,20132539980
87741053,20213061284
61582144,20059039777
24129510,20760386368
86525727,20001745129
88990145,20402120609
96314092,20147361576
19761223,20140931601
90467098,20198444030
60698668,20228963387
90497688,20891330176
17856546,20216897212
92555162,20262061051
61721228,20141470686
38102772,20598409714
84766911,20606566281
34706794,20230578269
95743856,20684430358
24307745,20291047763
72771844,20038651253
46091430,20589437274
75403673,20369128209
26199636,20404604696
92179739,20617396933
16328121,20398120788
37270029,20844534339
64085418,20568639569
46053347,20914286161
10617323,20028584289
71776532,20899795301
10556280,20929061479
95618240,20167022245
48062300,20307526832
67084007,20527725087
32205119,20855482915
43862647,20289023664
10076360,20013521054
14861881,20606181103
76958815,20138113989
18108122,20477354462
11476736,20391142985
26495733,20174573036
65500482,20458488242
29495045,20534148598
57002360,20915782536
76666605,20727433427
94153265,20050793199
44451248,20447798264
44917605,20664167018
25844696,20292560753
21527436,20766085973
85315218,20661506546
19227995,20384772225
92061407,20751896254
36140189,20161258254
44031861,20020171571
39104078,20266840547
47598444,20906186288
69475840,20940123306
60903674,20453826405
82819057,20627034801
65144673,20503757442
34546390,20564842966
37349212,20373216164
25634416,20360854213
82548818,20191535408
88829579,20624012721
17110535,20686680220
19332731,20155451853
99562492,20897604225
26911997,20806624086
48463946,20028478329
97705892,20243747724
37935924,20333987154
56014007,20918572123
23058135,20298604319
20047359,20349168962
40400647,20040997543
31822855,20510398510
70210451,20444763385
53426540,20014453614
45287788,20721089041
34303228,20627458590
33154829,20183892325
77121673,20677841069
31284283,20071644731
96838981,20047420110
96814996,20790511804
97051663,20187400867
50434749,20304743576
19712034,20432281822
55109727,20309172469
71961349,20469059303
10130889,20083956016
33713197,20536928330
61030192,20318810417
92803373,20150990498
78167806,20758439031
26914445,20028372020
60004181,20493156841
94665683,20757139676
18580863,20186293702
14235816,20425341891
31540891,20840064436
72950088,20499325454
62905596,20159093854
11476663,20529852719
90519003,20599162666
66117572,20699966463
74422683,20612649335
70694534,20980356603
26632280,20028479202
43772031,20837512476
50463279,20241552334
38888359,20081005977
48970361,20592162522
60904609,20039474261
24909213,20415176045
88677662,20643557487
19631020,20071557333
99537327,20162704569
45138015,20089827559
44760690,20905579404
31160364,20542701825
89881570,20193142906
58846019,20608019945
79527896,20003409556
90775376,20428810000
95960178,20221520717
22092111,20646467220
63321599,20716388388
66534834,20092235312
69558038,20009447407
26830468,20054102427
92301170,20063992891
22871532,20278639519
61165197,20287890700
28496700,20985685563
72231093,20649204037
59289314,20742415278
13441920,20224422653
47195152,20015767110
78397864,20293113313
37146965,20001595504
76525749,20355348212
50132129,20291880246
94015660,20574716556
19024327,20334783937
48460844,20279247446
98297004,20090589541
25387789,20583736538
34472763,20533101586
98047922,20191403582
41339769,20692978698
72862708,20011748502
90565215,20273018248
88948035,20441880809
86999946,20830797957
86499240,20753312051
32527412,20984559167
96154137,20555789705
22216114,20104989761
76604183,20217996053
80557879,20482215655
44267523,20789810990
63461262,20963930445
86281503,20672310282
26598746,20884890995
76327701,20551935579
63874890,20127970491
91540423,20339173315
41611331,20457747851
82759436,20904659990
36783699,20036781757
45593904,20770049409
85878491,20529977857
41624409,20099865209
52203156,20900192203
68030876,20573654297
73005372,20118424394
95001975,20341638938
22568095,20079696011
69081713,20255953179
13789455,20539540822
75284499,20376482446
78288343,20841792489
59490648,20432489965
62049089,20757225924
77487832,20777075018
65089199,20477482959
17426862,20582527244
49400387,20729941262
93398211,20479339363
77969538,20539543973
93295833,20975179049
38417718,20406923820
73837638,20108870931
62419936,20439204709
10111090,20014166578
84993170,20298952400
56142159,20593123228
97703715,20473906762
90792014,20326382669
90211235,20042334680
66308111,20626027637
65143710,20568996250
25876824,20211107126
59867555,20585733016
71314029,20962754567
50047864,20660996827
73894276,20463180579
72989080,20835835587
72929581,20819089769
90918007,20850391873
46585875,20049138624
86234305,20205288406
70096207,20801766115
98126144,20513077224
46696158,20422963560
81449754,20296281527
21796106,20298192429
96956699,20048093301
89656945,20525483290
80315596,20108239131
63034002,20630063884
27289447,20723805438
60569061,20520298814
80129726,20865598202
27869740,20621886702
44575055,20875100407
87971913,20814054982
11487089,20325961637
83913736,20923090856
95571466,20499029631
37024153,20722549257
80986822,20731338714
46549368,20162186272
69562122,20585847765
64741630,20372647398
75761561,20635841396
84819127,20647598771
57402256,20744054460
11552878,20216106146
96216294,20457048694
77518168,20972187372
23144835,20353400575
14600677,20635370564
87390228,20677577294
79664930,20902585759
65896998,20876643885
58751629,20479008717
33658004,20095677580
62718024,20358463544
59449154,20372815170
72370696,20362045799
58644162,20031911674
57952281,20046399718
25671084,20962026829
30991361,20164246144
69784226,20144882690
38254599,20717994871
80843210,20294542222
19014077,20426306106
73206871,20428719629
89717410,20389250504
13049577,20250553523
64683805,20505444304
26082884,20674774869
52307283,20350784435
73181655,20044801482
99583799,20442493563
34778253,20498275782
13449602,20654000806
27028319,20962175250
80905919,20413556682
19011902,20576320137
73045139,20984413224
47608982,20789335347
72235203,20650264276
95196179,20481483424
15290079,20586510426
68679735,20619698119
48429612,20969721296
20695992,20656788382
61794255,20424869629
18520681,20603553007
19712034,20145705701
97693342,20516165933
13656572,20736850627
63662138,20277964807
28323356,20608843481
18686294,20964616651
23893819,20966205310
75219009,20905641631
80770992,20111779778
39657219,20874960680
38002002,20445489246
98470677,20135345819
29681485,20843929856
97745025,20459188648
27292813,20443085599
80033935,20806376868
62578307,20591526490
48095324,20401740092
19773114,20360153294
67123148,20628493048
43850361,20682833904
49142283,20854607149
96722381,20609181757
25723439,20966092105
85746467,20338134911
43714187,20518910527
81426210,20308600725
49225399,20604811129
77504959,20328655597
81832361,20124062799
57838008,20672795232
13910856,20150797564
75905653,20258169036
57058364,20766859747
82826882,20342703407
86231371,20552481974
75743105,20590589037
73051065,20220448919
83603780,20338958517
29433403,20288661986
53393912,20811326873
99643310,20997593388
66916255,20560167841
89338454,20753423962
15708911,20306600424
79384306,20081596706
64724265,20376142487
18044094,20891649854
83501009,20798730065
45307215,20104702840
19127279,20323770340
49334938,20565823452
36293411,20453810524
81378523,20384865763
60875949,20444902518
15016719,20193551159
43648356,20180577826
53852940,20750337791
68254991,20631165831
79398869,20724187085
49774819,20336037866
75790462,20496980409
54239029,20245611740
57322613,20529936615
51157710,20763891398
79523513,20443615996
95274678,20636339243
59232690,20003475258
69953994,20514810664
68021949,20889621576
27079668,20818964390
15043167,20083036311
18282913,20591526925
65419726,20489065278
15100755,20471967678
77502023,20228818432
14434792,20918626226
10108792,20720802074
66824979,20088483527
74058749,20431136877
50326684,20565950311
60356300,20404783309
28968006,20233705834
63597884,20687191740
83109738,20173087757
97561234,20133007216
93652969,20485444574
43412495,20378959063
66760371,20656171668
81644082,20429975689
40533590,20346089035
62562284,20300970863
59243957,20070108447
86783780,20493631113
88340114,20827822952
27344664,20843224338
88848748,20750299891
25564554,20780190450
15955010,20268272625
13958300,20064814763
76209965,20070339954
40140347,20652273368
94898666,20288313916
34908802,20306392354
99097073,20459651183
33049756,20712165092
82548818,20607018800
19354581,20872919551
32641986,20871851970
75445294,20429728647
86565418,20021609311
70492051,20095258824
87441999,20464366488
27243605,20318955022
48998229,20552609635
32456794,20950688179
37417433,20632987590
27224421,20984441579
47394742,20022440885
11112100,20343945421
27136772,20856361643
53441872,20163476481
74689920,20990226976
25787896,20669953730
49131718,20993286970
81432217,20538786920
24869817,20695632090
16583527,20886591276
49701364,20571008462
89171225,20884062145
61540616,20106017694
99052226,20852294413
12851487,20835186639
19890121,20904888525
50834824,20519137096
25413537,20021357227
26803321,20161848060
57854920,20804213713
36167632,20327295665
62092627,20161394046
67826975,20386062183
84537321,20068283272
37896171,20755820064
88154844,20203490124
48885394,20511222922
88619968,20952388424
86362113,20393841902
73121689,20227741451
87543525,20719389585
49682234,20672052864
92555672,20991608890
39100826,20101931689
18597486,20153658071
26043640,20498280255
85018322,20125461238
45906160,20505615839
39568430,20073124274
72945051,20303726681
61995003,20748686110
70602451,20433190048
73854031,20831416557
28869422,20026827216
35741849,20489430859
83450056,20842495324
58045576,20258843199
42989862,20580560051
32997157,20856859644
38265409,20535483701
59975894,20213031448
79964728,20757188347
15016168,20890553081
11795443,20783522924
93577363,20213452054
68431592,20422789052
65380288,20369738178
26696453,20203612705
99673186,20686433760
89851474,20777571351
31052212,20751004290
23249842,20908385158
11871644,20652853451
48406366,20683597079
12438546,20809100328
25935283,20578017759
48156519,20995002938
80656772,20133013314
24121162,20004247190
18858807,20073048504
30327270,20249160489
39117803,20527289801
22295568,20013574998
76403382,20283876317
79372684,20595848776
75675126,20644726449
10497187,20059068723
94900010,20323313611
89717205,20684650226
35444324,20027071204
26063051,20417312471
52722083,20806753591
37691493,20290789308
68629700,20883299478
19800344,20717146731
93552241,20622400416
41565492,20072551022
44412631,20358812971
75729511,20128345469
19011902,20805873413
16551370,20247169507
87673116,20421241534
43574569,20859471981
96035323,20100205458
71780459,20384409133
70731026,20212363231
23066904,20183244867
50705980,20547903530
37499729,20003242731
54306487,20627353586
62884771,20381682761
20087251,20112565025
15586225,20968917580
46976644,20215202445
13090113,20382313327
52783437,20822909860
55052626,20825648342
66908190,20722262266
36063182,20555149823
18956739,20674295276
43976882,20971640571
91212947,20207689214
94014375,20428455425
43233333,20377353228
87770269,20783078554
21862824,20142313616
34843974,20568412841
96890535,20778898786
60634496,20168294681
30890940,20001885374
85788437,20406737205
30886773,20541197862
55442805,20771858696
46399075,20458923619
76345240,20520630742
46813898,20383769510
80874723,20495901887
19708379,20403177564
24373733,20642938920
21052847,20075977298
69956644,20720206860
32871430,20251899540
15407451,20159518842
62763021,20615139782
90441346,20503036176
29824469,20105230216
12463890,20221454439
56678071,20658068227
85117252,20212136720
81556905,20071002927
35364927,20270224418
86942777,20607157231
36269583,20282520874
89818306,20395410704
35639636,20010025523
14214613,20389636639
76471236,20128981739
79009984,20689107550
77313267,20159262667
83817638,20017681059
74801758,20000075758
12691195,20229930459
25322422,20778466981
60859026,20247805917
82303270,20602569260
15021003,20220506127
47252920,20585590979
11447067,20092724618
44590618,20844458857
61048854,20987537931
94301425,20056511512
60592365,20753994123
78555070,20707669154
73388503,20919165392
47234102,20354853041
97107253,20167866277
47484763,20988437900
87616080,20742511827
52863100,20815900337
38312212,20546550405
22852469,20485588460
81231347,20919752216
94561796,20717045181
75304924,20696094634
78796976,20320672711
13163498,20272329823
49124901,20576900086
66976533,20082574738
94978844,20122499072
52831339,20845767491
51710347,20061046101
40201327,20897550736
64119324,20359156466
69714950,20105978032
96841617,20426521554
88315220,20810279525
31036811,20606750035
66604294,20220113543
21708460,20798274638
47556435,20574285060
95665462,20049737803
98810877,20403722602
72285034,20825514173
34715099,20189634732
57821387,20638775557
47910197,20881458530
36902362,20791342321
99630337,20213497644
48062300,20055996280
70519532,20324616530
39801903,20797966331
99722059,20801651617
80014586,20713813210
49599736,20185352832
15215260,20362252589
96781513,20636361811
77752770,20462185545
27090037,20520107490
97555649,20528659147
11364348,20194763638
79227604,20213744569
96975108,20687130163
92473776,20438318197
24104001,20646652132
66330938,20904879451
11179730,20549229730
81298893,20532412696
79076843,20722093667
44493853,20665882083
64030152,20816241069
80386451,20889160381
89809110,20004630815
15989184,20917119655
71933744,20792078693
86727317,20571882073
34276938,20918724828
45035488,20682231781
55467678,20450735216
27206674,20708047392
11127003,20366655579
50415929,20753190213
40753685,20022833783
91070571,20265786139
23488604,20393220635
10024564,20497565586
53756660,20722877068
88189651,20915991055
26153511,20444848543
58429842,20689367431
94562758,20734078409
95188380,20731930924
26830771,20467836758
83505707,20286502620
99408936,20066384240
31385492,20526241769
42431204,20589159854
60730447,20198775496
52437960,20720693545
11767169,20505684790
97579355,20175233375
59977971,20875518301
71539104,20482683357
30773956,20861909727
63506888,20322240605
52804324,20973485314
34362113,20087675863
53631678,20562492920
17077349,20423123820
45442543,20207160940
18595915,20940058273
16101095,20856439566
43665106,20888912254
15899134,20557463554
65925341,20640980084
46831284,20335624692
13043297,20052466767
57968035,20747679567
84089366,20159635349
77727169,20118347873
33544728,20802216764
60732170,20871910270
22746526,20610002205
48194121,20560596704
96753214,20638954192
27425503,20087813466
40089964,20582620076
