dni_persona,telefono_fijo
66593061,36792
41889956,72814
18811269,91346
83074642,43992
83015893,25555
42493048,88015
73928929,36251
70047757,30330
12118396,44864
25196688,35744
38013203,17550
98059775,24989
94745580,93235
64824420,20030
81975151,87897
99620571,71297
81164786,48899
39324863,49070
77007623,71682
39686647,96537
89859425,72746
22808928,21689
61653536,67850
75222275,63470
93070081,48511
71205846,48120
46727713,32003
68484975,45569
23240124,89560
73470180,80640
89279676,20170
49366350,78701
44266965,99267
62464754,63005
35885728,69168
21943886,35848
95460174,53551
89429324,17890
44867026,13493
17919082,20289
43986781,46549
40529434,40688
45449158,11782
90100497,40723
75025575,55500
80289471,27356
79610745,39417
84404236,98698
47844696,76063
98932193,10674
71999251,92475
40677659,69309
66303394,42523
16863620,92078
77769494,95793
45035665,48323
72386193,75603
91857529,52332
21865925,60319
57587711,40886
92283424,24175
62550018,95117
77360800,38623
26408793,80988
85378152,87570
41200352,17150
70057830,94763
52986132,49305
53611694,12662
70572523,91270
34532762,53108
52170804,63664
68787260,62084
47417185,44953
81693436,30099
17832275,59425
89526466,26781
91606799,69969
63659709,55446
63708720,64371
46750996,43467
87575192,35867
65612048,34311
92109172,99941
46014458,62867
23379182,84681
66030490,60926
26410540,47097
77791940,55485
95786359,48364
75798490,27932
15081599,43080
62186711,29118
20897064,83936
86900447,30388
89495774,10906
70845759,84547
33945523,52958
11960659,37163
60311436,33576
39149677,69658
56582268,75889
40245417,91208
17388701,70698
19377198,69023
96150211,80493
33661163,83182
88496228,97710
52215546,14082
36188593,39532
47895429,34651
18663330,23054
83847545,75142
46131548,42797
87491070,40128
65742172,62860
57892429,43129
65309805,40837
87836699,17280
67491482,32467
17541805,81540
88782829,65444
33550702,35818
32505986,93413
34081014,27453
51313774,13231
71147763,67539
27250613,19415
44530850,21888
57180375,26693
66232475,37460
87274620,64818
88652736,93361
98265153,29750
16245730,48007
18099622,80757
67188298,34004
38445589,76169
38536351,59622
39918407,14132
73074199,45007
58134490,11979
90023288,38977
15184414,66262
88809313,90669
37038314,47862
58011036,59001
39612727,79485
15798989,83712
88208741,72770
59330846,92546
28067464,11237
38085410,91109
21878730,59328
11785789,36051
96478161,15641
14278527,14680
86913458,98266
11885240,63234
67114721,35717
98315979,37838
72285341,32175
65208532,67074
20451751,78946
30113783,68767
17753759,98437
18304700,68104
35682658,92854
67364357,72010
84880780,49771
88107717,21759
48685961,81086
17750613,53413
21059665,48978
11004455,53195
26083451,87576
18232610,54697
12087841,43613
24151045,58475
90943205,87914
61569161,97215
69562840,68930
29274555,88303
11775397,53405
69959768,37160
65945984,55100
42809134,54572
31992580,35460
37465159,12622
68861773,98592
26271706,99100
32991226,32349
68405199,94392
37809799,33625
99405228,96049
33121620,47747
84083243,89234
93308842,25689
80685702,47435
46430644,50581
36727092,55701
90495005,39707
19796061,75186
18591647,98428
17888121,21257
63581844,77378
20919282,24249
82000874,44148
72674552,13129
63557661,71452
62438009,69292
15435504,27147
44168920,57433
73227506,29408
79801568,99798
74914326,81789
29661933,46721
48984979,29520
63794296,58533
11358423,18399
21661912,84910
69928442,48716
48936762,40447
94072081,99613
56511346,47122
17107316,87284
68765633,16142
66428915,66931
71408238,85727
81464134,82238
55252130,65703
31612423,76955
23378371,65428
85394314,11598
97228266,88092
16751726,62211
19430373,92929
75556026,64782
96696001,65151
68713013,72209
79176405,46197
68445998,45061
77095142,50719
65507755,92634
42190088,27253
86343368,29052
32848773,36497
54332679,92658
49256788,25916
63392145,59720
55941689,14817
21200804,93827
92472536,29234
15034468,60410
27947192,25763
14033250,13410
14300655,33465
90087874,12146
67170442,10031
54228822,14173
58284413,31043
86450109,80998
10474751,25691
10885508,91644
71671452,56623
73772016,40011
38578097,64733
40287515,28909
28156399,21634
47056386,16108
26650039,54735
45010548,54280
23587511,65489
39612208,63471
30768821,69168
22227975,78377
76065105,21675
15991345,82926
24691623,38747
97918629,97213
70720654,24386
42760215,35272
32584374,31305
35538038,74815
32704809,68346
63681369,19662
90408881,40305
12166453,99139
60034505,38638
15958212,96706
92476163,60689
20768336,89252
80636457,34043
33798332,42324
77195395,90094
95724535,52208
16187618,23757
59311130,65613
52820686,37487
28917605,43548
17661997,60073
57663690,42255
42747522,80407
52162879,93718
79707240,71822
45359320,34184
31293718,75137
96267117,66051
89137475,75302
49907241,72531
48554463,99224
45712533,18975
20210993,83210
18362064,44350
34838486,86131
25303454,45767
92254647,41539
23177424,18250
76743243,65355
20012197,54314
50173864,67165
60763040,86112
26100978,50956
43998658,59917
14003028,79165
18736834,38259
41662024,97932
10501911,84735
29987081,70697
44307141,83024
15634784,84023
71229804,52298
31998327,89919
65093329,37661
64660725,65382
21613649,90085
21629477,36437
97132602,17041
75237982,65629
45164147,60912
13789559,13279
36104452,10713
68048129,59305
63855951,23424
84587136,53146
29595483,32649
41837392,44388
20723169,65781
71159228,38978
39608318,37961
13549785,16583
32510857,87077
48660823,57729
24993822,21915
10182657,25370
42909896,70304
66113042,77650
23132759,28046
71996479,80960
87439160,81444
94040819,12120
31377195,24076
38005268,77774
46640086,39782
91737248,55664
55214884,17702
25945666,38632
67879197,15944
93333122,31032
70359493,45903
95892288,53011
56185724,14722
67775904,99640
13570532,68531
25843570,85494
26373170,55377
99533632,92262
94919695,53130
60170024,52172
87084397,64149
26717531,67930
63724613,48351
58869845,56658
79258817,40536
43926476,71180
86289607,18402
16029972,60755
89031571,36926
61532795,74580
15153253,75092
25385113,19549
48935372,23268
60614311,17112
45689216,61926
50844218,59660
11447926,59226
65251598,27325
48586739,42751
95445554,18620
79917310,28595
78019209,77135
70464627,19276
21448772,83760
24984253,80292
51216686,76434
13813883,95251
46063743,36303
52861208,73480
53812991,10239
57353629,47903
26503503,31629
94670566,79260
80022286,91435
94599861,69567
33086529,36860
36733353,16733
58889808,64229
95191980,72445
37343525,70303
84757510,84752
88297934,98077
42834596,58078
32580396,79428
14486263,56679
50499965,30489
23744347,30063
44825557,44006
73520805,12577
36366662,84788
57615430,99835
56331385,51530
41320280,11756
76729350,81845
21335945,60652
98709427,84076
85704698,79878
61852059,40345
29431512,32321
88824529,65528
40724035,55538
52190350,31987
23194406,54778
74594522,61255
95266405,46571
12392096,30260
48030365,43677
79863972,19404
90279237,54505
63825151,36514
37248905,95133
70862876,53106
95680668,38565
22471675,82655
14378543,89425
19526384,14464
39785581,64880
67203229,36976
72789086,36807
19361870,95546
72805690,43925
19166089,12152
23716983,88151
48390530,64275
46502134,49148
28984167,82277
59340412,44024
64865490,41995
96327818,65331
69526992,56878
25485788,68179
65844649,10794
33731353,12614
24470652,88235
45529631,68361
31514505,35497
57229679,98442
98664504,70572
75609078,24271
58258829,34707
11559405,69115
27832027,58452
87489567,18684
69977350,22787
13109602,33530
57166936,88169
41663643,52829
71534559,93753
23324707,94101
65147048,74009
22391692,68423
46229290,25634
62893267,29302
28567908,16403
15150984,36148
42373023,69144
32384548,27514
32467292,70057
40555964,19769
61538902,39247
39433573,87326
85271803,16943
92429084,26927
44218924,45317
94181415,53618
53495026,38690
10105239,80656
75588249,30273
47170424,93495
67827128,44967
89650666,83796
85350973,71996
41652005,16044
22470357,48286
77418666,52576
20220309,19623
84254120,83362
42787692,88348
95506482,48662
69862252,77765
23943275,46306
69492263,28638
49605213,82716
67849345,78038
98228540,80858
91725732,51663
31170200,53081
68004782,83332
47219200,17234
23308182,63926
96277367,60550
26831259,10057
16473998,59904
20338744,77695
49133900,38414
53054819,19811
70785042,70510
33889402,86728
64999604,49591
66144254,36519
19736246,34664
19237639,96830
12848102,92938
58689679,16574
68343115,97309
41318733,56473
66022054,66940
88675940,77112
91818067,69765
18107511,64553
46924066,76235
24213638,56555
82467640,29798
54743082,55876
99865220,27282
93968077,10013
98808869,83023
99073663,53808
90872255,59922
52933946,43384
60000793,26831
30179444,95358
15766948,50276
40002015,23121
13716151,74325
13012675,32715
21778128,93501
52518052,42442
31901949,34978
99829145,14056
13730383,46198
84356230,55052
16298382,96336
83151063,11598
49137722,82990
10558299,68786
63984938,23436
66107224,67957
39654593,56213
10799848,51550
29516393,67373
40523828,67956
90996226,80864
13024600,21652
70878893,61003
34859962,77010
88176353,39810
63722256,36877
51727914,23986
42634743,73208
24374985,14178
47407946,61975
15658697,39253
27114379,11998
57279437,88620
83371552,20353
97269529,48322
78596932,34243
82830742,68989
24911799,73091
77246900,22359
71052224,24154
86485058,77631
18254039,88126
37243463,14688
81522292,67679
79207868,66755
22927379,90771
91564431,81471
54282431,18069
18135278,27335
81737560,76992
72988015,45021
83274423,98145
57814834,71927
63894515,11810
55516052,49956
55088047,40126
19198693,62920
65758065,39148
60905301,50723
71816745,32237
50256073,28545
48388843,63170
23236507,66710
38699764,12718
47352890,49648
43776648,86231
62504955,19211
11176458,31113
11844045,18637
29172885,69476
73501222,64140
99126439,52163
66310605,81965
36727675,40892
24824952,85674
96273832,48391
48388607,93102
73755633,15146
45659773,18129
46307547,96426
79720699,22963
91514001,38379
20456539,50003
93953472,44373
11819692,25745
47845706,30467
57171747,17636
49733043,14930
97515126,41511
89968964,15181
36841524,19091
46567966,70370
67171249,74253
72350259,44338
12858013,88703
57628191,94137
84951431,31128
75407891,36691
28587806,44519
49888971,79787
11492569,67416
28265590,50886
94885307,43058
80321501,68097
32403117,80758
65554619,78490
89828049,40713
16451873,39736
32907701,47529
29653186,17029
77138300,88846
73881676,74079
74876706,41134
12156444,36897
53611980,18769
69978349,56073
45990245,62032
21242437,64630
29768933,13461
62115778,60089
45830536,60932
20404801,80374
79528362,13548
84594910,99919
28570185,70564
73192337,83779
75723994,71067
41240320,61363
27800572,65052
15585149,62840
37048452,16411
19497889,71690
41836530,55570
36560081,71150
86525838,28084
69002022,19993
25960639,70339
96541836,41530
16955829,19679
30048116,92281
35002675,11694
33697374,36888
51354402,14482
90680009,82945
56015071,13283
68718677,63745
27171366,33826
92909304,21119
23381851,32351
46175963,17475
19368400,38403
61795108,73363
68554001,87651
88268136,80599
76942068,74559
71527251,66799
71309780,74044
77681047,92282
15985133,81697
53973756,42518
65141383,88834
51511455,46808
14197660,80825
75342274,93587
30496098,81942
18552760,17979
83133446,70653
24707505,79613
72024293,14863
47081763,34468
33553258,58836
70887468,63669
51094027,89524
71996072,20040
44154476,97041
66350896,62572
73288888,79300
99648529,52182
15690447,21070
73063367,99374
46204910,45947
32261447,72481
68822896,86532
35938539,38807
33094052,92108
43278718,30677
24453125,39123
40313082,59625
69688553,22521
45342254,19921
24081286,44974
16504162,45149
62039758,68754
61887787,59169
32103975,42274
97912947,22533
97704150,41686
36417135,28013
15652636,83218
13959289,46661
84738985,81605
58392746,34150
84659275,37895
29866147,68006
58194571,10490
24963463,35885
93121876,88010
45673443,90834
73883064,39625
38814551,72428
23118439,33539
16584762,63255
78383389,41778
62864914,25180
84349160,97279
96031506,72221
82097194,53649
48490731,29528
72346661,78560
31623411,77718
97145725,29932
71591739,87040
56595195,18802
55047332,75484
64329718,43130
72861136,84422
71494938,60597
75196571,46500
16600476,71999
54209981,92303
65120080,48324
79544072,76660
76029714,94817
26418641,14543
19334323,54026
52707321,51208
39571617,34744
86473172,66792
27253739,95011
67841456,36586
76301180,23555
44761960,38732
11552586,47117
79888298,12238
69570839,91142
27243143,35475
24757121,49654
18767844,99396
70179161,22574
79474073,84697
98496046,71293
25209700,65895
36520992,56696
69455052,61979
92226926,69856
96756448,17174
33204306,88000
51475587,92712
43908747,63033
86316176,92945
59728411,19116
93335810,19725
25145427,52479
17237784,80287
94661258,85218
75819557,76281
17387831,92473
39420086,94783
12197210,15650
30797669,43102
21560574,19479
75991063,67312
28460358,83509
80623628,50994
53197053,74835
62071429,57056
67857307,32202
45327180,68038
30401654,95702
86072882,20050
62195766,77575
29891727,63911
69856851,47035
63274465,90463
36754829,72617
25497862,74869
92391912,32955
64637480,34859
11374620,83103
12328194,69144
98959536,14632
27667423,22278
61108884,43827
78451912,99820
15414311,55634
35234882,41224
18453992,73566
45401724,56154
91629397,82620
60058968,14265
32946426,54166
51454176,58948
10340231,51659
90259295,32595
56081964,42017
90056661,96258
75910092,95657
93522165,73963
67032500,90971
54612102,75993
67287903,34335
64291238,29271
62624388,60025
90744664,83256
10724149,37788
67706669,97137
23826817,79811
70551012,97526
97786615,59378
24448781,83713
69024147,66652
67551959,62459
38887949,74026
62222564,33937
78898090,84465
62827091,45030
85695489,23759
82528670,14749
97479920,77303
89620576,66212
72024452,35532
77670431,23438
21880580,94394
47120666,97525
33472744,90731
52263465,66648
50557486,99233
81565687,63563
60057924,10819
56477583,62815
87591173,62094
43673927,72080
41280763,18217
77947854,29052
86882802,45541
39921095,86907
53906612,75874
52883533,74682
93403958,70711
66688895,66538
75030863,84725
31943553,25367
69340850,32626
94767639,70681
30100604,37004
74983887,66707
28022649,57279
77796887,98450
35690111,71768
97234370,75750
51229418,71519
63254605,16664
26219346,46498
77083166,16247
11605938,36455
30561629,76413
33861254,57434
70997313,11763
58365388,61163
59604642,34973
92811784,59074
25659161,22634
35595764,44172
98781438,68467
36519736,90052
57101403,51017
76816482,46076
76124011,62881
26060814,59711
70763298,22324
26699554,63680
59602057,17980
74461328,78394
94824411,68020
92189640,88894
59199710,77983
80780579,61475
41124645,48398
68440314,98671
29942021,79398
49591883,33531
96000244,20309
44895526,47918
91540835,13737
32917526,89994
82467736,45039
11034904,59089
46404041,53954
62550539,50122
94786690,56489
95166265,47942
46895661,21126
94705249,12028
66845059,11065
15114761,62960
81536463,44263
40823833,84643
49059628,32121
55732137,84957
10979422,58122
53379015,90504
60459593,59440
60900963,58479
76602015,29693
81702740,50321
63055805,12080
57448494,12827
25923401,33369
13474007,54381
39235897,25879
55144974,75843
57928526,98302
12424810,61716
92834423,39681
20003553,27930
87544042,31593
58803129,96928
39501505,43871
20348746,20116
70603336,65095
82557181,31618
56419597,89997
47723485,16784
56507116,29633
94828706,22295
84432219,71925
45495559,33465
16037000,83494
33342721,13969
35731452,16402
83334027,24157
44069399,44055
77877488,27483
11033359,33638
10398965,32216
76529256,98455
92555864,50094
31287587,93421
13603607,71270
62037184,86863
95713815,74842
79216549,19867
43579774,94754
72690156,50226
15825376,16739
45926876,77433
51272893,72445
63704292,28203
22800673,23323
79836645,93048
82557303,65853
49000001,22330
18687535,54995
62257400,26740
63077859,21188
18298963,85132
32922030,45024
94599186,71587
41663260,17812
43145993,36748
54357236,99423
94015861,64532
14678420,20719
25848102,27766
39158698,13810
86529561,72839
23428297,19768
31874200,72576
41566880,30492
99313273,35924
90019657,91098
63776627,16331
15078536,67922
10877660,68069
41325218,13402
71111220,33152
81204724,20526
10373443,29654
88389260,15132
72586214,85082
19802139,66834
75088854,35887
44370293,63833
96793700,30717
87656947,99363
97651557,84167
38317271,11103
18466055,76651
84019245,17314
90019518,84117
20259831,52410
50695796,58380
13060399,31582
54283863,59389
78436729,49694
81642809,64629
12351698,24750
47557355,18677
12461804,55851
27197525,26021
83804059,75934
23930842,48298
10607787,60873
15865585,90655
36495444,37249
42295616,86813
32354820,15397
74961866,58767
52238238,42393
90284319,56381
55754253,78757
49704119,68655
68841456,18473
29275930,21753
97927113,74503
55170741,13152
79024272,81354
88267706,26035
76263597,66938
58851656,62940
57914708,23249
39844883,10004
83882624,27517
42399696,13266
46257855,72005
10215839,74236
44777865,32229
40969068,24006
61433661,33694
90770689,37414
17392999,48149
85651994,28892
54196643,35823
98487236,60858
48276277,11149
96156546,63781
64508658,84949
41231595,82278
29553015,23915
38998139,33312
86622175,67175
30078848,44902
23501912,64587
88143980,30914
34450028,74382
31768565,13877
95099071,40492
49875563,45721
57598382,26091
10176409,24504
25315427,99004
80094483,89343
75188833,56899
53056170,69497
35918037,53085
77278903,41392
67525823,82485
55109606,25929
33681925,79397
46701750,81751
74180616,45190
39722511,33927
30601063,15159
17974924,61569
80840719,63528
98995846,96988
14607188,79051
13966269,70013
35983034,43087
29687123,72874
50387488,28187
89758636,35239
46284800,36010
50040159,76260
65589820,70840
14140391,69214
39324892,75180
90761843,53547
39369608,93789
79125313,45001
71797272,21029
85593114,75675
19256234,34586
52880357,12564
17987923,90883
98251436,10252
51185506,11997
27536629,85259
16455161,61518
31726884,89209
17080402,65429
66135800,26082
29516585,48684
71448896,69690
64274366,34764
99173565,15136
35213354,27238
59644120,47442
80975990,31051
76213630,49937
27952762,74359
18159659,25328
77500941,54784
51298416,61352
28760993,39613
71038772,61453
41550948,76087
88748756,90218
64185195,87202
39949546,92635
82700892,75432
88969482,39444
18411976,85198
69056796,92175
39958245,74320
51738864,49817
45109344,34313
11101315,82172
43182414,29750
20400045,10904
34237472,45510
69022819,69889
98627089,84813
86257107,27210
47208282,94029
41775385,40722
86078281,42065
60482012,44715
20231837,17500
28805583,13417
49312069,41289
70746395,66987
39426554,57023
41364655,25191
43693337,84740
21442418,55896
30511768,12802
80514127,49839
43209976,14977
83184307,42408
80888638,95926
24042640,72815
35565049,12874
89049374,39579
48761314,68225
44764240,40498
32482716,86237
68413508,81402
14804076,52171
79204536,19955
83050723,56480
45906537,59666
81209775,61500
76829743,25613
33653273,83853
90394811,92874
85743662,21852
37467328,44963
28558572,87818
77314262,23367
25042059,42051
98446482,90756
79672739,61717
14503576,89137
65557380,28017
97141719,35517
27453769,74424
29355037,94308
80213911,94897
73381968,10849
88125626,31843
88235307,59669
36630025,12025
28674631,21209
92511998,50730
37009288,28946
45048940,87477
29379994,50703
42289101,64172
13128828,81490
11264731,53183
64276931,47608
81056487,20827
19403938,14397
50233463,16071
53592789,81601
58572045,29987
39397717,34347
66903401,31422
16854193,99316
71649212,22607
63425821,50517
94213363,30208
57808796,28035
99375727,96511
82430492,85352
86093700,34594
77226981,86100
78757116,44812
52322336,76696
53157605,26849
84835792,25358
81357582,25812
78088360,98277
66154244,88362
32791149,10513
86302028,77601
39337625,78666
40034186,45588
59977708,45454
69244032,82606
24170932,42322
23601489,65210
30082888,22820
48570917,68745
61840713,24001
78552709,23902
16443442,23518
42338027,16685
27339048,30708
59123231,18700
40080199,61446
28976888,33515
51622419,12223
68975734,17715
29499384,88553
91819973,23718
74412134,14442
46601477,57745
60973112,23552
42246771,83877
27946103,68794
54833936,39636
52629907,46253
95413790,69985
54259183,80434
34618781,75764
10796497,40360
38269841,54163
46237608,70965
97587702,56988
28999694,51429
97989512,44926
18849066,52165
67845152,55686
62866150,67434
48838443,33174
46690952,65188
77137525,57146
95606054,87829
73191256,80141
59920825,21950
22954840,52369
45423260,59987
52574277,27175
44629141,57795
92894403,18987
49630596,28771
51050061,84438
38569399,55983
47923486,57526
93697485,50242
99238495,94348
41068820,25172
17526017,78652
90500308,30446
82565228,78481
73115110,26875
37500329,89076
51466269,47814
58580559,13716
46722371,31032
43652269,71261
61523531,70031
25257578,72659
96198520,55890
18863866,63764
17078554,85084
71114161,60964
86425259,54203
98479856,28347
45972535,66710
53579847,24650
42851315,90370
56909179,43163
48555819,45359
20790368,92185
54405967,60185
34735144,47289
60285906,32133
24052525,69271
89794004,47979
45933453,57680
77079251,20764
68441984,26945
10913691,72946
30872154,40915
79518609,31368
51033754,11278
67613704,45580
77655070,31012
54672546,38578
85482218,88131
24406866,15539
27441202,54130
33302841,98261
82308432,26464
87100434,29035
98801153,17597
21891523,72198
35682227,40838
73561861,24693
26863856,85198
63772152,42241
40621916,90494
54797860,16864
92613752,45661
74107754,83172
41681705,16126
57147747,96021
95583430,97874
63216502,39038
18941290,16689
44587385,23874
30027293,43881
50365688,33007
64053101,76988
94206176,27954
78717895,33606
19253555,63822
68364464,99858
65077160,97078
99549441,97193
32601674,17055
92998702,81508
46177569,81848
14941630,97961
17262224,99323
49154908,69581
13122577,13151
42894286,26293
48909608,94449
13603067,50660
71968387,85819
33745279,12837
90181574,26980
64736460,79465
23543516,13802
18703580,25077
46413564,45650
46084678,26555
62960074,14520
30418777,12407
72587941,89103
26189703,97632
84561102,39350
99990506,44578
78083561,44774
63018594,52783
83617003,29555
25741790,90526
22877025,44934
84766882,51658
93971950,23665
11902792,46000
16179522,57927
71979385,27696
73196413,16851
23372047,93541
18044623,46733
38585980,66073
45391656,47537
61458754,43402
60790769,61647
39507032,41454
23690031,28212
43191707,17178
89635326,10165
63729737,78470
50456167,51587
74311425,81681
35606161,35955
23486795,60015
42439580,90455
87014240,45414
88677568,49982
55280867,96367
25719777,44970
46689679,90977
78799129,71874
58554079,75971
63374580,88223
90849602,17225
18329417,75905
60031820,82103
91785571,82121
82972930,72872
27376957,44486
54861507,90300
21094332,38181
85443573,18446
43825246,95506
18845899,49014
11179711,76646
62280167,91316
73251285,81556
27276490,79570
82188653,89860
54256158,85467
10955779,99378
28663571,22477
58799583,98932
39531013,58776
59275421,53172
63682740,17497
31374214,97809
94579276,91536
26253368,16597
63994927,75223
33479056,97932
44625453,45339
37307582,29438
84467618,51141
43588397,30419
84927800,56916
87645577,53785
13989061,12194
21504476,78468
79090402,90600
52674007,77962
26407378,92010
63017649,97994
32443468,22037
20355419,69304
28915572,29312
41033550,19660
45007677,10429
56493328,44907
92884828,15654
41466289,89164
35844077,10896
86196966,65804
96639821,20014
83381734,30750
66340842,80189
95838140,30561
72932171,63228
31564964,96417
19240913,93941
70988461,41043
99841460,57960
34933844,46040
68228968,30528
50380652,61850
85848080,70829
86734267,34063
16329699,29735
36162920,19247
10818806,65573
74701877,87837
38071721,79709
42843143,24657
61924016,17526
29559297,86677
18446274,31714
58539474,25676
16740423,79116
48656355,52146
97520804,73090
12472413,89636
63077273,78699
41402667,71747
42302668,97728
59587380,60794
26376699,55081
18200530,37627
14607564,76511
44152129,64576
78989289,66569
78669691,39093
71195582,52321
50318942,84620
75379096,23356
38195047,73874
89135241,80811
45312433,71066
83069196,11187
15643672,46621
49991219,43055
90694745,29122
92589572,91046
65092735,24390
18277606,63227
99183822,31616
25775527,61543
37874416,60353
73965408,20189
31561958,27578
40110765,77044
72238470,70076
14070071,56933
32663750,53786
57471752,20317
76176757,72748
14240787,10431
97887987,79954
41710165,51480
55917282,54358
76567502,11080
16893900,88600
84800274,16547
75893255,67253
93728178,51856
81260700,86058
45291226,87675
17094430,63747
24709912,88901
60232469,52235
29366697,45547
87087980,90959
10578553,45608
95449591,21410
58268091,69449
69162546,66963
95809415,40101
66417527,38703
18503887,87632
32888950,18058
60159578,37218
52822310,82856
32472756,56182
37867111,60887
86675827,82102
10372991,94974
32062010,39362
68031815,27145
32389552,80190
54588813,82175
77875167,53973
21848198,74626
98804017,72498
41755342,68658
79371018,15917
27000689,64596
71985000,21377
77904390,26884
19720370,65000
62270128,51862
85015681,45709
79297914,45386
20045213,42214
83621518,78504
73153331,35422
76768820,35293
39088785,90608
84482554,59945
62191998,80460
20590627,25686
32796181,95952
31731502,93788
54626125,71024
68792136,24628
59351570,30766
97514296,67616
30218571,64788
96430151,68858
66359495,18504
88004459,37743
56129427,25205
35414219,62460
47156829,85560
33565194,10606
84438039,64976
14982806,43364
32788425,64776
81676485,26910
69952820,39931
35525740,71997
74162830,47929
65788662,87798
70448485,62221
28990592,38127
79196450,93753
55805897,55623
50116813,79334
34256831,83966
66694242,22022
14707618,40659
10359929,76393
47106186,62655
98922129,12885
95306189,85244
67124259,53484
45188650,42432
25514790,42821
47615397,65430
64636994,54016
43601558,86542
19914532,82798
18804482,98541
21966900,99613
99023742,45110
15853465,86405
82922118,13525
31297211,42570
68724207,69194
68534400,27727
15788840,98275
55463477,40955
17405561,21649
93422794,22555
35857541,92240
44662034,53309
34489772,71741
34465498,63321
85076129,13018
92655640,83614
46946493,69500
97733636,59016
23284261,82565
71600071,19985
85775996,75693
17673428,97744
39698942,84265
88900200,75584
40094780,25428
51483245,47637
24620505,95796
23991543,69922
96538859,81932
79080472,77617
49509241,13821
13297087,31963
61072366,41430
52327423,91584
84034650,53002
66501316,93567
97727506,86312
86595962,70076
98379209,85979
23779791,13871
10185171,42657
15829907,33882
90419410,39941
22191430,43772
27654459,43615
29134527,12921
12478223,89204
60258767,48958
45857847,39917
51875971,55278
65170384,40472
31663045,34294
83656695,67528
12699519,87003
66905534,83297
11310988,52744
48973090,38025
25157168,38299
53491763,42728
70151945,63845
21137559,92409
54696841,69049
66313144,18744
54979840,43783
60964791,15987
73639112,86615
44648015,91354
43058486,99502
67706243,70906
17130658,53327
39553131,35417
62943140,91582
40710380,11036
12297951,33670
50610507,62036
62981014,70817
52404167,68008
48319064,44408
56465032,52381
40500814,29051
67421935,12160
87546219,77262
13957797,74701
95020785,43307
73555139,93867
75708137,78516
63373701,67356
93044914,72453
95573845,50926
75837397,46146
39989883,26609
15415292,87736
52725948,24318
22975035,37801
25800463,14831
73057408,94254
31575083,95651
52913547,20868
32696684,86140
44988418,71979
57232521,89007
22748971,89790
93441624,11887
11047390,55404
21907397,75946
39521206,68620
95206350,59957
10295488,67291
80409933,71448
34232997,47132
12029163,93468
42003865,35495
23850270,99453
42987010,52074
87092107,20116
77943706,97571
59363781,19820
77467752,10017
51070825,39668
75110218,17307
49857511,24223
33717183,84083
96747382,29273
40940869,96981
37947014,76067
79936757,74001
91589187,71979
18609276,93058
18388026,50584
67022417,21905
13940673,11311
68189066,67372
80230826,13836
91279501,71914
63281760,83646
64783896,33104
20573832,59132
79167189,88250
18880194,61731
42784526,14045
61516912,24152
46525196,40771
79295680,75721
15346706,47772
65610260,39578
49012822,70267
50378651,60614
81772290,40297
43467342,89475
44185185,24204
36111610,69759
16002438,83981
58065650,95777
56502986,56966
97713074,54820
84659906,85925
86744654,98255
45868361,24803
71286802,12821
37614075,76736
34851892,75539
32948240,41597
37499918,64968
38832035,58975
46088363,22859
72847157,70796
63097411,84642
43431052,79945
39721907,90024
66545422,13539
55313659,63842
59402489,31296
35993723,88542
41856073,18768
75042270,36713
27546206,89828
84420717,18574
56215571,34620
38137662,56696
34894909,75630
28349314,73774
28691189,14089
30050499,58036
76547058,28315
81960709,58307
40700786,98215
22119853,41284
24384778,89226
27785547,47983
73232466,27398
15628148,26908
38944509,79947
29259359,64053
31848330,29241
42809712,47274
96644406,43150
89451743,87636
56139156,97638
54305532,28933
14948861,23188
83153665,25141
39097231,63949
16270116,35337
38021214,22940
12830628,93210
59462170,43889
27980068,96492
10265733,32793
96393402,56885
17730560,33429
37441392,17048
79717323,23054
96312206,66794
70029464,24491
37574877,63166
69699813,14521
57113605,84973
33493371,73709
93213641,10733
94105493,11415
23729937,83226
18144102,91699
12669361,74101
89505775,45081
34719748,84383
54210519,41806
32328418,99786
73098654,52849
17911978,16837
30845569,14038
28191929,74291
65944318,43973
12178311,86356
45079707,61994
75448866,16597
23504754,50032
21059872,24995
52202816,82202
63870557,32778
42550437,14412
48702847,13028
92563838,68760
84618074,88397
36532831,77858
11924868,47688
86064231,57801
89899460,17740
68482277,16871
81657902,90446
55739154,98301
23654511,22944
53504093,45993
19164301,53982
41647267,86021
15214543,78303
46384235,29312
27979830,23240
49103695,89370
50650710,52435
91424875,29034
81528513,50476
49267890,60408
90344967,46405
92972356,22454
28671474,58819
64954061,50814
34532114,36451
14404378,57569
21705790,46330
52425076,34611
55228501,29698
52283133,44292
53205407,60277
42039865,94608
45406018,48310
98867577,47633
88673135,50802
47531470,99833
67869032,76100
83808680,21622
89044270,63924
40313926,77487
87170635,59265
32179486,42310
11553991,50150
18766314,36645
51384476,96334
69413057,23499
13575508,59910
59470838,44298
46632327,49725
98183907,72371
96498923,82488
94550691,67815
46987191,84784
52426773,71018
59533724,80530
99643245,40999
38337919,68481
90595293,94904
49727630,52121
36206666,60392
11434574,34281
94767668,15917
69405230,83333
33441703,39207
21087820,26295
57788153,32330
43753466,58327
99142732,33242
30746196,67327
41731999,58132
33058351,42715
70206974,25564
62314873,75344
43314263,59914
86419650,26351
46923270,40190
16536717,97429
78082179,98487
76535147,81638
57306655,79354
48484027,58518
54791858,66430
59410694,75573
21802270,94063
