dni_persona,num_colegiatura,especializacion
17140913,VET-747873,Oncología
88684439,VET-166655,Oncología
31123107,VET-739578,Cirugía
81214540,VET-508457,Cirugía
72212229,VET-150205,Cardiología
68673638,VET-291441,Dermatología
76973669,VET-464607,Dermatología
82525575,VET-978046,Cirugía
60052980,VET-560833,Oncología
64256442,VET-366539,Oncología
96624018,VET-555947,Medicina General
96714611,VET-790637,Cirugía
78258700,VET-574684,Dermatología
48619629,VET-326779,Cardiología
33992669,VET-826727,Dermatología
74106868,VET-653767,Oncología
11443105,VET-639068,Dermatología
46243116,VET-988165,Dermatología
51851555,VET-163007,Cirugía
87123943,VET-704720,Dermatología
80049751,VET-871118,Medicina General
26514027,VET-403661,Dermatología
95719751,VET-762516,Medicina General
94009199,VET-666863,Oncología
29823765,VET-658284,Dermatología
34112308,VET-561889,Dermatología
39549295,VET-114153,Cardiología
40555871,VET-701625,Cirugía
48800179,VET-022780,Dermatología
34173976,VET-039857,Oncología
17008630,VET-207858,Medicina General
75394174,VET-479803,Dermatología
67170230,VET-158718,Oncología
85426471,VET-697484,Cirugía
86207193,VET-252217,Medicina General
22988842,VET-545894,Medicina General
25524568,VET-645089,Cirugía
35452334,VET-428231,Medicina General
52049350,VET-303501,Oncología
62752974,VET-808456,Dermatología
94898701,VET-664609,Oncología
50912595,VET-063887,Dermatología
37588940,VET-144049,Cirugía
37074224,VET-128405,Oncología
64218895,VET-751834,Oncología
26738336,VET-092733,Medicina General
34773623,VET-154332,Medicina General
95353340,VET-568006,Medicina General
38793081,VET-212311,Oncología
67907924,VET-183507,Oncología
33159180,VET-902774,Oncología
99604487,VET-409609,Oncología
92249350,VET-475978,Oncología
94794367,VET-739042,Cardiología
66739255,VET-759549,Medicina General
33450371,VET-884059,Medicina General
97224526,VET-679784,Cirugía
35537450,VET-719473,Dermatología
86811313,VET-731463,Oncología
73524382,VET-155286,Oncología
34466911,VET-988286,Dermatología
95704390,VET-608010,Dermatología
98543736,VET-857642,Oncología
63086992,VET-104171,Medicina General
46057342,VET-273939,Medicina General
38111301,VET-279685,Medicina General
99705551,VET-562225,Medicina General
64230760,VET-293369,Cirugía
79074595,VET-135168,Cardiología
46040184,VET-002421,Cirugía
75201489,VET-896862,Cardiología
42905669,VET-941067,Medicina General
32818549,VET-472307,Oncología
31695991,VET-975871,Oncología
44727956,VET-837722,Cirugía
30636806,VET-515230,Cardiología
76224587,VET-542273,Medicina General
34520246,VET-624893,Oncología
51196949,VET-982122,Dermatología
58744164,VET-661881,Oncología
20330913,VET-851209,Cardiología
92870368,VET-218290,Dermatología
99777234,VET-059231,Dermatología
17492875,VET-487580,Cardiología
54832772,VET-361207,Dermatología
94375308,VET-435264,Oncología
47831169,VET-315781,Oncología
37201098,VET-005730,Medicina General
76038834,VET-173219,Medicina General
90639295,VET-184938,Cirugía
60383164,VET-058523,Cardiología
86398707,VET-893655,Oncología
67886475,VET-327364,Cardiología
68558238,VET-897103,Medicina General
91325667,VET-197609,Oncología
10819899,VET-027880,Medicina General
15371734,VET-094226,Cirugía
98938301,VET-176162,Medicina General
34203109,VET-977340,Cardiología
70287095,VET-036622,Dermatología
44524166,VET-400250,Cardiología
33517506,VET-899783,Cardiología
42192014,VET-128269,Oncología
27649137,VET-171734,Dermatología
52589939,VET-011259,Medicina General
10002963,VET-203454,Cirugía
93418707,VET-704816,Oncología
15954689,VET-193206,Medicina General
73004920,VET-842096,Cardiología
96788535,VET-121135,Cardiología
69464884,VET-493616,Cardiología
84516158,VET-306493,Oncología
77794981,VET-303298,Cirugía
82016401,VET-031940,Medicina General
70600893,VET-690277,Oncología
86242412,VET-627425,Oncología
65782231,VET-790555,Medicina General
25835559,VET-469553,Cirugía
24228243,VET-536633,Oncología
52378344,VET-309883,Dermatología
76815125,VET-510945,Dermatología
87335059,VET-602019,Oncología
25943255,VET-073954,Cirugía
98310246,VET-800338,Medicina General
67751541,VET-352057,Oncología
58800379,VET-077673,Medicina General
15313966,VET-287110,Oncología
92489458,VET-829138,Oncología
47740236,VET-107248,Dermatología
93503630,VET-534278,Cirugía
75610472,VET-542823,Medicina General
51816846,VET-055677,Cardiología
18369324,VET-725376,Cirugía
90670429,VET-871384,Cardiología
81055299,VET-295864,Cardiología
51364110,VET-368276,Medicina General
67298902,VET-108176,Medicina General
19420862,VET-169546,Dermatología
33816198,VET-782395,Dermatología
44135271,VET-192816,Medicina General
43908042,VET-501559,Medicina General
52639079,VET-632426,Dermatología
63374973,VET-009315,Cardiología
75938021,VET-612288,Dermatología
54836721,VET-364664,Cirugía
69317602,VET-443850,Oncología
34847850,VET-778518,Oncología
30094911,VET-635971,Cardiología
51419183,VET-842926,Medicina General
74628462,VET-888424,Cardiología
21710119,VET-802917,Cirugía
76346610,VET-129088,Medicina General
28154263,VET-169334,Dermatología
20413613,VET-248995,Cirugía
37005803,VET-214955,Cirugía
79246140,VET-908057,Dermatología
57789281,VET-502191,Cirugía
18810926,VET-179021,Cardiología
35944186,VET-180242,Cirugía
24334242,VET-770528,Cardiología
22386648,VET-901310,Dermatología
76200435,VET-206811,Medicina General
70795066,VET-531735,Dermatología
29165898,VET-653280,Medicina General
77097836,VET-755219,Medicina General
32771914,VET-318224,Medicina General
78433560,VET-531091,Oncología
84757068,VET-087291,Oncología
37645345,VET-485470,Oncología
49650887,VET-408415,Medicina General
52547360,VET-047736,Oncología
95455585,VET-531359,Dermatología
85335348,VET-349802,Oncología
39436666,VET-429661,Dermatología
65812048,VET-564824,Cardiología
99860756,VET-122629,Oncología
95542914,VET-679261,Cardiología
13083771,VET-698139,Dermatología
29555248,VET-062868,Oncología
86227915,VET-319371,Medicina General
35391415,VET-191545,Cirugía
23742090,VET-662305,Cirugía
88534621,VET-384578,Cardiología
94857268,VET-951344,Dermatología
51833834,VET-427306,Cardiología
48785882,VET-869779,Cardiología
41882016,VET-038043,Cirugía
29262476,VET-738575,Cardiología
25154253,VET-544076,Cardiología
16111815,VET-943700,Oncología
81860482,VET-485084,Oncología
73576126,VET-565859,Oncología
29418199,VET-603586,Oncología
90382858,VET-428643,Cardiología
54378239,VET-411921,Oncología
80196163,VET-209392,Cirugía
74516279,VET-762474,Dermatología
55743015,VET-883776,Cirugía
27359739,VET-955323,Dermatología
48796607,VET-625620,Dermatología
96332926,VET-415779,Cirugía
15456192,VET-024610,Cardiología
54615887,VET-362848,Cardiología
75543476,VET-365200,Oncología
41766006,VET-955623,Oncología
14558223,VET-852376,Cirugía
58642108,VET-632229,Cardiología
52996933,VET-314187,Cardiología
20053135,VET-320107,Medicina General
66420427,VET-090395,Dermatología
33407090,VET-830903,Dermatología
20262144,VET-073542,Medicina General
49723651,VET-249618,Cardiología
56048768,VET-470060,Cirugía
14049616,VET-872087,Cirugía
88486280,VET-038308,Cardiología
73313184,VET-056174,Cardiología
60636423,VET-967004,Oncología
86922698,VET-304401,Cirugía
78170216,VET-700837,Oncología
28511257,VET-274149,Oncología
37646179,VET-417590,Medicina General
88372491,VET-945847,Oncología
50711256,VET-386662,Cardiología
98018048,VET-782731,Cirugía
55734655,VET-363866,Oncología
81722148,VET-073101,Cardiología
87664707,VET-875714,Cardiología
79339839,VET-687256,Cardiología
96877494,VET-248454,Cardiología
77664197,VET-851627,Cirugía
58473365,VET-573129,Cirugía
35973547,VET-787853,Medicina General
41373993,VET-847593,Dermatología
19070514,VET-758692,Oncología
98127487,VET-598152,Cirugía
43813502,VET-881493,Oncología
87752522,VET-498943,Cardiología
38158982,VET-446057,Medicina General
91117874,VET-198455,Oncología
73391220,VET-978761,Dermatología
29196041,VET-837853,Cardiología
71198418,VET-477671,Cirugía
45780590,VET-783925,Oncología
24526291,VET-788035,Oncología
50849139,VET-340366,Cardiología
23410848,VET-050411,Oncología
38555217,VET-136177,Cirugía
53506235,VET-401032,Cirugía
95845977,VET-846204,Medicina General
29559409,VET-378670,Dermatología
66463000,VET-051928,Oncología
19762709,VET-356843,Cardiología
13727951,VET-923134,Cirugía
88746287,VET-952140,Cirugía
10918551,VET-847286,Cirugía
55250342,VET-106255,Oncología
21776011,VET-555576,Cirugía
32709227,VET-827319,Dermatología
52573098,VET-966776,Oncología
81116993,VET-387532,Cardiología
70088755,VET-998714,Cardiología
62743734,VET-125947,Cardiología
74627661,VET-749416,Medicina General
16708064,VET-604597,Medicina General
22820305,VET-115303,Cardiología
44273403,VET-261802,Cardiología
41252764,VET-475103,Cardiología
33256602,VET-134728,Cardiología
73273751,VET-845644,Medicina General
27219226,VET-656310,Cirugía
34933925,VET-226788,Oncología
83287751,VET-292228,Oncología
53161158,VET-513512,Cardiología
22801837,VET-986024,Cirugía
77208325,VET-520755,Cirugía
54637466,VET-015236,Medicina General
19089544,VET-959940,Medicina General
39471517,VET-805823,Oncología
71916848,VET-217542,Dermatología
90855916,VET-191693,Oncología
64375307,VET-765162,Oncología
66950491,VET-630458,Dermatología
95919521,VET-543933,Oncología
38362680,VET-605790,Medicina General
50331445,VET-485040,Cirugía
50506073,VET-497603,Cirugía
36514261,VET-456119,Medicina General
20724009,VET-191617,Oncología
89987032,VET-442236,Oncología
81204035,VET-747953,Oncología
52582231,VET-038709,Cirugía
64514020,VET-578051,Medicina General
97775598,VET-630474,Cirugía
14559374,VET-709604,Dermatología
25188754,VET-772245,Oncología
38442067,VET-222889,Dermatología
15343013,VET-303305,Medicina General
11933351,VET-199364,Cardiología
14607054,VET-071140,Dermatología
62916566,VET-720753,Cirugía
89284888,VET-258856,Medicina General
30357364,VET-443882,Medicina General
90615892,VET-829477,Cirugía
95964051,VET-720059,Oncología
43044807,VET-109091,Cardiología
10741518,VET-492493,Cirugía
58268921,VET-706939,Cardiología
58173435,VET-042684,Cirugía
20345173,VET-389484,Medicina General
23731495,VET-375794,Cardiología
65965307,VET-264008,Cardiología
95441720,VET-658415,Oncología
31617727,VET-895052,Dermatología
41724596,VET-402627,Cirugía
11759118,VET-412771,Medicina General
51328662,VET-057896,Oncología
41767150,VET-024545,Oncología
48249247,VET-030527,Dermatología
80588759,VET-492063,Medicina General
96855628,VET-817309,Dermatología
92761199,VET-798023,Oncología
30145600,VET-750453,Oncología
19040285,VET-736016,Oncología
94394468,VET-962825,Dermatología
95665926,VET-700542,Dermatología
89920089,VET-284632,Cardiología
95597742,VET-022756,Dermatología
39080283,VET-599027,Oncología
66682661,VET-472646,Dermatología
34322762,VET-065674,Medicina General
67198343,VET-259998,Cirugía
31341422,VET-067101,Medicina General
13433797,VET-213908,Cardiología
71205481,VET-414866,Dermatología
32046607,VET-790229,Cardiología
22842295,VET-585779,Oncología
24522538,VET-478530,Medicina General
83269636,VET-883248,Dermatología
68201673,VET-213928,Cardiología
23857909,VET-182433,Cirugía
27629025,VET-120437,Dermatología
93884691,VET-344176,Oncología
98511867,VET-843797,Cardiología
89880258,VET-565931,Cirugía
58604009,VET-098366,Oncología
93852331,VET-360654,Dermatología
41372713,VET-997253,Cirugía
50258479,VET-877110,Oncología
57612130,VET-607153,Cardiología
82222342,VET-770580,Medicina General
84109624,VET-776961,Dermatología
36530541,VET-209057,Dermatología
12224554,VET-268972,Cardiología
67021743,VET-291167,Cardiología
43931432,VET-395584,Dermatología
93154994,VET-969645,Dermatología
23077622,VET-150813,Cardiología
77107464,VET-885185,Medicina General
23256181,VET-449548,Medicina General
32937406,VET-210516,Oncología
12142781,VET-274115,Cardiología
57695986,VET-324283,Medicina General
51074929,VET-645682,Dermatología
35749545,VET-202989,Dermatología
67672022,VET-512623,Cirugía
74441174,VET-759585,Dermatología
62956794,VET-775485,Dermatología
51350686,VET-909163,Cardiología
42989355,VET-538166,Cirugía
66367393,VET-266599,Cardiología
78426407,VET-013287,Cardiología
98778418,VET-573401,Dermatología
79180220,VET-060711,Dermatología
47367164,VET-840780,Dermatología
58391589,VET-724451,Dermatología
77477455,VET-209552,Oncología
16773167,VET-956430,Oncología
30372580,VET-584736,Cardiología
10997343,VET-281520,Cardiología
15786001,VET-757637,Medicina General
36523615,VET-688696,Cardiología
91803827,VET-044752,Dermatología
60258561,VET-822682,Oncología
85842500,VET-833245,Cirugía
87887359,VET-305947,Medicina General
56153880,VET-823313,Cirugía
82534915,VET-830485,Oncología
69372058,VET-458467,Cirugía
43197509,VET-532277,Dermatología
43375413,VET-513713,Cardiología
71583900,VET-960125,Cirugía
95477046,VET-409263,Medicina General
20382384,VET-170386,Cardiología
53575470,VET-375842,Cardiología
72840626,VET-884758,Cardiología
93173035,VET-966634,Medicina General
49953443,VET-496157,Dermatología
40696465,VET-546969,Oncología
17502515,VET-234416,Cirugía
29650213,VET-777802,Oncología
74889394,VET-362545,Oncología
17825001,VET-082371,Dermatología
25474540,VET-114810,Cirugía
68201821,VET-987018,Oncología
43453594,VET-336993,Dermatología
65983605,VET-143620,Cardiología
54440929,VET-475056,Dermatología
17694225,VET-582585,Medicina General
86525720,VET-567027,Cardiología
14563531,VET-077217,Dermatología
50562706,VET-616249,Cirugía
60317151,VET-514952,Cardiología
37481873,VET-492168,Cardiología
81379215,VET-238856,Medicina General
57652069,VET-083749,Cirugía
91954639,VET-090925,Cardiología
67158022,VET-534411,Oncología
37102106,VET-507837,Medicina General
17383830,VET-901075,Oncología
52087600,VET-615786,Cirugía
71692592,VET-590928,Cirugía
96412890,VET-245834,Dermatología
57509372,VET-596304,Medicina General
91805585,VET-238929,Cirugía
34918325,VET-866376,Medicina General
40755205,VET-705941,Cardiología
76105765,VET-385519,Dermatología
84245791,VET-990382,Medicina General
17068681,VET-247423,Cirugía
88537113,VET-176990,Cardiología
19514318,VET-379319,Medicina General
80797085,VET-626017,Oncología
18270203,VET-428269,Cirugía
21335640,VET-055045,Dermatología
22372160,VET-420432,Dermatología
90929480,VET-296924,Medicina General
99928156,VET-976332,Cirugía
53135619,VET-525896,Cardiología
79679293,VET-773601,Dermatología
83536077,VET-521259,Dermatología
25697094,VET-019226,Cardiología
43441859,VET-527594,Oncología
27039341,VET-309159,Medicina General
12594702,VET-132297,Medicina General
17812886,VET-921245,Cardiología
80963233,VET-112129,Dermatología
87795419,VET-769993,Oncología
30087534,VET-793849,Medicina General
12425057,VET-750911,Dermatología
28852906,VET-807046,Medicina General
87190832,VET-879938,Dermatología
77968278,VET-922255,Cardiología
97504962,VET-156247,Cirugía
78212717,VET-189529,Dermatología
52835631,VET-622561,Medicina General
43952273,VET-933420,Cardiología
20228232,VET-529525,Oncología
23527084,VET-110000,Cirugía
10381661,VET-264696,Dermatología
18057499,VET-174014,Cirugía
63014937,VET-165464,Cardiología
34372110,VET-361711,Medicina General
40591264,VET-702430,Cirugía
55876868,VET-898632,Cardiología
68283763,VET-642763,Dermatología
52898506,VET-521413,Cirugía
71457062,VET-263882,Cardiología
13959035,VET-782407,Medicina General
88524257,VET-720247,Cardiología
69258864,VET-092822,Dermatología
27794067,VET-041459,Cardiología
34510743,VET-247726,Cirugía
93733961,VET-298137,Cirugía
17863895,VET-324984,Cirugía
86923394,VET-704154,Cardiología
62438525,VET-954197,Cirugía
86516271,VET-788453,Oncología
76751335,VET-876668,Cardiología
57238649,VET-705351,Medicina General
38924414,VET-295642,Dermatología
39406881,VET-528537,Medicina General
37293535,VET-072626,Medicina General
84048583,VET-512741,Dermatología
85742192,VET-272681,Cardiología
25969975,VET-052872,Cardiología
74170886,VET-236182,Dermatología
92222713,VET-827777,Cardiología
46822897,VET-650356,Medicina General
26874138,VET-326943,Medicina General
46261320,VET-589051,Dermatología
99531444,VET-174545,Cirugía
49550626,VET-154093,Dermatología
53845223,VET-772944,Dermatología
29410943,VET-734653,Medicina General
44934960,VET-701871,Cardiología
83503774,VET-200170,Oncología
62123217,VET-354757,Medicina General
45075408,VET-585332,Cardiología
46624296,VET-327033,Oncología
83827297,VET-067585,Dermatología
79963416,VET-469987,Cirugía
26205898,VET-213954,Oncología
80197542,VET-575619,Cardiología
90886088,VET-653525,Cirugía
33904459,VET-393646,Cirugía
35198507,VET-387111,Oncología
59741997,VET-220255,Oncología
37979952,VET-049740,Medicina General
31987223,VET-791647,Medicina General
47282793,VET-847289,Cirugía
87028607,VET-821190,Dermatología
28030415,VET-512049,Dermatología
67417828,VET-345128,Oncología
50581861,VET-567383,Cardiología
15729327,VET-234942,Cardiología
97641057,VET-370944,Dermatología
52877542,VET-568768,Cirugía
67603523,VET-400630,Oncología
57700476,VET-094854,Cirugía
97151044,VET-585319,Oncología
43609699,VET-102767,Oncología
34205881,VET-186617,Cirugía
56751846,VET-921317,Medicina General
10912750,VET-820059,Oncología
28020396,VET-716381,Oncología
92843790,VET-941387,Cardiología
50031588,VET-680129,Medicina General
39712089,VET-671686,Medicina General
61577158,VET-844374,Oncología
21864427,VET-049401,Medicina General
93700709,VET-925042,Cardiología
97091278,VET-976294,Cirugía
89655443,VET-583044,Dermatología
58734066,VET-470765,Oncología
54236511,VET-554863,Cirugía
21913346,VET-257062,Oncología
68540036,VET-790900,Oncología
79189874,VET-668747,Dermatología
51056030,VET-149027,Oncología
82915430,VET-906528,Medicina General
73676052,VET-922391,Medicina General
13413447,VET-702178,Oncología
85476516,VET-267810,Dermatología
78611124,VET-146013,Dermatología
35646116,VET-740780,Oncología
73345113,VET-327423,Oncología
98920139,VET-802458,Oncología
42478890,VET-758051,Cardiología
85276078,VET-364114,Cirugía
94152566,VET-910458,Oncología
99880169,VET-489395,Cirugía
15151705,VET-388190,Medicina General
45400421,VET-834125,Dermatología
28527756,VET-444850,Dermatología
15185588,VET-388241,Medicina General
97497568,VET-891002,Cirugía
48957665,VET-563692,Cardiología
24084133,VET-110904,Medicina General
51990190,VET-840071,Medicina General
96712575,VET-477784,Medicina General
11136194,VET-983919,Dermatología
42123011,VET-200306,Cirugía
31606799,VET-802141,Cirugía
14706089,VET-838845,Dermatología
67102103,VET-056266,Cirugía
37518651,VET-155433,Cardiología
67728895,VET-154619,Cirugía
70707646,VET-881329,Dermatología
22473371,VET-899287,Dermatología
21249632,VET-461783,Cirugía
83790937,VET-489368,Oncología
83272607,VET-121069,Dermatología
55287886,VET-796806,Medicina General
96100700,VET-718875,Cirugía
66272165,VET-549918,Medicina General
69880186,VET-483874,Dermatología
96431161,VET-596514,Medicina General
81093664,VET-184940,Cirugía
58468307,VET-354670,Cardiología
62599145,VET-999583,Cirugía
56847299,VET-063936,Cirugía
14618922,VET-330039,Cardiología
34181125,VET-114067,Cirugía
59910283,VET-366149,Oncología
81848413,VET-321321,Cardiología
80822398,VET-823806,Cardiología
64585495,VET-675781,Oncología
88502776,VET-654758,Oncología
43258532,VET-487044,Oncología
88425670,VET-439434,Medicina General
29253582,VET-689932,Cirugía
56504676,VET-029228,Cirugía
89295685,VET-889186,Oncología
65738589,VET-534822,Cirugía
90916650,VET-701090,Medicina General
41289705,VET-407842,Medicina General
20172863,VET-263623,Cirugía
24385992,VET-740305,Oncología
73249246,VET-310511,Cardiología
65366267,VET-197506,Medicina General
35292029,VET-874482,Medicina General
22648242,VET-250189,Cardiología
93098535,VET-595084,Dermatología
58023391,VET-666120,Medicina General
78760423,VET-027056,Cardiología
23023234,VET-999362,Oncología
51191908,VET-540442,Cirugía
95470674,VET-984838,Cirugía
32613920,VET-573263,Cardiología
94076805,VET-183887,Dermatología
73847081,VET-461419,Cardiología
53581282,VET-015149,Medicina General
20583160,VET-340767,Medicina General
38665202,VET-769883,Dermatología
52553921,VET-783146,Cirugía
46513103,VET-820683,Dermatología
30203671,VET-065883,Cardiología
18535481,VET-548538,Cirugía
72481043,VET-232500,Cardiología
81027240,VET-917966,Dermatología
40236087,VET-210274,Medicina General
80316534,VET-623148,Medicina General
13527692,VET-845744,Cirugía
35571805,VET-515619,Cardiología
79982783,VET-304461,Dermatología
29032475,VET-992257,Cardiología
71886474,VET-280447,Cirugía
48366554,VET-050985,Dermatología
41554837,VET-056269,Cirugía
61790843,VET-928983,Dermatología
31759263,VET-719351,Medicina General
49533690,VET-893855,Cirugía
57812402,VET-387629,Oncología
46039243,VET-263346,Oncología
56378056,VET-424184,Cirugía
69427488,VET-696176,Oncología
24059164,VET-661892,Oncología
80171926,VET-468502,Cirugía
53025696,VET-191013,Medicina General
61117469,VET-691605,Cardiología
36099346,VET-108691,Oncología
83133495,VET-239161,Cirugía
38381377,VET-846485,Cirugía
70772947,VET-542120,Cirugía
69685196,VET-599093,Medicina General
87565774,VET-626222,Cirugía
94647853,VET-059516,Cardiología
53544314,VET-457469,Medicina General
33271557,VET-839068,Medicina General
48855791,VET-718592,Cardiología
53869684,VET-418529,Medicina General
92797585,VET-931256,Medicina General
95777788,VET-484098,Cardiología
60920022,VET-498934,Cardiología
80180060,VET-993013,Medicina General
92200584,VET-088958,Dermatología
44532529,VET-600028,Oncología
96723490,VET-306063,Cirugía
16722085,VET-517597,Medicina General
53999341,VET-595356,Dermatología
12888471,VET-982706,Oncología
43092821,VET-463566,Oncología
56697366,VET-835409,Medicina General
52663808,VET-002894,Dermatología
33478462,VET-122300,Cirugía
53728217,VET-748081,Cirugía
96587791,VET-637389,Medicina General
23133366,VET-384704,Dermatología
28507710,VET-148484,Oncología
72420442,VET-423298,Cardiología
42674354,VET-749600,Dermatología
85671862,VET-836599,Dermatología
83362536,VET-386975,Cirugía
59476081,VET-100863,Cirugía
92500895,VET-466345,Cardiología
30342924,VET-884716,Dermatología
98461246,VET-834659,Medicina General
82972086,VET-664408,Cardiología
18014400,VET-326999,Dermatología
30750486,VET-736065,Cirugía
17658937,VET-284469,Medicina General
49274388,VET-720707,Dermatología
96484086,VET-704926,Dermatología
82718214,VET-745332,Medicina General
61099327,VET-958473,Cardiología
93929725,VET-810266,Dermatología
58308066,VET-589102,Oncología
93133000,VET-459887,Cirugía
31166490,VET-488778,Oncología
96679098,VET-711458,Dermatología
41685287,VET-284814,Dermatología
91282528,VET-200976,Cirugía
57851950,VET-922105,Cirugía
95918687,VET-052892,Oncología
27659555,VET-454876,Medicina General
85759289,VET-793702,Medicina General
20521106,VET-035573,Oncología
35396242,VET-042087,Cardiología
92607550,VET-011827,Medicina General
98010676,VET-171094,Cirugía
16918224,VET-403468,Cirugía
60654568,VET-381332,Medicina General
70745841,VET-833804,Dermatología
47255385,VET-301982,Cardiología
50159756,VET-475127,Cardiología
90561099,VET-869769,Oncología
50501952,VET-525588,Cirugía
23089108,VET-603724,Cardiología
99749687,VET-043933,Dermatología
22666533,VET-890001,Oncología
48446781,VET-446981,Cardiología
74669051,VET-218097,Medicina General
11124439,VET-873594,Medicina General
54949310,VET-284261,Cardiología
10411253,VET-952928,Dermatología
68102711,VET-696456,Cirugía
45651003,VET-077686,Cirugía
55897946,VET-481646,Cirugía
46051763,VET-973342,Oncología
93529701,VET-061501,Dermatología
56444353,VET-942879,Cardiología
12665007,VET-585760,Cardiología
26525569,VET-668269,Cirugía
58852813,VET-874543,Medicina General
62315078,VET-747297,Oncología
16549882,VET-359613,Oncología
32939706,VET-505700,Dermatología
33644162,VET-936238,Dermatología
55314324,VET-918500,Medicina General
13015848,VET-673719,Oncología
60136380,VET-113469,Dermatología
99885289,VET-591781,Oncología
51495282,VET-201877,Dermatología
31590124,VET-620313,Medicina General
27649848,VET-644111,Cardiología
76037402,VET-955367,Dermatología
87423820,VET-621922,Dermatología
81715026,VET-035383,Cirugía
83872975,VET-555462,Dermatología
39276698,VET-450050,Dermatología
46629821,VET-171663,Medicina General
95547442,VET-394347,Cirugía
82525530,VET-007505,Dermatología
34917289,VET-034534,Cardiología
53536325,VET-108180,Cirugía
10488333,VET-393958,Cardiología
26599145,VET-473469,Medicina General
94271972,VET-671376,Medicina General
80939421,VET-509923,Cardiología
87793452,VET-247672,Dermatología
11324363,VET-314815,Cardiología
59197396,VET-502785,Oncología
57523729,VET-513173,Oncología
62456931,VET-285831,Dermatología
87074645,VET-380170,Cirugía
12227365,VET-908800,Dermatología
83006900,VET-699291,Cardiología
45339738,VET-065511,Cirugía
73576849,VET-719799,Cirugía
27179071,VET-717269,Cardiología
28124328,VET-766165,Dermatología
50465820,VET-144212,Cardiología
40310284,VET-169964,Cirugía
34433182,VET-211688,Dermatología
30432401,VET-873440,Medicina General
10146992,VET-597410,Medicina General
20962456,VET-227409,Oncología
60212701,VET-453465,Medicina General
55879204,VET-565759,Oncología
11622626,VET-453607,Medicina General
71533725,VET-982250,Dermatología
46675723,VET-702251,Medicina General
29297287,VET-086317,Oncología
91327915,VET-096281,Medicina General
23318300,VET-412151,Cardiología
48315483,VET-372316,Oncología
82610608,VET-857885,Cardiología
46531639,VET-125562,Cardiología
99705283,VET-709623,Oncología
29144120,VET-904391,Medicina General
11673137,VET-980633,Cardiología
68433367,VET-401382,Oncología
37750684,VET-195061,Cirugía
76451712,VET-809471,Cardiología
64918183,VET-531232,Dermatología
49878985,VET-285927,Oncología
32245911,VET-024621,Medicina General
43951011,VET-472095,Cardiología
64735151,VET-187023,Dermatología
27453418,VET-826684,Cirugía
77610401,VET-021846,Oncología
81046968,VET-515334,Dermatología
25896626,VET-054866,Dermatología
38127821,VET-125830,Dermatología
91029684,VET-561679,Cirugía
94767351,VET-491130,Medicina General
72753587,VET-217153,Oncología
27835651,VET-191848,Medicina General
25175519,VET-999632,Cardiología
90067547,VET-356889,Cirugía
60440390,VET-240068,Medicina General
68975665,VET-995735,Medicina General
40838990,VET-633462,Oncología
44453348,VET-481912,Dermatología
16756680,VET-069244,Dermatología
79259482,VET-022097,Dermatología
11254168,VET-992680,Dermatología
99914364,VET-099164,Medicina General
25927960,VET-344182,Cirugía
11604944,VET-875662,Dermatología
17333048,VET-363505,Medicina General
97320014,VET-985672,Dermatología
19121382,VET-329658,Cardiología
91567540,VET-887990,Medicina General
60676662,VET-163497,Dermatología
35586536,VET-817334,Cardiología
28282531,VET-067048,Medicina General
60736957,VET-588094,Cardiología
97375050,VET-190574,Oncología
70004462,VET-920820,Oncología
74973798,VET-837031,Dermatología
11977691,VET-666013,Medicina General
35972517,VET-891259,Oncología
51408785,VET-882016,Cirugía
61511243,VET-825118,Cirugía
66158592,VET-340300,Medicina General
19328407,VET-613751,Cirugía
20185347,VET-703557,Medicina General
47854780,VET-839765,Cardiología
49680745,VET-764586,Cardiología
58580237,VET-965702,Dermatología
24823644,VET-054261,Medicina General
77645203,VET-505009,Medicina General
54727847,VET-569134,Cardiología
95040018,VET-883811,Oncología
80112973,VET-936242,Oncología
23022075,VET-309176,Cirugía
80494830,VET-472197,Oncología
57656531,VET-021516,Dermatología
40792676,VET-973776,Oncología
46869355,VET-130647,Medicina General
84103901,VET-989920,Cardiología
39278708,VET-212629,Oncología
33368704,VET-462524,Dermatología
41050327,VET-360557,Dermatología
51171186,VET-820256,Oncología
47805761,VET-101841,Oncología
57679706,VET-516267,Medicina General
20730608,VET-323495,Cirugía
30275677,VET-612582,Oncología
50297588,VET-938031,Oncología
66576990,VET-227423,Dermatología
19287906,VET-041192,Cirugía
50521124,VET-379200,Oncología
26593449,VET-967304,Cirugía
72667792,VET-729883,Dermatología
28200495,VET-234452,Oncología
89975180,VET-206330,Oncología
75904546,VET-932132,Oncología
82074285,VET-985102,Cardiología
52286233,VET-269734,Medicina General
10255648,VET-244059,Medicina General
52255415,VET-802980,Dermatología
78688164,VET-043144,Medicina General
33527771,VET-023753,Dermatología
83003641,VET-270545,Cirugía
56648526,VET-592214,Dermatología
25042080,VET-068339,Dermatología
97823166,VET-834380,Medicina General
96154673,VET-507022,Cirugía
26312433,VET-826661,Medicina General
27343056,VET-119955,Dermatología
75453566,VET-415230,Dermatología
57658851,VET-936423,Oncología
12308257,VET-628847,Oncología
90905112,VET-595531,Dermatología
14321319,VET-776776,Medicina General
42663924,VET-971081,Cirugía
74747451,VET-210857,Oncología
81865332,VET-610385,Medicina General
65503386,VET-386240,Medicina General
63148851,VET-729856,Cardiología
85563533,VET-073525,Oncología
29019222,VET-044740,Dermatología
