dni_persona,fecha_ingreso,inicio_turno,fin_turno,salario
39356772,2023-11-08,08:00:00,17:00:00,3502.51
16657186,2022-09-01,08:00:00,17:00:00,3426.52
31237293,2022-01-21,08:00:00,17:00:00,5336.11
44211098,2022-06-25,08:00:00,17:00:00,5368.81
26650745,2023-09-20,08:00:00,17:00:00,3706.58
34162274,2021-07-06,08:00:00,17:00:00,4766.06
51422791,2022-04-16,08:00:00,17:00:00,5230.23
66412741,2024-05-12,08:00:00,17:00:00,3359.33
47458595,2024-02-09,08:00:00,17:00:00,3920.82
13152481,2023-01-02,08:00:00,17:00:00,4693.78
33783951,2020-07-09,08:00:00,17:00:00,5142.48
55944763,2021-02-27,08:00:00,17:00:00,4285.71
18076907,2020-12-07,08:00:00,17:00:00,3638.45
95932747,2022-03-29,08:00:00,17:00:00,5691.47
44998151,2024-03-03,08:00:00,17:00:00,4691.36
82614050,2022-05-05,08:00:00,17:00:00,3396.67
48258059,2024-01-11,08:00:00,17:00:00,5465.47
73990665,2021-04-29,08:00:00,17:00:00,5757.63
54371194,2024-05-04,08:00:00,17:00:00,5105.03
87684178,2021-02-27,08:00:00,17:00:00,3385.18
37728059,2023-12-10,08:00:00,17:00:00,4483.09
49990585,2024-02-21,08:00:00,17:00:00,5335.9
88694455,2022-09-12,08:00:00,17:00:00,5467.66
55202153,2022-10-24,08:00:00,17:00:00,4213.92
91103040,2021-07-02,08:00:00,17:00:00,3490.65
29661129,2022-11-11,08:00:00,17:00:00,3771.54
86129741,2020-08-08,08:00:00,17:00:00,3441.34
43269124,2021-11-14,08:00:00,17:00:00,3760.08
34766877,2023-02-15,08:00:00,17:00:00,4112.2
56898427,2021-10-27,08:00:00,17:00:00,4681.98
75157764,2020-08-19,08:00:00,17:00:00,4911.13
98455513,2022-12-17,08:00:00,17:00:00,5695.22
93028080,2022-08-31,08:00:00,17:00:00,5341.5
23453847,2023-09-06,08:00:00,17:00:00,3798.27
55354935,2020-08-29,08:00:00,17:00:00,3327.63
23496814,2022-12-13,08:00:00,17:00:00,4631.64
12577082,2024-02-26,08:00:00,17:00:00,5640.72
85615151,2024-02-18,08:00:00,17:00:00,4171.33
69485820,2021-10-31,08:00:00,17:00:00,4187.74
81982507,2023-05-19,08:00:00,17:00:00,5323.02
72303018,2021-12-18,08:00:00,17:00:00,5537.01
85690562,2022-09-06,08:00:00,17:00:00,5090.36
97848465,2020-12-27,08:00:00,17:00:00,5745.76
34495955,2024-04-17,08:00:00,17:00:00,4544.77
62515861,2021-10-29,08:00:00,17:00:00,4946.22
58071092,2023-09-22,08:00:00,17:00:00,5108.94
35099912,2021-02-15,08:00:00,17:00:00,4878.55
21287920,2023-09-12,08:00:00,17:00:00,3335.4
46495835,2024-06-23,08:00:00,17:00:00,5969.86
27230775,2023-05-21,08:00:00,17:00:00,5006.48
92125797,2022-02-23,08:00:00,17:00:00,5132.83
32769966,2022-11-28,08:00:00,17:00:00,5434.95
11183096,2021-09-21,08:00:00,17:00:00,5960.53
77747545,2020-10-01,08:00:00,17:00:00,4285.01
37045814,2022-06-14,08:00:00,17:00:00,4643.89
32120562,2021-06-27,08:00:00,17:00:00,5241.77
54797739,2023-09-26,08:00:00,17:00:00,3511.64
49850705,2023-09-02,08:00:00,17:00:00,4341.83
36585857,2023-09-05,08:00:00,17:00:00,4756.27
74502885,2023-03-26,08:00:00,17:00:00,3850.26
52775776,2020-12-08,08:00:00,17:00:00,4136.06
34728517,2023-03-13,08:00:00,17:00:00,3918.16
60010159,2023-06-18,08:00:00,17:00:00,5272.06
51090693,2023-12-07,08:00:00,17:00:00,4427.76
69526451,2023-03-04,08:00:00,17:00:00,3303.27
68553647,2020-07-18,08:00:00,17:00:00,5290.97
29975786,2021-03-26,08:00:00,17:00:00,3187.22
23806063,2021-07-01,08:00:00,17:00:00,4947.08
13251857,2023-06-07,08:00:00,17:00:00,5736.27
88185775,2020-11-28,08:00:00,17:00:00,4224.16
47211992,2021-12-08,08:00:00,17:00:00,3500.25
84548115,2023-10-19,08:00:00,17:00:00,3359.08
53454252,2023-09-27,08:00:00,17:00:00,3195.66
81328898,2023-09-24,08:00:00,17:00:00,5452.65
72127239,2022-10-23,08:00:00,17:00:00,3692.44
10091376,2023-07-31,08:00:00,17:00:00,5352.1
29837543,2022-02-15,08:00:00,17:00:00,5710.86
73012543,2020-06-28,08:00:00,17:00:00,3641.46
20222526,2023-10-08,08:00:00,17:00:00,4029.89
33518415,2022-12-24,08:00:00,17:00:00,5271.45
31383651,2022-08-02,08:00:00,17:00:00,4834.1
68369026,2021-03-02,08:00:00,17:00:00,4532.03
71378199,2024-06-08,08:00:00,17:00:00,5707.23
99708004,2020-12-16,08:00:00,17:00:00,3391.04
42300385,2021-08-27,08:00:00,17:00:00,3356.71
77755791,2023-06-17,08:00:00,17:00:00,3952.58
88210133,2022-05-28,08:00:00,17:00:00,4725.53
50038554,2022-01-14,08:00:00,17:00:00,3030.74
56134621,2022-10-14,08:00:00,17:00:00,3647.5
31047069,2022-03-03,08:00:00,17:00:00,3362.94
30579006,2021-03-06,08:00:00,17:00:00,5329.9
27844345,2021-07-24,08:00:00,17:00:00,5048.93
47164404,2020-08-13,08:00:00,17:00:00,3962.64
13687889,2024-01-04,08:00:00,17:00:00,4069.26
54544220,2021-08-02,08:00:00,17:00:00,5953.12
93702582,2023-04-19,08:00:00,17:00:00,4770.82
17508528,2023-10-28,08:00:00,17:00:00,4063.69
33301971,2021-03-11,08:00:00,17:00:00,4848.63
88633117,2021-08-03,08:00:00,17:00:00,3519.28
96492770,2022-09-26,08:00:00,17:00:00,3670.58
87370729,2021-03-30,08:00:00,17:00:00,5792.12
25181052,2023-12-24,08:00:00,17:00:00,5548.14
97518847,2021-03-28,08:00:00,17:00:00,3581.99
42348068,2020-07-11,08:00:00,17:00:00,3616.36
96495915,2024-05-23,08:00:00,17:00:00,5545.38
27015606,2021-08-23,08:00:00,17:00:00,4612.07
38184444,2024-02-16,08:00:00,17:00:00,5360.14
74288412,2021-06-29,08:00:00,17:00:00,5589.21
12642122,2021-01-12,08:00:00,17:00:00,4501.03
69456209,2022-11-18,08:00:00,17:00:00,5048.64
53467393,2021-08-16,08:00:00,17:00:00,3807.2
45815130,2022-09-20,08:00:00,17:00:00,5130.56
75972937,2021-04-27,08:00:00,17:00:00,3024.78
63298559,2023-07-04,08:00:00,17:00:00,4157.83
71935281,2022-03-26,08:00:00,17:00:00,3009.89
16667931,2023-06-17,08:00:00,17:00:00,3152.23
67388869,2024-01-19,08:00:00,17:00:00,3451.0
86864622,2022-04-01,08:00:00,17:00:00,3544.72
48210204,2023-03-22,08:00:00,17:00:00,4851.43
31283045,2020-10-05,08:00:00,17:00:00,4294.48
63713476,2021-08-31,08:00:00,17:00:00,5606.6
30591164,2023-08-14,08:00:00,17:00:00,4795.99
47198003,2021-11-13,08:00:00,17:00:00,5476.5
47294213,2023-10-06,08:00:00,17:00:00,4345.89
16955490,2020-09-08,08:00:00,17:00:00,5239.32
76375827,2023-06-30,08:00:00,17:00:00,3340.4
88824821,2020-10-10,08:00:00,17:00:00,4482.23
53876991,2024-03-22,08:00:00,17:00:00,5442.44
23760184,2024-01-17,08:00:00,17:00:00,3745.19
13457877,2022-12-14,08:00:00,17:00:00,3664.01
19969817,2023-03-27,08:00:00,17:00:00,5864.3
29069588,2022-03-26,08:00:00,17:00:00,5020.7
75244532,2022-01-08,08:00:00,17:00:00,4434.64
53411960,2022-01-20,08:00:00,17:00:00,3063.07
32033082,2023-01-21,08:00:00,17:00:00,5465.01
32862423,2020-06-29,08:00:00,17:00:00,3373.83
96857772,2023-04-30,08:00:00,17:00:00,5595.27
39759907,2022-04-10,08:00:00,17:00:00,3080.64
18947041,2020-07-03,08:00:00,17:00:00,4042.25
58872576,2023-10-06,08:00:00,17:00:00,3529.49
87340884,2023-10-12,08:00:00,17:00:00,5198.42
51921372,2021-04-29,08:00:00,17:00:00,4170.08
42875455,2020-09-21,08:00:00,17:00:00,5890.15
86805542,2021-01-04,08:00:00,17:00:00,3575.64
39711727,2021-03-11,08:00:00,17:00:00,4760.05
81001953,2022-08-04,08:00:00,17:00:00,4440.68
14230549,2021-05-04,08:00:00,17:00:00,4597.61
10778477,2022-09-12,08:00:00,17:00:00,3530.46
53571082,2023-12-08,08:00:00,17:00:00,4702.58
95150052,2022-05-05,08:00:00,17:00:00,5233.8
77375443,2021-09-27,08:00:00,17:00:00,4441.8
48472524,2022-04-16,08:00:00,17:00:00,4648.7
88769859,2023-10-11,08:00:00,17:00:00,3122.71
27259316,2023-03-20,08:00:00,17:00:00,5538.95
39347621,2023-12-14,08:00:00,17:00:00,4410.25
57175761,2021-01-29,08:00:00,17:00:00,4993.79
87652023,2023-03-06,08:00:00,17:00:00,5778.07
43661860,2023-04-22,08:00:00,17:00:00,4222.91
10532886,2021-03-14,08:00:00,17:00:00,5740.82
36838856,2020-09-14,08:00:00,17:00:00,5294.34
70266672,2022-03-18,08:00:00,17:00:00,5745.39
91736699,2023-10-03,08:00:00,17:00:00,4702.22
55821773,2024-03-05,08:00:00,17:00:00,4794.87
18529145,2022-08-10,08:00:00,17:00:00,3649.56
10026095,2023-03-21,08:00:00,17:00:00,5638.86
55655246,2022-05-10,08:00:00,17:00:00,4290.51
61163783,2021-09-15,08:00:00,17:00:00,3771.86
37813921,2024-03-15,08:00:00,17:00:00,5288.88
81830461,2020-10-31,08:00:00,17:00:00,3581.91
35296488,2023-01-07,08:00:00,17:00:00,3469.17
62247784,2021-02-25,08:00:00,17:00:00,3003.09
94432840,2022-01-01,08:00:00,17:00:00,5188.74
30173500,2021-12-30,08:00:00,17:00:00,4275.07
77660113,2024-04-10,08:00:00,17:00:00,3520.2
61035246,2021-07-22,08:00:00,17:00:00,5148.67
71847653,2021-10-31,08:00:00,17:00:00,5486.27
79792599,2022-05-24,08:00:00,17:00:00,4511.82
11368732,2021-08-13,08:00:00,17:00:00,3526.57
73698491,2024-01-18,08:00:00,17:00:00,5402.12
16934870,2020-09-07,08:00:00,17:00:00,5896.33
36987982,2021-11-28,08:00:00,17:00:00,3381.93
19857039,2024-06-19,08:00:00,17:00:00,3268.91
71782893,2022-04-24,08:00:00,17:00:00,4101.53
82984535,2024-06-16,08:00:00,17:00:00,4029.76
71326418,2022-08-02,08:00:00,17:00:00,3498.37
37505888,2020-07-12,08:00:00,17:00:00,4859.68
24270366,2022-11-13,08:00:00,17:00:00,4514.94
79510906,2021-07-27,08:00:00,17:00:00,3405.01
84847936,2022-11-10,08:00:00,17:00:00,4723.93
20339212,2021-09-02,08:00:00,17:00:00,5871.27
92899358,2022-05-07,08:00:00,17:00:00,3767.0
46957693,2022-11-14,08:00:00,17:00:00,4370.71
66678996,2024-04-16,08:00:00,17:00:00,5710.92
44697735,2021-01-09,08:00:00,17:00:00,3441.34
42959205,2020-10-24,08:00:00,17:00:00,5364.2
17390146,2023-09-04,08:00:00,17:00:00,3151.68
62361897,2020-11-20,08:00:00,17:00:00,4653.34
43071858,2023-04-08,08:00:00,17:00:00,4888.08
74649188,2021-03-29,08:00:00,17:00:00,5708.51
41850655,2023-04-26,08:00:00,17:00:00,4169.69
62957477,2021-12-20,08:00:00,17:00:00,4966.47
80146472,2021-04-29,08:00:00,17:00:00,4583.58
55060208,2023-01-08,08:00:00,17:00:00,5873.1
57987201,2020-09-23,08:00:00,17:00:00,4929.65
37632394,2021-01-11,08:00:00,17:00:00,4360.64
18215221,2022-08-15,08:00:00,17:00:00,5592.87
59619756,2021-05-24,08:00:00,17:00:00,4244.62
17501315,2023-05-08,08:00:00,17:00:00,3397.91
33263136,2023-10-19,08:00:00,17:00:00,4921.51
40945689,2023-06-26,08:00:00,17:00:00,3448.9
26073082,2024-02-07,08:00:00,17:00:00,4588.24
85003668,2021-08-10,08:00:00,17:00:00,4247.65
47409608,2023-08-19,08:00:00,17:00:00,5672.21
47593402,2022-07-15,08:00:00,17:00:00,3024.24
42936119,2021-10-24,08:00:00,17:00:00,5187.75
32855266,2021-01-31,08:00:00,17:00:00,3564.62
15112939,2023-02-03,08:00:00,17:00:00,5181.19
78177873,2021-01-05,08:00:00,17:00:00,3482.07
28782222,2023-12-25,08:00:00,17:00:00,4461.13
80397040,2022-08-24,08:00:00,17:00:00,4162.7
37576610,2020-10-18,08:00:00,17:00:00,3300.76
60792751,2022-02-07,08:00:00,17:00:00,3723.27
25459918,2023-06-05,08:00:00,17:00:00,4570.68
25437435,2024-04-15,08:00:00,17:00:00,5535.97
51796454,2020-09-19,08:00:00,17:00:00,4696.27
37945150,2021-02-01,08:00:00,17:00:00,5643.67
83753409,2023-06-16,08:00:00,17:00:00,4005.45
48730890,2021-10-16,08:00:00,17:00:00,5864.17
74349266,2021-01-21,08:00:00,17:00:00,3333.04
40528272,2023-08-16,08:00:00,17:00:00,5009.51
69221533,2021-03-09,08:00:00,17:00:00,4853.82
36173414,2023-07-27,08:00:00,17:00:00,3242.04
19718598,2021-06-25,08:00:00,17:00:00,5337.63
64522305,2023-09-01,08:00:00,17:00:00,4164.59
26076950,2021-01-18,08:00:00,17:00:00,3270.68
97520807,2023-10-05,08:00:00,17:00:00,5919.16
45256180,2022-09-07,08:00:00,17:00:00,5192.01
28411464,2020-11-26,08:00:00,17:00:00,5458.9
45541847,2022-09-19,08:00:00,17:00:00,5360.27
10200423,2020-07-02,08:00:00,17:00:00,3302.74
71754899,2023-01-30,08:00:00,17:00:00,5965.72
42049994,2024-06-20,08:00:00,17:00:00,4346.06
94804514,2023-09-08,08:00:00,17:00:00,5820.16
71362545,2023-05-10,08:00:00,17:00:00,4723.43
60062906,2021-09-03,08:00:00,17:00:00,4747.68
74793823,2023-08-24,08:00:00,17:00:00,5356.12
41903876,2024-01-01,08:00:00,17:00:00,4714.98
68574946,2020-08-04,08:00:00,17:00:00,5550.66
68322707,2023-05-01,08:00:00,17:00:00,3701.54
11169898,2022-10-29,08:00:00,17:00:00,3664.95
57979444,2024-04-27,08:00:00,17:00:00,5165.97
80270497,2022-06-27,08:00:00,17:00:00,3475.96
10788144,2023-10-05,08:00:00,17:00:00,5713.07
29450602,2021-06-29,08:00:00,17:00:00,4316.26
69414915,2023-11-16,08:00:00,17:00:00,4421.61
10937524,2024-06-12,08:00:00,17:00:00,3966.07
19352997,2021-06-30,08:00:00,17:00:00,5366.37
67485942,2022-12-14,08:00:00,17:00:00,4358.07
83706891,2020-08-03,08:00:00,17:00:00,4055.48
60971083,2022-03-03,08:00:00,17:00:00,5066.54
33519010,2022-06-30,08:00:00,17:00:00,4705.3
42865921,2021-08-01,08:00:00,17:00:00,4648.57
32240565,2020-08-05,08:00:00,17:00:00,3382.58
82030655,2022-06-21,08:00:00,17:00:00,3059.39
21622059,2023-07-27,08:00:00,17:00:00,5812.77
52484722,2022-01-14,08:00:00,17:00:00,4082.91
56948111,2023-09-06,08:00:00,17:00:00,4067.13
18640129,2022-05-08,08:00:00,17:00:00,3511.76
75361394,2021-10-29,08:00:00,17:00:00,5599.37
99401908,2021-05-04,08:00:00,17:00:00,4827.97
57244909,2021-12-29,08:00:00,17:00:00,4614.24
11013556,2024-05-04,08:00:00,17:00:00,5844.55
71968476,2024-04-13,08:00:00,17:00:00,5985.13
95999427,2021-09-29,08:00:00,17:00:00,5320.17
62960071,2021-04-29,08:00:00,17:00:00,5559.14
30554603,2020-07-28,08:00:00,17:00:00,3919.26
83701017,2021-05-12,08:00:00,17:00:00,3644.31
51816545,2021-01-03,08:00:00,17:00:00,3873.06
50641008,2020-09-03,08:00:00,17:00:00,5377.23
23693665,2023-02-09,08:00:00,17:00:00,4741.66
53439263,2021-09-12,08:00:00,17:00:00,5536.02
52094699,2022-05-01,08:00:00,17:00:00,4040.84
91523175,2020-11-11,08:00:00,17:00:00,4936.49
20972672,2022-09-10,08:00:00,17:00:00,3011.07
85926872,2024-05-23,08:00:00,17:00:00,5583.93
77616424,2023-10-29,08:00:00,17:00:00,5594.44
47718024,2021-07-16,08:00:00,17:00:00,3826.21
42989825,2020-08-25,08:00:00,17:00:00,3219.06
21700352,2023-09-16,08:00:00,17:00:00,3785.37
25601716,2021-08-03,08:00:00,17:00:00,3932.51
62367035,2023-04-16,08:00:00,17:00:00,3745.14
57428029,2022-02-24,08:00:00,17:00:00,4584.33
40013095,2022-12-21,08:00:00,17:00:00,5750.86
20882588,2024-04-08,08:00:00,17:00:00,3240.55
92941735,2021-12-30,08:00:00,17:00:00,3760.83
42617065,2024-06-25,08:00:00,17:00:00,5935.19
45562113,2022-07-05,08:00:00,17:00:00,3240.21
54126482,2021-09-25,08:00:00,17:00:00,4022.97
73318945,2020-08-06,08:00:00,17:00:00,5219.88
93254551,2021-07-22,08:00:00,17:00:00,5738.78
20042716,2022-08-20,08:00:00,17:00:00,4275.25
55653986,2023-10-07,08:00:00,17:00:00,3417.97
95221871,2022-10-07,08:00:00,17:00:00,3521.1
33474363,2021-01-29,08:00:00,17:00:00,5665.76
92523240,2022-07-12,08:00:00,17:00:00,4650.06
83460684,2021-08-30,08:00:00,17:00:00,4554.8
55021644,2022-07-25,08:00:00,17:00:00,4959.32
66931782,2022-08-19,08:00:00,17:00:00,5502.1
94188929,2024-06-04,08:00:00,17:00:00,4361.87
11171413,2022-07-09,08:00:00,17:00:00,5149.87
41041328,2022-03-15,08:00:00,17:00:00,4697.52
78313681,2022-12-24,08:00:00,17:00:00,5855.28
78628729,2023-10-04,08:00:00,17:00:00,5360.67
31186816,2021-09-20,08:00:00,17:00:00,4143.0
93688614,2023-07-18,08:00:00,17:00:00,4352.56
42025670,2021-09-23,08:00:00,17:00:00,5360.78
40990966,2020-09-09,08:00:00,17:00:00,3448.57
29037125,2021-09-29,08:00:00,17:00:00,5274.56
23737572,2023-02-14,08:00:00,17:00:00,3519.54
36541332,2021-10-04,08:00:00,17:00:00,4338.01
41547143,2022-06-02,08:00:00,17:00:00,4513.6
98701032,2022-04-09,08:00:00,17:00:00,5376.4
42011326,2021-11-09,08:00:00,17:00:00,4537.68
45820850,2023-08-16,08:00:00,17:00:00,3020.38
21427627,2020-08-02,08:00:00,17:00:00,5215.52
65710134,2021-02-07,08:00:00,17:00:00,5882.9
18230454,2022-05-20,08:00:00,17:00:00,3822.37
35772445,2024-03-22,08:00:00,17:00:00,4233.63
95716661,2020-10-05,08:00:00,17:00:00,5271.77
88309965,2022-01-02,08:00:00,17:00:00,3146.57
65087368,2022-12-30,08:00:00,17:00:00,4061.1
66222250,2020-08-11,08:00:00,17:00:00,3757.88
63956403,2024-01-31,08:00:00,17:00:00,5851.2
39697731,2023-12-07,08:00:00,17:00:00,4670.74
72966263,2020-11-15,08:00:00,17:00:00,3964.63
78781706,2021-01-14,08:00:00,17:00:00,4748.55
29890999,2022-06-16,08:00:00,17:00:00,3112.01
89185634,2023-07-22,08:00:00,17:00:00,4543.81
47900892,2021-12-20,08:00:00,17:00:00,3782.93
43283152,2023-04-17,08:00:00,17:00:00,5373.0
16015060,2022-09-30,08:00:00,17:00:00,5193.03
30402822,2020-07-06,08:00:00,17:00:00,3018.64
20511422,2022-07-26,08:00:00,17:00:00,5187.53
54221492,2021-05-15,08:00:00,17:00:00,4962.41
62742239,2023-08-03,08:00:00,17:00:00,4771.55
28928381,2024-05-26,08:00:00,17:00:00,4490.21
87899465,2022-10-30,08:00:00,17:00:00,5743.62
26064572,2021-01-29,08:00:00,17:00:00,3503.69
23438450,2024-06-19,08:00:00,17:00:00,5517.53
44071097,2021-08-14,08:00:00,17:00:00,3945.52
41389237,2023-08-29,08:00:00,17:00:00,5941.88
77659224,2021-09-15,08:00:00,17:00:00,4606.19
32650098,2023-07-05,08:00:00,17:00:00,4981.12
83634605,2023-03-11,08:00:00,17:00:00,3339.89
24096395,2021-06-17,08:00:00,17:00:00,4319.77
42456867,2022-11-24,08:00:00,17:00:00,4102.04
24877516,2023-10-23,08:00:00,17:00:00,5738.42
34182780,2024-02-05,08:00:00,17:00:00,5974.68
56700458,2020-12-24,08:00:00,17:00:00,3839.1
47067322,2023-01-22,08:00:00,17:00:00,4194.12
41426417,2020-08-09,08:00:00,17:00:00,4392.09
91322805,2021-11-12,08:00:00,17:00:00,3934.64
90639042,2022-06-23,08:00:00,17:00:00,5614.55
51905770,2024-03-16,08:00:00,17:00:00,5475.25
77263154,2021-10-06,08:00:00,17:00:00,5610.87
56440187,2024-02-28,08:00:00,17:00:00,3128.24
26042075,2021-08-23,08:00:00,17:00:00,4284.75
22860757,2022-11-12,08:00:00,17:00:00,5765.16
70775392,2022-01-08,08:00:00,17:00:00,3657.5
32825098,2022-02-03,08:00:00,17:00:00,5177.96
54057079,2023-01-04,08:00:00,17:00:00,3746.67
80008366,2024-01-10,08:00:00,17:00:00,3714.27
17515736,2024-06-25,08:00:00,17:00:00,5913.71
66999466,2020-08-05,08:00:00,17:00:00,4624.67
18545695,2022-01-18,08:00:00,17:00:00,4140.25
31191207,2024-01-15,08:00:00,17:00:00,5230.36
12183183,2022-03-15,08:00:00,17:00:00,3680.55
88123856,2024-03-03,08:00:00,17:00:00,4616.56
89111538,2021-09-22,08:00:00,17:00:00,3033.29
11214862,2021-12-08,08:00:00,17:00:00,4156.03
86230278,2021-10-23,08:00:00,17:00:00,5682.36
21945631,2023-06-13,08:00:00,17:00:00,5640.73
40556738,2023-12-11,08:00:00,17:00:00,3650.13
40998786,2024-01-14,08:00:00,17:00:00,3368.33
79644735,2023-03-18,08:00:00,17:00:00,5939.52
32890474,2024-04-01,08:00:00,17:00:00,4324.6
86621132,2022-10-09,08:00:00,17:00:00,3001.17
64759186,2021-05-29,08:00:00,17:00:00,5655.22
53204985,2022-01-16,08:00:00,17:00:00,5844.55
84714361,2022-10-28,08:00:00,17:00:00,4892.59
95944341,2022-11-18,08:00:00,17:00:00,4550.32
51649521,2021-11-05,08:00:00,17:00:00,3968.3
73709288,2023-10-18,08:00:00,17:00:00,5758.28
63878829,2022-05-05,08:00:00,17:00:00,4233.68
91228084,2023-05-17,08:00:00,17:00:00,5346.01
55509706,2021-01-13,08:00:00,17:00:00,4762.65
76394781,2024-02-18,08:00:00,17:00:00,5035.2
55533291,2023-09-20,08:00:00,17:00:00,3897.52
59576787,2023-01-18,08:00:00,17:00:00,5475.17
10523429,2022-09-03,08:00:00,17:00:00,3086.42
70749877,2022-04-16,08:00:00,17:00:00,5218.39
72090057,2021-12-23,08:00:00,17:00:00,4224.41
64130343,2022-10-01,08:00:00,17:00:00,4535.93
70545943,2021-10-11,08:00:00,17:00:00,3887.99
46143008,2023-08-02,08:00:00,17:00:00,5760.81
23860283,2020-07-23,08:00:00,17:00:00,4283.17
76231442,2022-01-29,08:00:00,17:00:00,4185.82
15446973,2023-02-13,08:00:00,17:00:00,3260.04
69966524,2022-06-14,08:00:00,17:00:00,5197.65
82003349,2023-12-09,08:00:00,17:00:00,4476.06
48131321,2023-04-16,08:00:00,17:00:00,3233.51
47834545,2021-09-21,08:00:00,17:00:00,4760.7
92510570,2021-07-07,08:00:00,17:00:00,3195.3
69170274,2024-03-16,08:00:00,17:00:00,5887.31
82135285,2022-06-09,08:00:00,17:00:00,4025.08
81665707,2023-06-20,08:00:00,17:00:00,4483.34
78758116,2022-06-14,08:00:00,17:00:00,4940.79
43506814,2021-03-02,08:00:00,17:00:00,3981.0
25036879,2021-02-11,08:00:00,17:00:00,5570.32
26107534,2022-07-28,08:00:00,17:00:00,3045.48
65880426,2024-05-30,08:00:00,17:00:00,4901.11
82338833,2023-01-26,08:00:00,17:00:00,4964.56
22737063,2022-10-16,08:00:00,17:00:00,3906.48
88477163,2022-11-28,08:00:00,17:00:00,5905.88
25711814,2021-08-05,08:00:00,17:00:00,4889.31
99455723,2021-01-24,08:00:00,17:00:00,5126.23
47363538,2021-11-16,08:00:00,17:00:00,5433.24
25598939,2024-03-07,08:00:00,17:00:00,5591.72
26912073,2020-11-12,08:00:00,17:00:00,5647.97
40230399,2021-03-11,08:00:00,17:00:00,4416.28
13590222,2022-04-03,08:00:00,17:00:00,5859.54
19568183,2023-01-04,08:00:00,17:00:00,3909.17
85982805,2020-10-19,08:00:00,17:00:00,5522.82
73289200,2020-10-11,08:00:00,17:00:00,4510.39
50829903,2021-12-29,08:00:00,17:00:00,4811.31
49967572,2020-10-23,08:00:00,17:00:00,4962.33
66673503,2023-12-20,08:00:00,17:00:00,4236.49
45020852,2023-03-20,08:00:00,17:00:00,3635.85
35440884,2022-02-02,08:00:00,17:00:00,3170.56
46249638,2024-05-17,08:00:00,17:00:00,5590.17
61001152,2023-11-11,08:00:00,17:00:00,5251.88
22440952,2022-06-14,08:00:00,17:00:00,3599.67
50328594,2022-03-30,08:00:00,17:00:00,3139.12
24544978,2020-07-22,08:00:00,17:00:00,5847.94
49796158,2020-10-05,08:00:00,17:00:00,4185.53
63253291,2021-08-07,08:00:00,17:00:00,3079.31
59131754,2021-09-19,08:00:00,17:00:00,5753.56
88594624,2022-10-13,08:00:00,17:00:00,4874.08
99179964,2023-02-08,08:00:00,17:00:00,3739.14
80473162,2023-04-18,08:00:00,17:00:00,3457.95
19340926,2021-10-24,08:00:00,17:00:00,3474.26
42919356,2022-10-23,08:00:00,17:00:00,4673.21
74491793,2020-08-16,08:00:00,17:00:00,5011.99
42615036,2020-08-29,08:00:00,17:00:00,5178.18
52945359,2023-09-12,08:00:00,17:00:00,5991.28
52169793,2020-07-09,08:00:00,17:00:00,5515.66
47085287,2023-11-21,08:00:00,17:00:00,5007.11
85950060,2023-07-15,08:00:00,17:00:00,3321.59
71661127,2022-11-16,08:00:00,17:00:00,3810.69
87765203,2022-03-24,08:00:00,17:00:00,4110.42
94222391,2022-09-09,08:00:00,17:00:00,4120.52
48776014,2022-06-18,08:00:00,17:00:00,5349.45
73317737,2021-10-06,08:00:00,17:00:00,4676.37
80266227,2022-04-19,08:00:00,17:00:00,5450.65
46423970,2023-02-08,08:00:00,17:00:00,4134.18
61259562,2023-07-01,08:00:00,17:00:00,4230.18
18084888,2022-05-17,08:00:00,17:00:00,3010.1
78004485,2022-09-23,08:00:00,17:00:00,5394.07
21053180,2024-06-21,08:00:00,17:00:00,5469.9
86111134,2021-12-14,08:00:00,17:00:00,5013.46
77128119,2023-02-12,08:00:00,17:00:00,4323.65
97165005,2020-07-04,08:00:00,17:00:00,3272.43
27917791,2023-05-20,08:00:00,17:00:00,4278.19
62063388,2023-11-23,08:00:00,17:00:00,4823.43
26294569,2023-03-13,08:00:00,17:00:00,5148.48
10558218,2021-10-27,08:00:00,17:00:00,3209.0
25660551,2020-11-06,08:00:00,17:00:00,4030.58
85319305,2021-09-18,08:00:00,17:00:00,4365.47
84161124,2023-12-10,08:00:00,17:00:00,5632.88
25969785,2022-01-02,08:00:00,17:00:00,5416.09
41573917,2023-07-22,08:00:00,17:00:00,3813.71
92670329,2024-05-10,08:00:00,17:00:00,4643.16
41477277,2021-03-31,08:00:00,17:00:00,5284.44
55401910,2024-02-04,08:00:00,17:00:00,4702.81
10390181,2023-06-23,08:00:00,17:00:00,3069.2
61691354,2023-06-22,08:00:00,17:00:00,3340.03
39486373,2024-04-20,08:00:00,17:00:00,3970.33
58991200,2021-12-24,08:00:00,17:00:00,5053.7
45927232,2022-02-05,08:00:00,17:00:00,5641.1
14975051,2023-12-05,08:00:00,17:00:00,5685.04
25910307,2020-09-04,08:00:00,17:00:00,5801.1
66441368,2022-09-10,08:00:00,17:00:00,3805.1
42614299,2024-02-08,08:00:00,17:00:00,4630.65
69963317,2021-05-08,08:00:00,17:00:00,4672.52
71150839,2020-09-18,08:00:00,17:00:00,3448.05
37151392,2022-12-19,08:00:00,17:00:00,3595.49
97404141,2021-05-24,08:00:00,17:00:00,4846.08
40649567,2024-02-29,08:00:00,17:00:00,5896.14
