dni_persona,rango
45430809,Gerente
32322996,Coordinador
31038079,Coordinador
22787677,Supervisor
31940989,Coordinador
78239535,Coordinador
41844509,Supervisor
71705956,Gerente
25941152,Coordinador
69185659,Supervisor
86573762,Coordinador
61597821,Supervisor
58795543,Gerente
70142128,Gerente
31700901,Coordinador
41884971,Coordinador
96491845,Supervisor
24705392,Supervisor
66911922,Supervisor
14285532,Gerente
28819825,Supervisor
74682371,Supervisor
65158673,Coordinador
35458335,Supervisor
66296210,Coordinador
58682903,Coordinador
22509822,Gerente
18378700,Supervisor
21957224,Coordinador
67096512,Coordinador
63353926,Coordinador
71112097,Coordinador
62728274,Supervisor
24137581,Supervisor
38026208,Gerente
26764214,Supervisor
90402405,Coordinador
84646835,Gerente
89902434,Coordinador
41770355,Coordinador
10404823,Coordinador
53525864,Gerente
32460344,Supervisor
83701379,Coordinador
16026747,Coordinador
74554590,Gerente
29117234,Gerente
97507340,Supervisor
96757870,Coordinador
28755419,Supervisor
17159990,Supervisor
87102734,Coordinador
14896967,Coordinador
10275549,Coordinador
24486435,Gerente
19770233,Gerente
24501371,Gerente
74399506,Supervisor
56565474,Coordinador
67775797,Supervisor
16875640,Gerente
17263054,Coordinador
56286669,Coordinador
39621648,Supervisor
22728270,Supervisor
30526240,Coordinador
23761362,Coordinador
54589262,Coordinador
45711095,Coordinador
74324776,Gerente
47820735,Supervisor
44475880,Gerente
64944998,Supervisor
82484944,Supervisor
75566384,Supervisor
45931429,Coordinador
73044047,Coordinador
30589354,Gerente
78402427,Coordinador
43289401,Coordinador
21795612,Coordinador
69451246,Supervisor
98709278,Coordinador
41007775,Gerente
92787400,Supervisor
79780160,Coordinador
53153917,Supervisor
84077072,Coordinador
43134647,Supervisor
21233629,Gerente
65867444,Supervisor
14916395,Supervisor
56087709,Coordinador
96004571,Coordinador
57479215,Supervisor
84049894,Supervisor
58241368,Supervisor
87246330,Supervisor
66658948,Supervisor
43567450,Supervisor
61723063,Gerente
59265811,Supervisor
52310465,Supervisor
46623631,Coordinador
86446275,Supervisor
42628373,Supervisor
25373252,Supervisor
59189240,Gerente
60216350,Gerente
43952878,Coordinador
87231869,Coordinador
34483604,Supervisor
86699152,Coordinador
94302995,Gerente
73405181,Supervisor
82219723,Gerente
93269515,Gerente
13970086,Supervisor
52803543,Supervisor
50064814,Gerente
18702162,Coordinador
76913954,Gerente
65819972,Coordinador
54476015,Gerente
99396568,Gerente
81381596,Gerente
23498197,Coordinador
80827034,Gerente
26000090,Coordinador
88394179,Coordinador
56342783,Supervisor
78099015,Supervisor
58522693,Supervisor
29275745,Supervisor
80112924,Coordinador
21948592,Coordinador
71183875,Supervisor
76866950,Coordinador
94452920,Coordinador
53537845,Gerente
64388032,Gerente
98066983,Coordinador
85482958,Coordinador
38831601,Gerente
90156135,Supervisor
68780843,Coordinador
30551726,Supervisor
26185973,Coordinador
35208271,Supervisor
87826729,Gerente
96975333,Gerente
17663473,Gerente
11818448,Coordinador
44789389,Supervisor
70983940,Coordinador
25211509,Gerente
78707991,Supervisor
42450889,Supervisor
19315302,Gerente
60709211,Coordinador
71668500,Gerente
70675665,Supervisor
30165147,Coordinador
69351312,Supervisor
46808721,Gerente
73633277,Supervisor
43882906,Coordinador
30219512,Gerente
51025531,Coordinador
32187765,Coordinador
56539831,Gerente
66885248,Supervisor
76121344,Gerente
12884628,Coordinador
49752423,Coordinador
61788778,Supervisor
37436879,Gerente
62281521,Supervisor
72376728,Coordinador
83924775,Supervisor
68623812,Coordinador
97365946,Coordinador
99668191,Supervisor
91467198,Coordinador
85187175,Supervisor
12812146,Coordinador
15318293,Supervisor
39475556,Supervisor
94485842,Gerente
82742487,Coordinador
26178196,Coordinador
97098304,Coordinador
94422469,Supervisor
77073270,Gerente
28391847,Supervisor
38084613,Supervisor
52860000,Gerente
38192773,Gerente
76067113,Supervisor
51056318,Supervisor
32086107,Coordinador
63688866,Gerente
62253972,Supervisor
32569640,Gerente
93713245,Gerente
76255228,Gerente
22813162,Supervisor
43080284,Supervisor
23052682,Gerente
42452695,Gerente
70582056,Supervisor
11343062,Gerente
66630308,Supervisor
22442324,Coordinador
36847473,Gerente
97294937,Supervisor
70570762,Gerente
11171686,Coordinador
73605565,Gerente
79325621,Supervisor
68449912,Coordinador
66860499,Gerente
62068025,Gerente
88031706,Coordinador
91515747,Supervisor
21374450,Coordinador
18461642,Coordinador
68469085,Supervisor
66185265,Coordinador
55952362,Coordinador
71630686,Coordinador
72662751,Gerente
37952065,Supervisor
96816152,Gerente
19067435,Supervisor
49066315,Gerente
50935989,Gerente
41651411,Gerente
46779791,Gerente
21118758,Coordinador
86978299,Gerente
30264475,Gerente
83570493,Coordinador
90506276,Supervisor
22252842,Coordinador
62066008,Coordinador
67334512,Coordinador
89063386,Coordinador
62695989,Supervisor
84816217,Coordinador
31791280,Gerente
32513391,Supervisor
64699678,Gerente
49372925,Supervisor
22673322,Gerente
37869079,Gerente
62736113,Coordinador
83183840,Gerente
97210683,Supervisor
28412521,Supervisor
68323753,Supervisor
42525997,Supervisor
50557733,Supervisor
31180670,Supervisor
97648271,Supervisor
77029810,Gerente
28851568,Coordinador
42937651,Supervisor
66045309,Gerente
82039546,Coordinador
86503182,Coordinador
40677108,Supervisor
18715093,Coordinador
15277591,Coordinador
14435108,Coordinador
78881560,Supervisor
48497866,Supervisor
81942553,Gerente
85062877,Gerente
79729409,Gerente
57060500,Supervisor
56268346,Coordinador
33271309,Coordinador
12073499,Supervisor
16608418,Supervisor
16348988,Coordinador
96327544,Coordinador
95590794,Coordinador
90391882,Gerente
52988859,Supervisor
58931301,Gerente
87390585,Coordinador
16548211,Supervisor
35564736,Coordinador
24200481,Supervisor
27288795,Gerente
33222544,Supervisor
28232803,Supervisor
49414943,Supervisor
95713884,Supervisor
71807554,Gerente
29011626,Gerente
85580094,Supervisor
64352391,Gerente
13281501,Gerente
47396565,Gerente
49293172,Gerente
20107252,Coordinador
56603679,Supervisor
10929953,Coordinador
98099788,Supervisor
44268390,Gerente
39237934,Coordinador
67087203,Supervisor
90448463,Gerente
34381903,Coordinador
80949090,Coordinador
84791819,Gerente
25962106,Gerente
11739070,Coordinador
65022964,Supervisor
26900956,Gerente
36117754,Gerente
95200237,Supervisor
64881976,Supervisor
93382005,Supervisor
16693625,Gerente
53171146,Gerente
11400020,Gerente
35857758,Supervisor
73420122,Coordinador
67036743,Coordinador
63884602,Gerente
56184767,Coordinador
77543358,Gerente
26811895,Supervisor
10361928,Supervisor
41739956,Gerente
38330056,Supervisor
99504284,Coordinador
74711870,Gerente
75890990,Coordinador
80998341,Gerente
60538698,Gerente
26965105,Gerente
16964304,Supervisor
64332802,Gerente
22068559,Coordinador
95684848,Coordinador
35008505,Supervisor
68199545,Coordinador
83374798,Supervisor
78298396,Supervisor
69249107,Gerente
64244155,Gerente
71444899,Gerente
10850972,Coordinador
15546922,Gerente
15940385,Supervisor
54578748,Gerente
94584210,Supervisor
22410300,Coordinador
27411277,Coordinador
67411745,Gerente
12112933,Supervisor
22695917,Supervisor
85729786,Coordinador
80278705,Coordinador
61881748,Supervisor
80814016,Coordinador
67010681,Gerente
14404095,Gerente
98532064,Supervisor
42391013,Gerente
14595443,Coordinador
14851888,Supervisor
32183043,Gerente
48258427,Supervisor
30310893,Coordinador
81810448,Coordinador
57637945,Coordinador
74637633,Supervisor
66919655,Coordinador
82985002,Gerente
20576096,Coordinador
38532628,Gerente
18093106,Coordinador
71479150,Supervisor
55619633,Coordinador
57992857,Supervisor
39962036,Coordinador
83999745,Coordinador
78320278,Supervisor
64398148,Coordinador
11006887,Supervisor
73726345,Coordinador
39783330,Gerente
84559089,Gerente
69835280,Gerente
71103944,Coordinador
19156218,Coordinador
53321648,Coordinador
26058215,Supervisor
88599111,Gerente
19394341,Coordinador
22431168,Supervisor
83528197,Supervisor
57727171,Coordinador
25369129,Gerente
73801871,Coordinador
35150880,Gerente
27984237,Gerente
20600658,Coordinador
76604212,Supervisor
74017447,Supervisor
56657462,Coordinador
81036092,Coordinador
56313442,Supervisor
73411644,Supervisor
17965193,Coordinador
86163810,Coordinador
15987005,Coordinador
65647937,Gerente
24402546,Gerente
49162753,Supervisor
71182951,Gerente
27970595,Supervisor
17319548,Supervisor
94618956,Supervisor
18818298,Supervisor
16625048,Coordinador
51871702,Gerente
13985731,Supervisor
24600422,Supervisor
61930722,Coordinador
12679012,Supervisor
15271359,Supervisor
70326748,Gerente
35908098,Supervisor
27518973,Supervisor
48344884,Coordinador
46109847,Gerente
18877331,Coordinador
84221887,Gerente
17045845,Supervisor
20278345,Gerente
74688677,Supervisor
13709214,Gerente
54578560,Gerente
25159313,Supervisor
29797261,Supervisor
18009537,Gerente
35032891,Supervisor
70739646,Coordinador
49944056,Coordinador
35269029,Supervisor
21763306,Gerente
58928157,Gerente
94801671,Coordinador
21885561,Supervisor
91480825,Coordinador
10272968,Gerente
62066667,Supervisor
34396243,Supervisor
93873230,Supervisor
32383043,Supervisor
82570794,Gerente
84369128,Gerente
52246900,Supervisor
56642747,Supervisor
65940173,Coordinador
69461340,Gerente
82816294,Gerente
55694448,Supervisor
56393230,Gerente
35057284,Gerente
82954941,Supervisor
20735136,Coordinador
37627907,Supervisor
66513259,Coordinador
66385955,Coordinador
91459898,Coordinador
94873786,Gerente
67583855,Gerente
53518561,Supervisor
46891365,Supervisor
49104932,Gerente
52654055,Coordinador
81611833,Coordinador
84155710,Supervisor
77070476,Supervisor
93233832,Coordinador
40610589,Coordinador
47925935,Coordinador
44025963,Coordinador
59398229,Supervisor
12403202,Coordinador
73708296,Supervisor
70987060,Supervisor
76912118,Coordinador
85029317,Supervisor
81360778,Gerente
36619140,Supervisor
90053666,Coordinador
93595133,Supervisor
91207907,Coordinador
32589694,Supervisor
53279819,Coordinador
33969129,Gerente
80121049,Coordinador
92010441,Coordinador
33776500,Coordinador
88989890,Gerente
14757120,Gerente
36351513,Gerente
87431941,Coordinador
79132297,Gerente
80605382,Gerente
39134728,Supervisor
48685658,Supervisor
95183073,Supervisor
47458317,Coordinador
28833961,Coordinador
82530025,Gerente
30874515,Gerente
11509079,Supervisor
11686803,Supervisor
49196668,Supervisor
66726842,Coordinador
89274402,Supervisor
22612862,Supervisor
59057215,Coordinador
47797186,Gerente
69492569,Supervisor
89186453,Gerente
48507737,Coordinador
29727816,Coordinador
61886160,Gerente
44753080,Coordinador
71424697,Supervisor
95236127,Coordinador
39999241,Supervisor
60847654,Supervisor
66236664,Gerente
19305409,Coordinador
43776072,Supervisor
16210617,Coordinador
73254551,Supervisor
27550424,Coordinador
14972473,Coordinador
24373216,Coordinador
36111668,Supervisor
36917569,Gerente
13145328,Gerente
77307363,Supervisor
79677811,Gerente
37033107,Gerente
13135076,Gerente
57546487,Supervisor
26130090,Supervisor
51990453,Supervisor
10096431,Gerente
76059759,Coordinador
39624167,Supervisor
29535517,Gerente
75099565,Coordinador
76799021,Coordinador
29068702,Gerente
70322338,Supervisor
13870109,Gerente
49043778,Supervisor
31097948,Coordinador
31788977,Supervisor
39700906,Supervisor
86604987,Supervisor
34963051,Supervisor
20830873,Gerente
52802109,Supervisor
40850452,Supervisor
44878690,Supervisor
86417328,Coordinador
49252808,Coordinador
62309206,Gerente
27330333,Gerente
45735028,Coordinador
59944685,Coordinador
90782617,Supervisor
98902417,Supervisor
95738750,Supervisor
13181935,Gerente
91375684,Gerente
58708217,Gerente
98129455,Coordinador
10634973,Supervisor
44960965,Coordinador
81526535,Supervisor
26219773,Supervisor
69870672,Supervisor
72021736,Coordinador
78214799,Supervisor
96989626,Coordinador
69349030,Supervisor
28107551,Coordinador
86330535,Supervisor
83146889,Supervisor
85382396,Supervisor
55484925,Coordinador
92275221,Coordinador
29748764,Supervisor
88183402,Gerente
14902792,Coordinador
12787866,Supervisor
11496117,Gerente
79748836,Coordinador
42925335,Supervisor
56880045,Coordinador
44577248,Coordinador
91161342,Coordinador
53576815,Coordinador
78154588,Gerente
75119846,Gerente
88340077,Coordinador
99643666,Coordinador
75687185,Gerente
59049905,Coordinador
28773187,Supervisor
19293882,Gerente
82218391,Coordinador
30107260,Supervisor
30113194,Gerente
36604518,Supervisor
70195395,Gerente
98844622,Supervisor
78854868,Supervisor
18119790,Coordinador
93315146,Gerente
70856948,Gerente
18297733,Supervisor
50104372,Supervisor
90710253,Gerente
55097266,Supervisor
60026688,Coordinador
27265966,Gerente
61280676,Supervisor
93939679,Supervisor
46383483,Supervisor
91125824,Gerente
20231777,Gerente
29104371,Supervisor
17935193,Gerente
91778605,Gerente
72594527,Supervisor
27769225,Coordinador
96382097,Gerente
37137344,Supervisor
84750576,Supervisor
