id,dni_persona,nombre,ruc_proveedor,stock,precio
34709,61514029,error,94456864911,767,26.54
34710,50519136,quo,27678821998,175,31.93
34711,35057292,harum,43871710279,656,182.34
34712,18488092,quasi,99723647163,403,122.99
34713,90543582,culpa,66058085463,598,163.46
34714,20749021,et,72185149396,854,68.5
34715,50588293,assumenda,48011950006,816,50.61
34716,80759271,officiis,95307142939,12,94.6
34717,64509276,veniam,22885150588,22,15.84
34718,87411285,repellendus,23516068254,282,111.12
34719,23196007,dolore,96723436275,94,98.19
34720,34822316,porro,41469545277,345,56.02
34721,37153936,temporibus,30343331076,478,192.93
34722,70266882,omnis,62178755419,191,146.02
34723,46057211,asperiores,43342778997,135,140.98
34724,27254854,neque,99480356360,287,33.95
34725,69262716,iusto,20899773944,503,88.76
34726,64367416,adipisci,79790139449,855,159.24
34727,96181332,facere,57448409807,896,37.1
34728,27974957,sint,23902925646,827,59.29
34729,19154804,non,97493401890,24,125.42
34730,59544941,porro,84425746905,126,72.21
34731,96502920,in,19691806689,748,86.53
34732,10375818,at,72759772037,479,180.36
34733,76615807,dicta,58019720345,36,19.48
34734,73358613,rem,16659928994,702,73.82
34735,78165112,nisi,36062621976,205,17.77
34736,91827951,in,75636867849,752,34.19
34737,11864527,veniam,84702684892,703,179.19
34738,47275299,ducimus,89299337829,285,126.91
34739,89369371,nostrum,35719835829,997,108.64
34740,88535215,a,27017978601,243,97.98
34741,99460910,qui,33992290112,41,32.49
34742,88459812,voluptates,92523804011,69,186.81
34743,61896630,voluptas,21602543479,98,48.96
34744,76694922,rerum,25774435470,558,161.34
34745,81015593,saepe,19730057048,653,120.0
34746,49133070,consequuntur,96837502025,787,142.11
34747,45916173,architecto,85246189702,591,166.57
34748,75025543,esse,74652301436,794,151.1
34749,57396162,deleniti,22839641093,21,60.03
34750,35711112,impedit,71576766116,240,157.37
34751,80865663,magni,97895531252,984,36.42
34752,16859688,consequatur,77154915896,626,95.57
34753,81574602,sit,71557603059,641,101.44
34754,47728171,qui,33078066331,395,165.64
34755,89248868,ab,19179443925,562,85.59
34756,88459812,molestiae,44661329792,342,57.56
34757,43538349,deleniti,10220073849,258,159.04
34758,25377704,aperiam,48609482219,628,94.35
34759,21305698,molestiae,74758604447,46,113.9
34760,28087303,ducimus,40441147288,984,26.49
34761,78756010,esse,58197852603,251,73.16
34762,96998420,pariatur,39669325212,73,101.21
34763,11862679,totam,25884876553,990,139.38
34764,51892092,praesentium,77259723219,447,11.47
34765,62849588,facilis,56928458504,652,124.96
34766,14056740,incidunt,87493717764,276,146.99
34767,51545998,mollitia,31158248527,473,178.58
34768,12579987,est,39165226115,27,36.55
34769,93582245,aut,62708017977,311,16.06
34770,35685807,pariatur,92931876818,675,8.98
34771,56072788,maiores,24143841269,341,86.33
34772,98079995,tempore,40846962915,659,197.64
34773,71331073,nostrum,28122300526,475,183.75
34774,46332830,itaque,39975460560,566,56.41
34775,91495969,quidem,21354758417,414,51.82
34776,12847301,animi,62252393558,587,76.36
34777,76920259,provident,32402038242,256,125.79
34778,68517664,sed,71493958710,430,144.71
34779,18567023,nesciunt,35423475794,83,44.73
34780,61089504,veniam,85685553170,974,30.3
34781,45013569,illo,90646740132,488,188.33
34782,78396761,aliquid,55759928715,958,35.99
34783,99657110,molestiae,73540209399,498,152.81
34784,12253075,molestias,21374131819,10,15.63
34785,51340663,voluptatem,32841256727,650,83.18
34786,74930686,praesentium,81123017733,348,6.78
34787,37446288,excepturi,83385733462,893,123.71
34788,18928453,numquam,42175969647,746,94.99
34789,17675501,ducimus,69572180177,509,108.4
34790,32200401,ratione,26623712531,630,162.39
34791,97672212,laborum,56864216050,460,175.51
34792,23698130,ex,39186504756,309,136.17
34793,73515825,repellat,53436833312,726,113.92
34794,63056934,eligendi,76285222742,571,98.41
34795,57570691,eum,92049417811,42,154.28
34796,61345897,reprehenderit,60648558391,995,71.37
34797,40518138,recusandae,21324156116,319,95.61
34798,42135716,veritatis,58023248015,660,108.91
34799,19176091,recusandae,50854701604,272,7.58
34800,82009230,fuga,86170196525,258,35.71
34801,84437202,dolor,44721026442,863,18.14
34802,40609460,delectus,65209509547,901,187.53
34803,50510723,nam,23310554412,826,34.3
34804,30573854,id,84163624329,201,134.15
34805,55826651,soluta,79228821638,757,63.22
34806,47687159,alias,10738668409,805,134.97
34807,56266608,autem,99162381625,600,179.44
34808,11827644,illo,44228140564,406,108.64
34809,69359795,amet,68747236069,297,186.65
34810,54303854,atque,56036316801,129,88.72
34811,53826561,nulla,21392097653,781,177.83
34812,63669235,perspiciatis,53888581118,167,100.37
34813,85392684,nisi,89328648569,405,171.89
34814,48156579,consequuntur,34108782898,17,50.71
34815,91133622,cupiditate,86607051389,395,114.3
34816,33517811,nesciunt,98846073445,561,131.82
34817,26277228,qui,61175742519,505,97.86
34818,68847211,maxime,24809091867,618,36.06
34819,52600125,culpa,62527580059,985,145.69
34820,14567265,quos,74652301436,21,37.14
34821,42247564,debitis,88149379012,539,53.33
34822,82620648,voluptatibus,40276918612,88,106.55
34823,21305698,ipsa,54945812244,67,35.63
34824,53130709,aperiam,53425408385,885,164.61
34825,88768462,sit,63854832320,236,196.37
34826,90110790,dolorum,30768539172,107,57.87
34827,60199116,dolorum,62195084088,63,33.9
34828,61694681,non,75436751422,175,165.03
34829,24483635,unde,17463247314,12,19.04
34830,66242050,debitis,48808079294,656,75.83
34831,35261559,autem,23867879676,707,16.58
34832,82708846,laboriosam,34751040591,83,52.99
34833,49750123,autem,15669960190,511,92.2
34834,19167729,tempora,16752218862,932,165.99
34835,25624188,impedit,19666294612,744,81.31
34836,31823732,perspiciatis,28067995439,948,130.69
34837,96140313,esse,54478266292,271,140.23
34838,20695174,ipsam,39206646623,408,152.31
34839,54201499,delectus,92333991987,383,139.74
34840,98425887,dignissimos,93255070290,352,177.82
34841,38371565,quae,84209291763,212,26.3
34842,63276343,quo,29339213526,776,12.1
34843,60652714,quisquam,95133568545,216,144.84
34844,79931828,delectus,52102041492,390,41.11
34845,41872645,tempora,92590540870,788,60.02
34846,63050816,omnis,18731954182,289,140.93
34847,42372186,quis,44254396816,204,183.02
34848,65130608,reiciendis,46142162435,107,41.71
34849,66243727,ex,74538935804,882,183.45
34850,19493400,non,66453721641,347,37.4
34851,59342367,doloribus,63638548884,952,174.97
34852,85133523,architecto,22003697260,526,159.23
34853,50977260,accusantium,56384841535,352,72.6
34854,96260925,ullam,71614758067,365,110.99
34855,97944041,velit,65486652946,548,122.99
34856,95395497,veniam,30841045986,679,73.39
34857,50903506,explicabo,36779726409,272,133.92
34858,39856635,nam,24657330859,741,49.07
34859,24636808,vel,40745494841,684,42.58
34860,34679692,eligendi,94736818104,606,90.54
34861,33676377,id,93503481369,114,132.99
34862,66020471,sint,61638167249,488,178.68
34863,86812168,maiores,97686786919,609,71.07
34864,58212295,autem,68135619296,415,49.14
34865,21031846,incidunt,55018484472,431,87.63
34866,82059415,explicabo,75361520319,683,79.4
34867,30348054,corporis,61808427186,585,80.92
34868,78798986,ea,82926631707,419,179.82
34869,13974019,quam,15239280286,89,51.92
34870,41535531,saepe,94565666701,255,100.78
34871,62326243,ipsum,49583390131,517,63.81
34872,66086332,aspernatur,81514175471,896,63.14
34873,30523793,aliquid,33197806497,50,186.77
34874,84663209,libero,39206646623,345,55.43
34875,69246825,fugit,86990855033,760,42.34
34876,43265538,cum,10292463781,514,76.36
34877,57188100,dolorum,99321768957,528,188.35
34878,78165112,velit,41425642094,145,109.4
34879,72575870,accusamus,65283897505,977,128.01
34880,87092914,error,78353678835,783,101.14
34881,27385734,eos,18613305880,147,27.67
34882,20707843,alias,81867052348,517,183.0
34883,62522501,facilis,23665973382,26,138.84
34884,17756453,nostrum,50085362465,204,178.09
34885,48704117,dolores,49406591127,842,132.11
34886,87271022,perspiciatis,41137077003,820,158.92
34887,88253428,labore,57668029669,189,20.85
34888,61415942,dolor,74795836750,387,185.72
34889,21588312,est,32573169924,252,154.53
34890,53905156,alias,61807775304,129,44.96
34891,78940399,nemo,86860007719,768,174.37
34892,74861961,asperiores,86800733227,50,101.92
34893,65130608,neque,33890914028,846,76.61
34894,47047602,consectetur,44641116358,795,124.64
34895,33513891,rerum,11795541170,232,143.34
34896,85411515,accusantium,10519446229,435,77.99
34897,48704117,commodi,48586144023,403,91.44
34898,94586436,vitae,55929240271,820,9.56
34899,84686792,ut,62848567257,919,139.66
34900,17623381,cupiditate,49198869438,57,22.14
34901,40406009,placeat,84091735571,656,85.79
34902,13612151,repellendus,22014153690,349,107.54
34903,81478340,quia,77334161358,382,57.52
34904,60436088,in,61515273345,425,11.81
34905,24963855,pariatur,17968560303,685,40.57
34906,40093028,eveniet,13269158331,663,35.85
34907,43190190,temporibus,85619386897,941,95.61
34908,22588198,rem,76712701334,640,101.11
34909,17391151,excepturi,66470012046,849,95.89
34910,30286890,porro,20485579173,532,9.67
34911,95986405,omnis,44686459004,830,134.76
34912,12181361,autem,88839504588,402,42.09
34913,63677844,adipisci,88999699986,311,129.43
34914,37365244,aspernatur,44300564236,43,199.92
34915,57396162,incidunt,30969884893,985,151.33
34916,29793470,suscipit,58534953483,402,126.19
34917,63362919,vero,86428529828,557,91.43
34918,73980479,deserunt,86664306880,503,137.62
34919,23196117,accusamus,19683544633,353,153.48
34920,51410941,impedit,92867350407,77,32.2
34921,27622980,quia,60933528901,429,129.77
34922,20897186,nostrum,96304334001,420,171.5
34923,44037800,nisi,35788039392,20,36.62
34924,11934371,ex,14004738283,284,100.46
34925,36740895,aperiam,34280797743,241,11.35
34926,84102994,ab,64675238593,645,73.33
34927,12950365,error,41325713239,739,193.43
34928,47588849,magni,48253019512,910,166.31
34929,41510279,sapiente,49302412855,469,63.04
34930,55954049,esse,75575702964,405,198.44
34931,78564869,odio,61829680271,827,105.17
34932,73790429,voluptatem,91893044432,66,25.38
34933,36260089,inventore,83423926893,271,126.19
34934,83649735,error,48319127496,510,115.94
34935,70225995,nisi,56628066400,628,85.19
34936,59747323,sit,34844798185,775,170.66
34937,49397917,minus,30127098080,208,92.01
34938,52674099,repellendus,89876580081,545,181.95
34939,55185442,voluptate,75581852563,243,16.24
34940,93095380,minima,80398135211,717,194.04
34941,83462523,incidunt,55234620474,552,121.74
34942,24716138,reiciendis,89765198540,629,137.76
34943,96860595,officiis,47247117991,13,111.59
34944,91736882,ducimus,41288795136,661,120.78
34945,14810781,tempore,43445762775,222,103.08
34946,85020703,amet,12003583729,752,56.43
34947,93752601,minus,26181000494,193,117.85
34948,42929459,magnam,84918911981,355,112.0
34949,64498781,harum,86687019137,427,97.4
34950,11268259,nemo,38544238614,245,104.5
34951,74897912,ratione,18076962946,402,184.95
34952,91831252,blanditiis,19396198729,468,68.78
34953,21520722,unde,43279894604,692,76.61
34954,86418588,alias,77099623685,879,64.46
34955,87271022,beatae,49106572983,971,103.02
34956,83530923,quae,21304513244,419,94.53
34957,31749486,fugit,28193269704,899,42.05
34958,11204373,molestias,65959662321,413,37.1
34959,97174449,aliquid,21516019771,564,20.13
34960,95257331,vitae,39325359162,711,96.78
34961,81837433,nulla,73878265400,992,69.51
34962,97572207,sint,22425131623,48,199.23
34963,39701077,debitis,99040205191,384,111.45
34964,45055731,sequi,19081713374,560,166.14
34965,44037800,ex,52686491565,631,105.09
34966,91032129,mollitia,46927554650,512,117.35
34967,92540636,vero,29547615571,824,180.11
34968,27280265,at,99612262777,417,176.43
34969,89278669,sunt,91727274222,769,38.99
34970,72661591,debitis,43873291734,86,143.53
34971,60408651,voluptatibus,86364943211,808,120.52
34972,51750321,sint,66703108613,156,84.17
34973,40766928,nisi,96632942329,884,35.26
34974,67582852,ullam,78455162508,490,185.48
34975,47090272,ducimus,96549350211,664,70.85
34976,89077011,magnam,69114772812,389,70.21
34977,56857074,laborum,41198689072,187,44.61
34978,79373081,fugiat,54416552273,277,55.09
34979,32097353,hic,24792316070,279,192.06
34980,36568298,itaque,25584135132,398,97.85
34981,23388259,error,26016477937,499,58.5
34982,33005269,odio,49550558898,541,178.04
34983,65168210,cumque,37748707916,572,177.11
34984,70114869,quod,46290432546,851,182.04
34985,79236851,fugiat,21937000924,723,27.85
34986,26972417,repellendus,11764865230,47,58.83
34987,11281441,id,83323376545,31,173.05
34988,70787212,quo,57028807194,663,93.69
34989,82708846,inventore,57169597282,492,136.96
34990,46985832,unde,38741160856,126,160.84
34991,37458823,corporis,37198585149,86,188.77
34992,36713172,quibusdam,92432558148,66,86.71
34993,17406264,explicabo,83779655184,232,123.07
34994,15156096,veritatis,25676574410,648,120.79
34995,76360981,placeat,98713658901,301,36.77
34996,97712607,pariatur,55175957158,986,167.83
34997,41453836,quod,31736812908,432,117.27
34998,93765107,repellendus,36972031748,361,154.58
34999,99663683,occaecati,36625290012,315,52.81
35000,26573405,aperiam,88952169707,786,195.63
35001,90383801,possimus,80809329929,708,92.41
35002,47275299,commodi,33015529776,93,96.83
35003,77709455,recusandae,78115700212,391,61.77
35004,26354686,similique,88421397216,487,53.2
35005,22150398,soluta,57226447078,876,105.49
35006,45024416,velit,33388939833,683,47.01
35007,61493674,labore,53222402092,353,180.72
35008,41286671,eligendi,66912212515,133,94.23
35009,89378900,hic,60883358372,349,145.33
35010,42283788,voluptatum,68598260503,952,136.51
35011,85023997,nam,33995718218,96,107.87
35012,90245372,doloribus,20856038862,791,113.35
35013,53518116,molestias,12074979714,364,161.41
35014,20373120,dignissimos,13048599978,481,93.59
35015,21826744,ullam,51278574634,788,97.15
35016,93714142,aperiam,16982616347,779,104.4
35017,88272284,deserunt,64732405198,282,122.36
35018,63694434,dolorem,96836380641,335,116.31
35019,85938079,amet,21278090890,675,153.28
35020,57192158,molestias,41893594504,39,16.88
35021,83910702,ad,69869692169,822,9.06
35022,33005269,vero,99406754722,459,42.38
35023,26978974,nulla,27446484414,41,7.62
35024,21817807,debitis,27554129853,870,74.51
35025,96042472,assumenda,94211064414,276,39.04
35026,96274116,beatae,64072459905,906,121.53
35027,44203837,sint,22723572865,584,149.17
35028,60593503,fugit,31736812908,339,141.74
35029,27920913,ad,60482572355,153,100.35
35030,96721955,fuga,42212766488,296,57.45
35031,42907035,enim,75220388218,689,166.98
35032,65550048,cumque,18698381486,927,145.58
35033,88694901,iusto,77954720059,928,164.39
35034,23210336,totam,36713867415,325,136.25
35035,10723455,voluptatem,64533317808,712,165.13
35036,84005366,explicabo,91598859281,952,174.3
35037,96251345,a,90365971337,563,195.64
35038,77070276,fugiat,51405683635,822,176.8
35039,55147904,ullam,21989008087,466,31.62
35040,38687726,accusantium,94015675355,434,117.46
35041,37779193,esse,87981129307,229,163.18
35042,33373079,nesciunt,34204326729,556,120.0
35043,92123875,doloremque,66274819838,191,72.06
35044,89329942,debitis,42063442693,822,125.67
35045,59141898,aperiam,33050665376,310,185.51
35046,35285640,quibusdam,77370748017,535,25.76
35047,47709403,delectus,80444263415,483,179.13
35048,58466919,quidem,39252260166,805,62.48
35049,95726245,dolorum,53320380037,733,149.27
35050,65456880,quia,73497889179,359,91.79
35051,11102914,quis,63504546654,917,9.77
35052,89362879,cumque,35062759663,941,77.92
35053,10402663,voluptatibus,12363334217,142,23.44
35054,81778621,quo,43499717235,570,54.19
35055,57107362,nam,31256872503,260,20.01
35056,55544085,natus,35984020908,872,128.3
35057,66231432,consequatur,59824536431,765,80.59
35058,53859419,veniam,30127098080,751,190.03
35059,43438232,veritatis,48799731809,335,76.14
35060,89125077,magnam,71712555878,288,116.99
35061,36998354,vitae,27409232280,615,166.6
35062,57432306,maiores,96366286435,494,6.34
35063,37593318,dicta,82908606090,342,128.15
35064,61385272,repellendus,90656486215,777,158.17
35065,11281441,pariatur,87256449734,458,91.39
35066,80576408,voluptates,43800780319,471,31.56
35067,96672306,dignissimos,58812918138,195,129.74
35068,31000362,harum,53002049636,573,156.32
35069,56186230,cupiditate,95859773781,575,69.68
35070,45054374,magni,44436412047,737,77.27
35071,59333412,ducimus,13428465151,553,195.9
35072,13839874,ullam,44128810535,568,68.23
35073,32979035,ad,89419768841,909,127.75
35074,23000360,atque,53551938113,879,124.74
35075,53571965,dolorem,29464596433,764,65.85
35076,87726201,ea,54232479872,931,87.92
35077,10077291,ipsa,61907523887,596,46.17
35078,39583817,maxime,87521570478,425,36.24
35079,30023593,perspiciatis,72430532334,561,43.34
35080,13963371,beatae,80466843997,177,174.72
35081,46073836,officiis,94273139394,299,197.09
35082,17610545,aspernatur,18960844679,685,110.54
35083,60924873,ipsa,59390821470,355,13.5
35084,86022027,molestiae,50976522262,79,161.67
35085,80655920,beatae,62587187485,375,172.44
35086,42357089,odio,21089035028,322,166.3
35087,97012336,voluptas,70511842105,736,46.7
35088,23763460,magni,34130283425,363,5.99
35089,11206300,earum,30493467640,844,40.89
35090,14812889,facere,42852241131,508,74.22
35091,83961370,deserunt,34778823571,682,100.22
35092,54199446,officia,10802839112,570,85.48
35093,45012919,unde,45942570825,342,61.4
35094,43627319,adipisci,76997541416,460,24.54
35095,62617893,deleniti,94946904706,915,121.98
35096,57195466,nostrum,81310497772,338,79.72
35097,37550270,ut,35635108653,317,43.51
35098,69847991,nulla,32149017091,864,125.88
35099,84850143,rerum,74698729138,946,70.76
35100,68770708,corporis,51153958293,22,183.43
35101,12851453,eligendi,61447213318,319,124.66
35102,94271088,dolor,57536799258,204,123.9
35103,85480414,accusantium,88007123071,120,35.96
35104,70225995,quasi,65402062586,584,5.79
35105,40076949,ad,73511269748,410,112.84
35106,99734803,iure,90872306852,519,43.45
35107,92104697,tempora,26411277788,209,136.21
35108,77709455,voluptates,33500059470,12,148.77
35109,70327554,sapiente,36062621976,714,49.45
35110,69481740,illo,69646008729,493,7.7
35111,27336050,rem,19347842248,948,88.89
35112,18280994,quod,51145842551,394,144.9
35113,93508198,quisquam,76490295420,897,159.93
35114,71775514,aspernatur,63191435097,691,11.07
35115,88945387,soluta,16159847539,388,187.83
35116,39804290,culpa,34936832629,648,59.04
35117,60976705,minus,46221124710,345,82.54
35118,37759199,rem,88954155405,919,193.57
35119,84143550,dolore,76499691726,902,142.94
35120,81837433,dolor,40912504466,578,42.45
35121,40093028,incidunt,86607051389,995,34.17
35122,61509653,voluptates,24657330859,413,65.91
35123,25930059,vero,88912343353,674,62.88
35124,47167919,officia,73617748203,865,46.37
35125,45822236,eos,75006887929,970,124.69
35126,19644308,enim,59499278922,129,61.65
35127,72364900,sapiente,82722790039,949,14.29
35128,50523697,odit,42853997344,751,25.89
35129,51233211,excepturi,33355571666,860,9.71
35130,35057292,saepe,65783384455,614,197.38
35131,44897149,aut,22628526365,93,133.94
35132,15214448,sed,71048242592,403,94.61
35133,66761027,sed,13749062095,514,92.75
35134,21372617,inventore,63632605843,540,100.16
35135,44421251,consectetur,99667342331,930,98.73
35136,29590311,sint,64369673040,724,131.41
35137,52429638,blanditiis,16243526510,544,112.77
35138,52551734,minus,40829079127,795,40.45
35139,85701267,nesciunt,72204378902,46,45.46
35140,46451770,esse,32555374241,374,120.53
35141,23043900,voluptate,71328169290,223,48.87
35142,10239255,temporibus,59738127084,99,22.58
35143,50494585,quis,72075831114,444,70.02
35144,14358602,numquam,97881522618,57,162.22
35145,22414396,architecto,88432578161,732,91.34
35146,87409663,similique,16283628792,396,147.58
35147,75866171,temporibus,95307142939,883,199.63
35148,91270426,illum,50624255994,345,172.21
35149,86571220,accusantium,11217818138,355,112.55
35150,82378550,laborum,68821814971,240,154.1
35151,82592658,officiis,56100424800,377,79.97
35152,75262568,nisi,56487812805,102,32.85
35153,42468151,quaerat,13749062095,476,170.87
35154,60633633,necessitatibus,51803596696,931,62.02
35155,78093131,repudiandae,85449764374,354,8.0
35156,44381406,minus,76895158468,56,47.5
35157,53721883,nemo,26234448784,387,84.79
35158,96824222,culpa,17988660412,109,173.13
35159,33826013,architecto,27794360912,788,117.7
35160,88444320,explicabo,88873957290,711,162.59
35161,38864245,nostrum,75446219547,506,74.95
35162,99214991,alias,67641233467,192,8.38
35163,48179000,ab,23468930345,50,129.15
35164,17675501,facere,26135464971,119,16.57
35165,99925552,fuga,29737764961,380,138.9
35166,79982718,assumenda,43279894604,660,86.09
35167,21344491,eaque,74284726250,817,87.25
35168,41545491,alias,67801101489,152,182.6
35169,70154590,iste,23766996838,245,142.25
35170,72241947,quis,65758002872,914,91.26
35171,86127317,nesciunt,53642680397,723,48.28
35172,13197602,esse,13253150497,652,191.72
35173,70490904,facilis,38109712960,917,167.32
35174,44751394,quae,84815805443,785,15.28
35175,24389445,maiores,72324201524,338,32.66
35176,12331739,quas,61413268489,552,145.21
35177,19483096,quos,80048640070,50,24.05
35178,36261493,adipisci,68406649232,351,197.61
35179,23536364,molestiae,40693080230,607,155.78
35180,25377704,at,94528188665,389,102.65
35181,34348663,minima,48396794077,731,110.13
35182,84028321,iste,23379703787,576,63.02
35183,39234824,deserunt,45135690825,964,42.17
35184,35643177,est,72069885312,110,48.93
35185,24744343,nisi,39024551624,915,124.24
35186,67103362,eos,88865241804,280,155.63
35187,80302607,commodi,34701388834,870,62.71
35188,85518292,est,72915087609,182,11.13
35189,24490204,et,33397459474,630,13.79
35190,74356679,aperiam,49321755921,92,25.47
35191,18947142,esse,10257980660,466,126.7
35192,30680638,blanditiis,94747004507,456,101.09
35193,55061127,accusamus,32841256727,556,176.59
35194,33373972,ut,97966061481,857,179.48
35195,35626361,esse,13155462292,547,26.14
35196,22330508,sint,48655422262,734,8.31
35197,21514764,veniam,23766996838,762,102.89
35198,24030018,sed,94148793344,967,17.52
35199,43865367,vero,82037658308,560,35.77
35200,92878735,quidem,44398387798,250,66.94
35201,91619014,tempore,40027202522,915,68.5
35202,77391200,id,40428118927,750,44.99
35203,78093131,quos,30548715188,19,158.83
35204,43238235,laudantium,17031318676,885,134.28
35205,62214546,perspiciatis,69697150650,562,156.99
35206,20695174,molestias,56901539058,258,145.2
35207,86471954,tempore,58994154257,353,197.89
35208,46514455,nisi,13233439261,304,28.9
35209,30243055,dolor,17880012542,401,19.01
35210,11800293,nostrum,78687760415,121,138.51
35211,33480592,mollitia,13749062095,971,168.88
35212,85465797,perferendis,47014217294,79,112.42
35213,27653942,culpa,66734158067,537,168.4
35214,43190190,quos,90695258154,556,89.29
35215,76952392,dolore,22018771445,386,105.89
35216,72038121,consequuntur,60744491445,669,135.21
35217,10949333,cumque,52927189732,392,40.25
35218,94083699,ipsum,26492248006,840,116.3
35219,68089924,dolorem,21036395249,713,128.39
35220,44707045,necessitatibus,22713958426,413,186.62
35221,62461056,quasi,91252453302,98,142.28
35222,40617621,totam,27234683405,901,127.17
35223,17428627,excepturi,97274227301,71,17.32
35224,32586884,odio,30915463382,185,173.47
35225,98773512,dolor,32605266619,736,152.25
35226,86085183,accusantium,80429015581,467,165.31
35227,88110045,sequi,55009055851,50,110.09
35228,44627693,omnis,47884421073,258,13.76
35229,59718019,rem,86210928597,830,149.89
35230,48310086,laborum,60605347846,617,119.71
35231,78610473,nam,72204378902,708,160.03
35232,46764103,perferendis,95023352554,733,153.76
35233,27365061,quod,39771094520,895,113.22
35234,49337844,adipisci,61812034698,439,55.22
35235,12761250,quibusdam,49298505437,850,18.38
35236,50193416,quam,63903718366,389,139.65
35237,64536147,natus,17628388149,208,94.51
35238,82009230,ab,57817399332,590,114.71
35239,28087303,veritatis,86078755176,977,104.26
35240,97106415,quos,12374120859,965,54.78
35241,82620648,ea,97834806874,197,140.63
35242,40076949,sapiente,76214747123,1000,72.15
35243,51378722,repellat,64496601661,209,103.99
35244,83778073,fugit,86647919225,472,154.49
35245,61089504,ea,49280425312,308,99.59
35246,68441011,ab,42964413667,347,59.0
35247,76524182,consectetur,48808079294,502,23.38
35248,10912350,tenetur,61827265311,708,69.35
35249,67729943,porro,56947436713,600,188.16
35250,95170757,impedit,78879424846,116,56.03
35251,59534020,beatae,66325230919,441,159.75
35252,77452876,accusamus,59249193352,696,64.33
35253,30939758,porro,84829455646,313,199.32
35254,91174336,facilis,73523373170,681,10.68
35255,71758474,libero,58434199055,593,189.06
35256,57538506,labore,99739638294,46,165.95
35257,80325881,in,16669352994,486,24.08
35258,91174336,quidem,20720558722,983,149.32
35259,27098694,deserunt,88159561673,497,13.81
35260,10882381,nobis,63048099128,780,122.09
35261,33378073,assumenda,84365887125,921,159.16
35262,54318448,ullam,46690724234,417,114.66
35263,96593229,distinctio,25013639844,1000,63.94
35264,77230475,doloremque,51184284928,395,12.89
35265,60583689,possimus,49753750293,581,60.77
35266,62777389,animi,32217152391,879,77.99
35267,58945903,delectus,61208270114,638,175.32
35268,42387920,dolore,66179182388,161,46.67
35269,63050438,quibusdam,74233502707,617,182.49
35270,67794217,qui,50436002276,418,20.82
35271,86022027,voluptates,32015147781,876,15.51
35272,25338618,culpa,28752687328,291,189.82
35273,82940450,architecto,67336476497,329,121.35
35274,33902350,reprehenderit,19902368358,196,38.67
35275,74413375,magnam,67893102020,604,102.79
35276,91055331,eos,98596428151,908,187.5
35277,13534837,ipsam,82018695791,407,37.08
35278,42104855,sint,45513870642,213,175.62
35279,10152790,illo,76749809752,172,197.18
35280,72040771,facere,11939308865,799,191.02
35281,43924598,doloremque,29964617561,684,63.31
35282,50973257,fugiat,41524191898,251,15.63
35283,17634972,assumenda,48215203907,27,192.62
35284,17349434,quos,82395871327,15,94.93
35285,47213789,officiis,47729725777,503,195.66
35286,60070955,nobis,11188546921,637,166.24
35287,76099458,mollitia,78484249751,868,23.37
35288,79339171,ut,53232427706,506,160.72
35289,28540340,magnam,30592724590,242,185.36
35290,99754190,illo,43833698510,967,70.26
35291,37971678,quod,52068123782,767,37.59
35292,93572279,illum,31771625884,25,19.39
35293,11594253,magni,67051463749,45,179.81
35294,91712099,dolorum,67246823580,468,60.37
35295,57154802,exercitationem,91179207251,144,77.31
35296,38050113,commodi,77170189424,984,167.02
35297,61597387,laborum,47365778880,465,141.92
35298,72662636,nemo,31534279081,575,85.02
35299,64170289,optio,88701104474,824,143.56
35300,81218767,nisi,14181688877,238,98.28
35301,77768484,voluptate,18731954182,826,15.51
35302,60906929,laudantium,69717530311,349,152.39
35303,16720652,necessitatibus,11797088374,509,16.5
35304,46377174,nemo,85837516887,573,46.26
35305,28829318,nemo,39145520590,570,103.51
35306,65589968,aperiam,34678455175,962,60.49
35307,99806221,enim,72435264506,573,161.7
35308,11277779,voluptas,88931038074,123,48.93
35309,83778073,ipsam,72540190809,160,138.22
35310,89278669,eos,39774102272,224,124.59
35311,92868639,dolore,60782251619,777,76.59
35312,89206496,consequuntur,34678455175,380,16.83
35313,76627777,eum,69473821777,367,53.36
35314,21520722,corrupti,51881526164,378,190.23
35315,12287370,quas,76271377745,907,99.95
35316,43956314,eligendi,29162214089,759,81.3
35317,23565915,quia,79557021657,489,59.26
35318,46629314,amet,55911728054,504,38.26
35319,39697218,quidem,67893102020,34,87.56
35320,35846944,perspiciatis,26682558446,855,168.72
35321,12847301,earum,96363779969,392,60.62
35322,39940917,saepe,33218430129,49,93.38
35323,31805563,natus,75465346762,427,23.91
35324,49488966,eaque,99853654642,750,103.74
35325,38741276,sint,22974765391,375,51.54
35326,33033846,earum,65657605635,879,9.09
35327,86686416,iste,42168191534,31,136.8
35328,22360491,eveniet,62140651079,532,142.62
35329,79969793,culpa,66925598910,623,120.65
35330,55070527,quia,40027202522,744,34.63
35331,21344491,officiis,86922425262,271,129.19
35332,49715890,nemo,54553528219,149,84.07
35333,67237254,quibusdam,40286262679,187,178.94
35334,22579609,odio,29464596433,454,179.36
35335,69651853,est,39969367214,147,117.92
35336,13333418,possimus,84590955471,692,194.24
35337,20837239,minima,76518909576,800,176.49
35338,50574158,commodi,57923859028,824,53.42
35339,63164773,enim,88763887570,386,11.59
35340,87586056,dignissimos,27946282473,676,9.14
35341,94475415,unde,60898023933,666,142.76
35342,45899169,corrupti,69421516068,882,86.29
