dni_persona,num_colegiatura,especializacion
31816441,VET-818720,Cirugía
42314400,VET-105909,Oncología
39251168,VET-899905,Oncología
33418446,VET-810961,Cardiología
21606347,VET-879276,Oncología
28679849,VET-131041,Oncología
87144669,VET-965851,Cirugía
28514467,VET-592887,Dermatología
48970762,VET-489693,Medicina General
61676571,VET-561777,Cirugía
65620174,VET-206369,Cirugía
62081717,VET-951189,Oncología
21434680,VET-129163,Oncología
11173706,VET-211492,Medicina General
59902756,VET-071054,Cirugía
20899860,VET-158033,Oncología
13742159,VET-502608,Medicina General
99481562,VET-305282,Dermatología
69944635,VET-017094,Oncología
37044729,VET-547729,Cirugía
20247823,VET-431550,Cirugía
45647856,VET-767975,Cirugía
47780365,VET-571533,Dermatología
77178137,VET-421058,Cirugía
66247528,VET-450408,Cardiología
36968446,VET-311784,Cirugía
25618456,VET-765723,Dermatología
57629258,VET-199854,Cardiología
66547444,VET-947818,Cirugía
20959125,VET-039150,Medicina General
19140574,VET-696051,Oncología
79429257,VET-777351,Cardiología
22510699,VET-204766,Cirugía
16238295,VET-564309,Cardiología
74318920,VET-378561,Dermatología
80620263,VET-218560,Medicina General
32621495,VET-923310,Medicina General
62839825,VET-966892,Oncología
84982511,VET-725438,Cardiología
74345708,VET-035995,Cardiología
53370929,VET-318735,Medicina General
38817485,VET-501425,Oncología
68578629,VET-414968,Medicina General
73075856,VET-034426,Cardiología
98021874,VET-776042,Cardiología
69446063,VET-127038,Medicina General
96639970,VET-590042,Cirugía
78278545,VET-318712,Dermatología
90266084,VET-767423,Cirugía
60438275,VET-748201,Oncología
47160842,VET-456063,Cardiología
72490962,VET-158641,Medicina General
53574632,VET-169474,Cardiología
17614810,VET-840979,Cirugía
69935584,VET-483427,Dermatología
91123237,VET-550962,Medicina General
55871042,VET-323892,Cardiología
81194191,VET-227416,Cardiología
47152571,VET-564038,Dermatología
67930154,VET-240282,Cirugía
87571301,VET-917401,Dermatología
24856263,VET-347676,Oncología
60420547,VET-516437,Oncología
17009973,VET-885011,Medicina General
59527749,VET-865652,Cirugía
95512230,VET-372979,Medicina General
25062001,VET-809442,Cardiología
44759541,VET-998990,Cirugía
96989852,VET-707279,Cardiología
88036404,VET-829541,Dermatología
89965068,VET-780649,Cirugía
86371614,VET-925871,Oncología
66154324,VET-686490,Cardiología
71219611,VET-694017,Cirugía
68023206,VET-772040,Dermatología
75322187,VET-570422,Oncología
95058239,VET-454063,Cardiología
90693434,VET-609178,Oncología
10605625,VET-927415,Cardiología
66064273,VET-197780,Oncología
70054682,VET-430429,Dermatología
52298833,VET-103489,Medicina General
99664474,VET-340085,Cardiología
14863531,VET-735938,Dermatología
13791255,VET-932203,Dermatología
58007408,VET-834805,Oncología
37283232,VET-489960,Cardiología
16589832,VET-904792,Cirugía
97157629,VET-550714,Oncología
12396006,VET-020333,Dermatología
34502666,VET-861987,Cirugía
10223087,VET-133737,Oncología
77135312,VET-008328,Dermatología
88650318,VET-051563,Oncología
19726569,VET-602633,Cardiología
23715476,VET-914023,Medicina General
29110668,VET-273118,Medicina General
13291863,VET-461603,Medicina General
96674349,VET-300909,Medicina General
82780518,VET-730370,Oncología
49996807,VET-716408,Medicina General
73390836,VET-667488,Dermatología
58737210,VET-686707,Oncología
51352513,VET-758975,Oncología
88723604,VET-739357,Dermatología
62688321,VET-834814,Cirugía
23490855,VET-723983,Oncología
31391181,VET-859441,Medicina General
63833248,VET-355501,Cardiología
82990103,VET-974420,Oncología
66940384,VET-191497,Dermatología
79753610,VET-270012,Medicina General
84782744,VET-383654,Dermatología
43930463,VET-729424,Dermatología
16452728,VET-042232,Medicina General
15523889,VET-556609,Cardiología
76882268,VET-473155,Medicina General
64127433,VET-902564,Cirugía
54987550,VET-433577,Cardiología
15442705,VET-796697,Cirugía
94289002,VET-889867,Cardiología
70996613,VET-759587,Dermatología
77475272,VET-378388,Cardiología
28629051,VET-878457,Cardiología
43128536,VET-843838,Cirugía
63697608,VET-105832,Dermatología
76198596,VET-040838,Oncología
92023671,VET-607341,Dermatología
37650869,VET-127617,Oncología
36233700,VET-673308,Cardiología
39354783,VET-466732,Cardiología
11079299,VET-581349,Dermatología
35888574,VET-283100,Medicina General
26934092,VET-027700,Cirugía
27275610,VET-386228,Medicina General
59076491,VET-618669,Cirugía
60142565,VET-445083,Oncología
58311934,VET-535275,Cirugía
43957509,VET-236719,Medicina General
95306798,VET-695950,Cirugía
83420126,VET-747415,Oncología
83952899,VET-803850,Cardiología
68020255,VET-832014,Cardiología
58644512,VET-849791,Cardiología
17531120,VET-973453,Dermatología
39398036,VET-009988,Medicina General
39929074,VET-438931,Cirugía
60438459,VET-326923,Oncología
57295256,VET-911707,Dermatología
24518518,VET-202473,Medicina General
55756951,VET-083930,Medicina General
10873712,VET-834779,Medicina General
22006660,VET-047181,Cirugía
16976278,VET-846971,Cardiología
99826330,VET-066878,Cardiología
64251835,VET-935836,Dermatología
92340617,VET-627463,Medicina General
89511533,VET-164847,Medicina General
86250040,VET-763208,Medicina General
28245332,VET-293105,Cardiología
47440131,VET-888551,Oncología
80674656,VET-947647,Dermatología
88021767,VET-902311,Oncología
50650275,VET-435119,Cirugía
12334373,VET-246596,Oncología
96488468,VET-172110,Oncología
78112120,VET-509268,Medicina General
65715484,VET-672902,Medicina General
29379945,VET-225073,Cardiología
94396253,VET-184963,Medicina General
94631326,VET-128849,Cirugía
74931265,VET-174382,Cardiología
68799536,VET-631634,Dermatología
28906168,VET-952408,Dermatología
45874737,VET-268209,Oncología
34226883,VET-578821,Dermatología
15411495,VET-305805,Oncología
94632111,VET-733758,Oncología
75236110,VET-605332,Cirugía
25598235,VET-229475,Dermatología
69124636,VET-287068,Oncología
68947954,VET-919196,Dermatología
57219023,VET-847789,Cirugía
91936700,VET-636597,Dermatología
55449484,VET-407435,Cirugía
66126878,VET-450590,Cirugía
21606416,VET-175918,Medicina General
71207055,VET-759220,Medicina General
41650963,VET-426440,Medicina General
66381654,VET-423803,Dermatología
56088797,VET-411499,Dermatología
85806797,VET-525257,Dermatología
98003291,VET-920490,Oncología
69719236,VET-137623,Dermatología
18248123,VET-685281,Oncología
95338787,VET-462483,Dermatología
48044509,VET-063623,Medicina General
47697270,VET-431464,Dermatología
93914678,VET-745228,Cirugía
31933996,VET-202316,Medicina General
99580063,VET-025070,Oncología
44763694,VET-048074,Cirugía
10440695,VET-293078,Dermatología
61662281,VET-711014,Cirugía
42522629,VET-727268,Oncología
71108645,VET-023258,Oncología
55135392,VET-881264,Medicina General
39927870,VET-918380,Dermatología
30467267,VET-461028,Cardiología
67848301,VET-696256,Medicina General
43782233,VET-944956,Medicina General
29584566,VET-648885,Cardiología
66073625,VET-930719,Oncología
52929903,VET-072959,Medicina General
66945743,VET-120105,Cardiología
83611710,VET-561651,Cirugía
28548791,VET-910627,Dermatología
78924376,VET-777974,Oncología
29555191,VET-677157,Dermatología
90783332,VET-414909,Cardiología
27396897,VET-499485,Cardiología
76402148,VET-811769,Medicina General
36489112,VET-122689,Oncología
51254458,VET-510223,Dermatología
32859599,VET-860791,Oncología
60482113,VET-992335,Cardiología
64968378,VET-155964,Cardiología
89163940,VET-138458,Cirugía
93481785,VET-268274,Dermatología
83483792,VET-651822,Oncología
23854925,VET-233994,Medicina General
86938985,VET-833633,Oncología
47835270,VET-655331,Dermatología
25192038,VET-564395,Dermatología
57406829,VET-325678,Oncología
59506669,VET-929384,Cirugía
19563522,VET-338095,Cardiología
93872699,VET-073665,Cardiología
69176145,VET-575316,Cirugía
15742732,VET-216847,Dermatología
38423864,VET-689655,Oncología
53560859,VET-184819,Oncología
49017487,VET-710002,Medicina General
74483158,VET-520895,Medicina General
12192498,VET-230657,Cardiología
75183835,VET-261627,Oncología
23923725,VET-486135,Cardiología
57468335,VET-933029,Medicina General
32559063,VET-504096,Medicina General
68912408,VET-516147,Medicina General
35218209,VET-318681,Medicina General
17317592,VET-218799,Cardiología
21054386,VET-290258,Oncología
18233551,VET-085419,Dermatología
34345015,VET-206191,Medicina General
61463670,VET-009795,Cirugía
75202214,VET-738142,Dermatología
32823668,VET-419863,Cirugía
98532272,VET-889052,Dermatología
91835211,VET-686032,Dermatología
72702468,VET-452533,Oncología
37186822,VET-767681,Dermatología
76037984,VET-546312,Cirugía
40704361,VET-269142,Oncología
36718795,VET-694146,Dermatología
46530263,VET-802634,Oncología
13876905,VET-365846,Medicina General
78135767,VET-959292,Oncología
93746915,VET-166727,Cirugía
38890772,VET-819406,Oncología
95639745,VET-885483,Oncología
91072428,VET-875039,Cirugía
32826849,VET-748275,Cirugía
84942176,VET-908949,Dermatología
36679643,VET-596783,Cardiología
95763987,VET-832006,Cardiología
66261298,VET-150475,Oncología
80614933,VET-459679,Dermatología
81094333,VET-501205,Dermatología
70183233,VET-236601,Dermatología
67814598,VET-144262,Cirugía
37620447,VET-505044,Dermatología
42316251,VET-880784,Dermatología
31426373,VET-505937,Medicina General
69597389,VET-554231,Medicina General
16160668,VET-047445,Cardiología
96842923,VET-378406,Cardiología
29804018,VET-848770,Dermatología
33230152,VET-584321,Cirugía
95525951,VET-539655,Medicina General
91633413,VET-641435,Oncología
53958866,VET-588126,Oncología
78448687,VET-590740,Cirugía
43711972,VET-257630,Cardiología
98846107,VET-417843,Cardiología
14051191,VET-185583,Oncología
27616743,VET-226821,Cardiología
19911567,VET-632381,Cardiología
80044524,VET-749069,Oncología
89745993,VET-325340,Cardiología
92114151,VET-806339,Cirugía
53791174,VET-421214,Oncología
40242693,VET-515172,Cirugía
23878482,VET-562036,Dermatología
15220443,VET-439764,Cardiología
40638632,VET-377839,Cardiología
36751273,VET-895923,Cardiología
73547087,VET-555602,Cirugía
48485764,VET-713081,Oncología
75304965,VET-446599,Cardiología
37155352,VET-869039,Cardiología
88450805,VET-674936,Dermatología
21169448,VET-359014,Cirugía
13543951,VET-977055,Cirugía
90301968,VET-813584,Medicina General
41986093,VET-876173,Dermatología
66040692,VET-067357,Cirugía
22402495,VET-636694,Dermatología
25570631,VET-018862,Medicina General
43970563,VET-327490,Oncología
95027303,VET-262062,Cardiología
60720077,VET-140241,Medicina General
70039751,VET-797336,Cardiología
89760355,VET-133527,Dermatología
81249910,VET-213149,Oncología
72355709,VET-027359,Medicina General
53094972,VET-157395,Cirugía
21671434,VET-869561,Oncología
40181444,VET-789280,Medicina General
75098209,VET-632457,Oncología
54997998,VET-859935,Dermatología
35773483,VET-898101,Cardiología
92953980,VET-632096,Dermatología
79029766,VET-013561,Cirugía
84741418,VET-317108,Cardiología
59954602,VET-642131,Dermatología
42039140,VET-459264,Dermatología
71136746,VET-640853,Oncología
82066599,VET-143121,Oncología
68264269,VET-120924,Dermatología
87497064,VET-307640,Cardiología
33872323,VET-056015,Cirugía
30662988,VET-437087,Cirugía
76917177,VET-658808,Medicina General
59760002,VET-374304,Cirugía
86598913,VET-969269,Dermatología
59445608,VET-845885,Medicina General
87237886,VET-940701,Cirugía
25888259,VET-066342,Medicina General
32724056,VET-772942,Cirugía
50997036,VET-280289,Oncología
92807405,VET-390473,Medicina General
45635155,VET-226434,Cardiología
50751863,VET-360252,Medicina General
30877425,VET-608888,Dermatología
24646885,VET-025644,Medicina General
23959355,VET-615898,Medicina General
16469497,VET-692654,Medicina General
98386657,VET-394446,Medicina General
69437822,VET-480460,Cardiología
58609840,VET-541302,Dermatología
35656646,VET-113554,Cardiología
92136092,VET-623624,Cardiología
86754641,VET-217530,Cirugía
83994933,VET-536503,Dermatología
27066983,VET-084104,Dermatología
19578203,VET-922917,Dermatología
90790389,VET-109919,Dermatología
76630817,VET-181145,Dermatología
59521592,VET-293029,Cardiología
82510440,VET-979767,Medicina General
83756883,VET-632694,Cardiología
42198181,VET-239058,Cardiología
78097402,VET-086951,Oncología
55197920,VET-842714,Cardiología
90211266,VET-928277,Dermatología
58559560,VET-503105,Cirugía
72299227,VET-408697,Medicina General
11944419,VET-358431,Dermatología
34827890,VET-741058,Dermatología
16572819,VET-477003,Medicina General
66162531,VET-591726,Cardiología
28774675,VET-008870,Dermatología
16941994,VET-766806,Oncología
30706329,VET-444724,Cirugía
16171414,VET-907823,Cardiología
65058461,VET-430437,Cirugía
38405519,VET-431587,Cardiología
21823835,VET-453236,Medicina General
33870739,VET-893004,Oncología
83898015,VET-099542,Dermatología
23735115,VET-007851,Oncología
98219866,VET-316405,Oncología
51946518,VET-333553,Dermatología
96727627,VET-527955,Oncología
68510359,VET-753670,Dermatología
43882253,VET-366004,Oncología
24175611,VET-537194,Medicina General
62064342,VET-177945,Oncología
36185640,VET-249821,Oncología
35285437,VET-584594,Medicina General
49622785,VET-475000,Cardiología
42070731,VET-265592,Cardiología
49718578,VET-704216,Medicina General
47947201,VET-491558,Oncología
37177151,VET-616138,Dermatología
10869255,VET-764884,Oncología
53062775,VET-934498,Medicina General
36177872,VET-524396,Cirugía
84799163,VET-013652,Cirugía
36048897,VET-204533,Cirugía
90613475,VET-425776,Cirugía
34939774,VET-808780,Cirugía
46455601,VET-778526,Cardiología
36953479,VET-275739,Medicina General
37404209,VET-131671,Cardiología
65272881,VET-816673,Dermatología
32482668,VET-951486,Oncología
36306595,VET-975581,Medicina General
27209518,VET-575960,Cirugía
72719088,VET-781136,Oncología
83285786,VET-099396,Cirugía
80317134,VET-019721,Oncología
26213609,VET-102029,Medicina General
12002563,VET-246874,Oncología
19075103,VET-362280,Cirugía
31948706,VET-358508,Cardiología
80143844,VET-477488,Dermatología
33988121,VET-332207,Cirugía
63422723,VET-955398,Cirugía
40437255,VET-883733,Oncología
17324829,VET-246416,Cardiología
57624355,VET-792685,Medicina General
59373322,VET-022850,Dermatología
70960726,VET-093448,Cardiología
52432151,VET-431945,Dermatología
62087100,VET-351395,Oncología
50923894,VET-091604,Cardiología
47280487,VET-499165,Oncología
57050226,VET-361466,Cardiología
29182317,VET-050338,Medicina General
43129835,VET-994502,Medicina General
42335653,VET-147543,Medicina General
47414105,VET-846540,Cirugía
97822778,VET-276496,Cirugía
63374804,VET-261646,Oncología
91838763,VET-553038,Cardiología
38215752,VET-648477,Cardiología
79885165,VET-067791,Medicina General
79570988,VET-779543,Medicina General
24864403,VET-948520,Cirugía
41119922,VET-298220,Cardiología
88829649,VET-606143,Cardiología
56954183,VET-466930,Cirugía
62790171,VET-595172,Dermatología
36559870,VET-571990,Cirugía
43278254,VET-605410,Cirugía
94032372,VET-355563,Oncología
86354081,VET-327696,Medicina General
70418444,VET-816584,Oncología
94279661,VET-038498,Dermatología
67466319,VET-796541,Dermatología
75292135,VET-202327,Oncología
37010891,VET-110240,Cardiología
69354642,VET-800543,Dermatología
53787088,VET-343963,Medicina General
79806468,VET-884903,Cardiología
62943087,VET-092137,Medicina General
21623817,VET-617142,Medicina General
15689756,VET-669167,Oncología
16962859,VET-579565,Cirugía
86623063,VET-488473,Dermatología
98191650,VET-613152,Medicina General
21627826,VET-605609,Dermatología
28268023,VET-396078,Medicina General
44831924,VET-519150,Cardiología
66944931,VET-728951,Dermatología
10792790,VET-456901,Medicina General
17109373,VET-145765,Cardiología
66366966,VET-080968,Cirugía
91955861,VET-886877,Oncología
84640312,VET-955723,Cirugía
29269643,VET-456433,Dermatología
98499487,VET-945449,Dermatología
65511993,VET-196480,Cardiología
58828802,VET-052331,Cirugía
97594237,VET-359149,Cardiología
47188554,VET-741954,Medicina General
12695956,VET-974030,Cardiología
42091429,VET-260446,Cirugía
90441572,VET-485583,Oncología
34986526,VET-218482,Cirugía
57714873,VET-814352,Cardiología
26498228,VET-240593,Cirugía
78256462,VET-346387,Dermatología
88585977,VET-919189,Dermatología
49565624,VET-714082,Medicina General
71022792,VET-531077,Medicina General
96775359,VET-307311,Dermatología
30148825,VET-679047,Cardiología
17937644,VET-452063,Oncología
10194201,VET-377331,Oncología
41406450,VET-449152,Oncología
16748628,VET-638826,Medicina General
14969348,VET-281266,Medicina General
28207259,VET-729356,Medicina General
41466403,VET-383898,Cardiología
33684504,VET-536482,Cirugía
37836193,VET-528221,Cirugía
16825582,VET-651421,Oncología
75882425,VET-263396,Oncología
76396959,VET-922845,Dermatología
19228855,VET-606973,Oncología
22994151,VET-482651,Oncología
46682032,VET-299471,Dermatología
48898803,VET-081983,Oncología
69226920,VET-892984,Oncología
25032726,VET-837151,Cirugía
89995678,VET-816125,Dermatología
52876289,VET-631678,Medicina General
18896703,VET-357557,Oncología
26516157,VET-338290,Medicina General
77812530,VET-962043,Oncología
73775707,VET-541133,Oncología
27550592,VET-230558,Medicina General
38091760,VET-241865,Oncología
10160275,VET-555477,Dermatología
51657164,VET-053619,Cardiología
10045404,VET-362587,Oncología
55688416,VET-212281,Cirugía
11967170,VET-589074,Cirugía
59364965,VET-420034,Cardiología
39819505,VET-168578,Dermatología
36454765,VET-425108,Medicina General
46855324,VET-098699,Medicina General
30812685,VET-464155,Oncología
74601319,VET-468676,Cirugía
47893728,VET-652135,Oncología
59659211,VET-657814,Cirugía
15780107,VET-906853,Medicina General
33778422,VET-722115,Cirugía
39171676,VET-424120,Oncología
51449059,VET-515823,Oncología
66793237,VET-093670,Cirugía
10534453,VET-851899,Oncología
96163151,VET-543020,Medicina General
30920352,VET-254547,Cardiología
81148863,VET-333576,Cardiología
87546338,VET-819983,Medicina General
87350813,VET-161809,Oncología
18517823,VET-110013,Cirugía
70503716,VET-546922,Medicina General
74339646,VET-977920,Dermatología
45915794,VET-266872,Oncología
15758404,VET-873212,Medicina General
20074832,VET-259780,Cirugía
71849102,VET-668464,Cardiología
40827653,VET-344198,Cirugía
56297854,VET-482485,Oncología
14868470,VET-217821,Oncología
12839171,VET-205798,Cardiología
20913548,VET-715427,Cirugía
72510193,VET-244647,Dermatología
50612813,VET-155024,Dermatología
46240712,VET-975623,Medicina General
81848353,VET-181138,Cardiología
45177142,VET-609344,Cirugía
67756513,VET-494550,Oncología
75885372,VET-215837,Dermatología
44246012,VET-650397,Cirugía
66373021,VET-277973,Medicina General
24884880,VET-413453,Medicina General
77501155,VET-579662,Cirugía
59558763,VET-284005,Dermatología
98104509,VET-152808,Cirugía
92389109,VET-162986,Cardiología
75011171,VET-815263,Medicina General
27545794,VET-664796,Cirugía
77963323,VET-359215,Oncología
24276711,VET-333142,Cardiología
55073087,VET-446361,Medicina General
53541704,VET-963527,Cirugía
49010435,VET-697092,Cardiología
16285764,VET-876150,Dermatología
90365715,VET-098048,Oncología
81581626,VET-513493,Cardiología
63337873,VET-010957,Dermatología
85347212,VET-290543,Medicina General
58566546,VET-462912,Medicina General
66909673,VET-023325,Medicina General
84893968,VET-710562,Oncología
35778775,VET-032658,Oncología
89159808,VET-646865,Oncología
39187927,VET-676368,Oncología
38388312,VET-840212,Medicina General
90382547,VET-100644,Oncología
16955435,VET-849119,Cirugía
69660333,VET-512671,Medicina General
34888187,VET-808567,Cardiología
23774399,VET-193625,Cardiología
29152126,VET-545811,Cirugía
63658293,VET-000688,Dermatología
95484826,VET-647143,Medicina General
82161772,VET-843483,Oncología
30591056,VET-687630,Dermatología
79043873,VET-077261,Dermatología
71204068,VET-189034,Oncología
62220218,VET-587072,Dermatología
63976567,VET-602261,Cardiología
59021688,VET-370369,Cardiología
64272169,VET-022333,Cirugía
86091919,VET-527677,Dermatología
59485689,VET-434622,Dermatología
10134459,VET-803220,Cirugía
42479155,VET-651209,Dermatología
82220523,VET-761381,Oncología
79558806,VET-496032,Medicina General
59395807,VET-895289,Cardiología
37419249,VET-981661,Oncología
80055103,VET-726069,Medicina General
52162674,VET-689493,Cirugía
35177944,VET-412490,Oncología
19027940,VET-848778,Cardiología
17075830,VET-263500,Oncología
69161685,VET-224648,Dermatología
90235810,VET-856632,Medicina General
38048691,VET-890992,Dermatología
77008952,VET-526820,Oncología
32509997,VET-792039,Cirugía
18105925,VET-483570,Oncología
93462464,VET-302237,Dermatología
79225128,VET-920718,Cardiología
93542303,VET-929638,Oncología
43531396,VET-687258,Cardiología
12933646,VET-657409,Oncología
36823784,VET-432390,Medicina General
28664695,VET-708215,Cardiología
14613079,VET-401864,Cardiología
19805797,VET-827006,Cirugía
41545798,VET-488031,Cardiología
66393433,VET-773404,Cirugía
39365844,VET-328008,Dermatología
20325443,VET-571023,Cardiología
27799021,VET-661049,Dermatología
54925016,VET-474325,Medicina General
44346030,VET-458386,Cardiología
71517753,VET-829416,Oncología
55522955,VET-134928,Medicina General
52175630,VET-459380,Dermatología
39335397,VET-943598,Cirugía
88697919,VET-189685,Cardiología
82392798,VET-694299,Cirugía
99435564,VET-216028,Oncología
15383873,VET-971414,Cirugía
82205660,VET-094740,Medicina General
92546184,VET-764728,Cirugía
49944366,VET-393850,Dermatología
44050957,VET-808045,Cardiología
72056492,VET-872146,Dermatología
36802778,VET-926614,Oncología
98780224,VET-734154,Medicina General
13775011,VET-679411,Dermatología
81543652,VET-012677,Medicina General
11109956,VET-194613,Oncología
82228411,VET-192796,Medicina General
91502886,VET-792465,Cardiología
14536898,VET-045690,Cardiología
15642619,VET-145817,Cardiología
32429985,VET-216215,Medicina General
58131916,VET-050201,Medicina General
93779712,VET-930822,Cirugía
13720558,VET-001976,Oncología
37560812,VET-673997,Cardiología
32968242,VET-463949,Medicina General
69344198,VET-927207,Cardiología
39382144,VET-963120,Cirugía
49603713,VET-871715,Cardiología
28418016,VET-122569,Medicina General
73586176,VET-125177,Dermatología
11898479,VET-046441,Oncología
39896906,VET-551500,Oncología
47242576,VET-470107,Cirugía
83132767,VET-310747,Oncología
83386598,VET-060753,Cardiología
85142496,VET-476562,Medicina General
38690886,VET-743862,Dermatología
66411021,VET-949433,Oncología
49891114,VET-650682,Cardiología
85592995,VET-118120,Oncología
99097313,VET-543750,Cardiología
97493005,VET-530383,Medicina General
59325217,VET-712405,Medicina General
10963756,VET-095594,Dermatología
57443469,VET-858146,Dermatología
74230024,VET-898434,Oncología
12544642,VET-640199,Cirugía
62397774,VET-201866,Medicina General
77034046,VET-049233,Medicina General
32545296,VET-190839,Cirugía
54080473,VET-032914,Oncología
12401613,VET-450417,Oncología
40087841,VET-231002,Dermatología
74659931,VET-765388,Cirugía
23233885,VET-112534,Oncología
71112469,VET-022182,Dermatología
98410912,VET-984485,Medicina General
76178533,VET-351667,Cirugía
96163764,VET-578575,Oncología
90349816,VET-856532,Cardiología
91765626,VET-286660,Cirugía
75827245,VET-323942,Oncología
25085494,VET-889525,Cirugía
82143618,VET-466467,Cirugía
60567791,VET-285642,Dermatología
61771983,VET-330276,Medicina General
83238639,VET-154352,Cirugía
31157033,VET-126703,Cirugía
10222260,VET-461843,Dermatología
66007678,VET-080711,Medicina General
23437337,VET-467584,Medicina General
58947308,VET-262310,Cardiología
60613041,VET-082281,Dermatología
67128774,VET-753705,Medicina General
30149793,VET-942419,Dermatología
73584012,VET-050108,Cardiología
80697989,VET-710195,Cirugía
19595458,VET-644409,Dermatología
75256497,VET-972945,Oncología
54659269,VET-302639,Medicina General
71332696,VET-596679,Cardiología
74231206,VET-445499,Oncología
13843263,VET-641092,Dermatología
87079640,VET-993351,Cirugía
10645071,VET-461245,Cirugía
67604166,VET-415057,Oncología
14456506,VET-531517,Medicina General
43449073,VET-181395,Oncología
60002669,VET-713605,Oncología
96650891,VET-584988,Cirugía
54549280,VET-574490,Cardiología
40705867,VET-424068,Oncología
49243417,VET-243497,Dermatología
83703909,VET-924342,Medicina General
85895260,VET-732580,Cirugía
90917079,VET-287038,Cardiología
56919234,VET-940648,Cirugía
81716053,VET-217549,Medicina General
78137685,VET-243048,Dermatología
98874665,VET-697824,Cirugía
15590943,VET-282680,Cirugía
45833462,VET-944398,Medicina General
12570983,VET-682645,Cardiología
27600841,VET-202326,Cirugía
35647304,VET-192555,Dermatología
42862569,VET-125384,Cardiología
66954574,VET-728915,Cardiología
51678391,VET-791051,Medicina General
11842221,VET-557128,Cardiología
72037197,VET-077120,Dermatología
33712867,VET-268916,Medicina General
23015045,VET-481375,Oncología
45120735,VET-446386,Cirugía
40836867,VET-971087,Dermatología
11843185,VET-864110,Medicina General
44649227,VET-077904,Dermatología
95406792,VET-546179,Cirugía
32012345,VET-218533,Cirugía
51125472,VET-104593,Cirugía
89166768,VET-811090,Medicina General
27420734,VET-708522,Cirugía
20508251,VET-005727,Cirugía
98629361,VET-914898,Dermatología
13957415,VET-237329,Oncología
86629127,VET-940330,Dermatología
68428264,VET-110228,Oncología
59125336,VET-667460,Cardiología
37690892,VET-089730,Medicina General
41333530,VET-087066,Medicina General
87830940,VET-738206,Medicina General
96579007,VET-889836,Cirugía
35749369,VET-730003,Dermatología
99303192,VET-445660,Cardiología
28568200,VET-584861,Oncología
47663618,VET-536684,Cardiología
56793224,VET-781751,Cirugía
62183496,VET-030349,Dermatología
17659531,VET-743049,Oncología
12294692,VET-451732,Cirugía
49880042,VET-271628,Cirugía
76976306,VET-241235,Oncología
37723128,VET-512028,Cardiología
75110738,VET-920281,Cirugía
90090064,VET-134370,Cirugía
40170785,VET-526772,Oncología
25316621,VET-611131,Cardiología
70008643,VET-940412,Dermatología
71599909,VET-077194,Cirugía
70653374,VET-185110,Medicina General
36915667,VET-368969,Cardiología
53689227,VET-161202,Dermatología
19237317,VET-130976,Medicina General
68765164,VET-427311,Oncología
30500367,VET-332575,Medicina General
16588679,VET-868047,Medicina General
40016502,VET-342814,Cardiología
88364840,VET-717594,Medicina General
66875278,VET-343336,Cirugía
95455098,VET-731584,Oncología
71101426,VET-048586,Cardiología
48906025,VET-967727,Cardiología
41307274,VET-568727,Medicina General
60408210,VET-123418,Medicina General
22911559,VET-789435,Oncología
62292991,VET-158926,Medicina General
65197181,VET-049868,Cardiología
76492831,VET-867632,Medicina General
22403354,VET-893727,Oncología
24549913,VET-389662,Dermatología
54706657,VET-393816,Cardiología
67398720,VET-670214,Medicina General
27019221,VET-528049,Oncología
65057392,VET-956846,Cirugía
63652243,VET-350798,Cirugía
97998374,VET-060220,Dermatología
14733570,VET-713220,Cirugía
98450798,VET-760957,Cardiología
32047709,VET-252852,Oncología
65211878,VET-607336,Dermatología
26049928,VET-982470,Cardiología
89870798,VET-305656,Oncología
64612891,VET-955419,Cirugía
66984369,VET-434391,Cirugía
85220604,VET-929213,Dermatología
50705760,VET-537043,Oncología
53560470,VET-679490,Cardiología
53745137,VET-521665,Oncología
80445428,VET-584636,Oncología
65506383,VET-890262,Cardiología
50399716,VET-000530,Oncología
29770396,VET-793030,Oncología
92269753,VET-076242,Oncología
90901314,VET-776299,Medicina General
66938284,VET-705193,Cirugía
56033019,VET-882639,Medicina General
32537479,VET-422772,Oncología
34573668,VET-947315,Dermatología
57949239,VET-354149,Cirugía
88085668,VET-633262,Medicina General
83125603,VET-861450,Cardiología
64789186,VET-573655,Oncología
13440736,VET-821035,Cardiología
25458253,VET-244919,Cirugía
29800075,VET-615380,Oncología
20347603,VET-552803,Dermatología
84776811,VET-467032,Oncología
73383513,VET-945923,Cardiología
28977477,VET-633519,Oncología
70026770,VET-115433,Cirugía
51654907,VET-616389,Cirugía
20197781,VET-121345,Cardiología
17305592,VET-338963,Medicina General
79225497,VET-498022,Oncología
99281516,VET-389958,Cirugía
19309087,VET-134136,Dermatología
34761902,VET-547034,Dermatología
25822500,VET-101536,Oncología
48753415,VET-376783,Dermatología
48621311,VET-277940,Dermatología
46777051,VET-708498,Dermatología
13460933,VET-721612,Cardiología
12140955,VET-400767,Dermatología
34766073,VET-877191,Cirugía
72389522,VET-458522,Oncología
77368834,VET-318876,Oncología
91615446,VET-246008,Cirugía
89282254,VET-623355,Medicina General
71514037,VET-001872,Oncología
97484646,VET-081449,Dermatología
81418735,VET-037460,Medicina General
15768433,VET-127235,Dermatología
55853104,VET-834770,Oncología
23881356,VET-679967,Oncología
95615699,VET-964105,Medicina General
50917208,VET-370845,Medicina General
86931440,VET-947384,Cardiología
22321737,VET-916211,Cirugía
